created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-09-20 15:41:55 UTC,8547,1.31,1.93,2.44,16837,-76,79,43,1.93
2020-09-20 15:43:55 UTC,8548,0.96,1.82,2.37,16839,-76,79,43,1.82
2020-09-20 15:45:55 UTC,8549,1.18,1.82,2.04,16841,-76,79,43,1.82
2020-09-20 15:47:55 UTC,8550,0.89,1.56,2.42,16843,-76,79,43,1.56
2020-09-20 15:49:55 UTC,8551,1.26,1.79,3.05,16845,-77,79,43,1.79
2020-09-20 15:51:55 UTC,8552,1.12,1.88,2.02,16847,-76,79,43,1.88
2020-09-20 15:53:55 UTC,8553,1.11,2.02,2.55,16849,-78,79,43,2.02
2020-09-20 15:55:55 UTC,8554,1.12,1.96,2.4,16851,-76,79,43,1.96
2020-09-20 15:57:55 UTC,8555,1.05,2.25,2.25,16853,-76,79,43,2.25
2020-09-20 15:59:55 UTC,8556,1.29,2.2,2.58,16855,-76,79,43,2.2
2020-09-20 16:01:55 UTC,8557,1.09,1.96,2.57,16857,-79,79,43,1.96
2020-09-20 16:03:55 UTC,8558,1.14,2.34,2.55,16859,-77,79,43,2.34
2020-09-20 16:05:55 UTC,8559,1,1.69,2.07,16861,-77,79,43,1.69
2020-09-20 16:07:55 UTC,8560,1,1.75,2.49,16863,-76,79,43,1.75
2020-09-20 16:09:55 UTC,8561,0.98,1.84,2.09,16865,-76,79,43,1.84
2020-09-20 16:11:55 UTC,8562,1.09,2.2,2.41,16867,-75,79,43,2.2
2020-09-20 16:13:55 UTC,8563,0.8,1.7,2.35,16869,-76,79,43,1.7
2020-09-20 16:15:55 UTC,8564,0.93,1.68,2.32,16871,-76,79,43,1.68
2020-09-20 16:17:55 UTC,8565,1.07,1.63,2.02,16873,-77,78,43,1.63
2020-09-20 16:19:55 UTC,8566,1.39,2.14,2.46,16875,-77,79,43,2.14
2020-09-20 16:21:55 UTC,8567,1,1.95,2.46,16877,-76,79,43,1.95
2020-09-20 16:23:55 UTC,8568,1.12,1.92,2.32,16879,-76,79,43,1.92
2020-09-20 16:25:55 UTC,8569,0.78,1.55,1.74,16881,-76,79,43,1.55
2020-09-20 16:27:55 UTC,8570,0.96,1.73,2.27,16883,-76,79,43,1.73
2020-09-20 16:29:55 UTC,8571,1.09,2.12,2.58,16885,-77,79,43,2.12
2020-09-20 16:31:55 UTC,8572,1.13,2.02,2.27,16887,-77,79,43,2.02
2020-09-20 16:33:55 UTC,8573,0.78,2.13,2.77,16889,-77,79,43,2.13
2020-09-20 16:35:55 UTC,8574,1.16,2.04,2.8,16891,-79,79,43,2.04
2020-09-20 16:37:55 UTC,8575,0.71,1.33,1.79,16893,-79,79,43,1.33
2020-09-20 16:39:55 UTC,8576,0.69,1.75,2.08,16895,-79,79,43,1.75
2020-09-20 16:41:55 UTC,8577,0.59,1.39,2.17,16897,-79,79,43,1.39
2020-09-20 16:43:55 UTC,8578,0.97,1.4,1.84,16899,-79,79,43,1.4
2020-09-20 16:45:55 UTC,8579,0.75,1.75,1.93,16901,-79,79,43,1.75
2020-09-20 16:47:55 UTC,8580,0.78,1.56,2.05,16903,-79,79,43,1.56
2020-09-20 16:49:55 UTC,8581,1.05,1.71,1.88,16905,-76,79,43,1.71
2020-09-20 16:51:55 UTC,8582,0.82,1.7,2,16907,-76,79,43,1.7
2020-09-20 16:53:55 UTC,8583,0.62,0.95,1.09,16909,-78,79,43,0.95
2020-09-20 16:55:55 UTC,8584,0.83,2.14,2.42,16911,-79,79,43,2.14
2020-09-20 16:57:55 UTC,8585,0.98,1.53,2.19,16913,-79,79,43,1.53
2020-09-20 16:59:55 UTC,8586,0.95,1.52,2.26,16915,-75,79,43,1.52
2020-09-20 17:01:55 UTC,8587,0.89,1.3,1.8,16917,-75,79,43,1.3
2020-09-20 17:03:55 UTC,8588,0.53,1.14,1.97,16919,-75,79,43,1.14
2020-09-20 17:05:55 UTC,8589,0.9,1.55,1.6,16921,-75,79,43,1.55
2020-09-20 17:07:55 UTC,8590,0.46,0.71,0.73,16923,-75,79,43,0.71
2020-09-20 17:09:55 UTC,8591,0.93,1.41,1.79,16925,-75,79,43,1.41
2020-09-20 17:11:55 UTC,8592,0.67,1.47,1.72,16927,-74,79,43,1.47
2020-09-20 17:13:55 UTC,8593,0.57,1.45,1.98,16929,-74,79,43,1.45
2020-09-20 17:15:55 UTC,8594,0.92,1.73,2.29,16931,-79,79,43,1.73
2020-09-20 17:17:55 UTC,8595,0.7,1.75,1.91,16933,-74,79,43,1.75
2020-09-20 17:19:55 UTC,8596,0.59,1.25,1.71,16935,-74,79,43,1.25
2020-09-20 17:21:55 UTC,8597,1.24,1.8,2.39,16937,-74,79,43,1.8
2020-09-20 17:23:55 UTC,8598,0.43,1.1,1.31,16939,-74,79,43,1.1
2020-09-20 17:25:55 UTC,8599,1.04,1.63,1.91,16941,-74,79,43,1.63
2020-09-20 17:27:55 UTC,8600,0.73,0.93,1.27,16943,-74,79,43,0.93
2020-09-20 17:29:55 UTC,8601,0.56,1.39,1.39,16945,-74,79,43,1.39
2020-09-20 17:31:55 UTC,8602,0.52,0.91,1.41,16947,-77,79,43,0.91
2020-09-20 17:33:55 UTC,8603,0.6,0.76,1.28,16949,-77,79,43,0.76
2020-09-20 17:35:55 UTC,8604,0.75,1.23,1.3,16951,-76,79,43,1.23
2020-09-20 17:37:55 UTC,8605,0.64,1.14,1.69,16953,-76,79,43,1.14
2020-09-20 17:39:55 UTC,8606,0.69,1.36,1.53,16955,-79,79,43,1.36
2020-09-20 17:41:55 UTC,8607,0.28,0.86,1.03,16957,-75,79,43,0.86
2020-09-20 17:43:55 UTC,8608,1.21,1.91,1.96,16959,-76,79,43,1.91
2020-09-20 17:45:55 UTC,8609,0.65,1.09,2.14,16961,-76,79,43,1.09
2020-09-20 17:47:55 UTC,8610,0.98,2.18,2.43,16963,-76,79,43,2.18
2020-09-20 17:49:55 UTC,8611,0.53,1.59,1.59,16965,-77,79,43,1.59
2020-09-20 17:51:55 UTC,8612,0.62,1.41,1.77,16967,-78,79,43,1.41
2020-09-20 17:53:55 UTC,8613,0.68,1.38,1.73,16969,-78,79,43,1.38
2020-09-20 17:55:55 UTC,8614,0.73,1.27,1.46,16971,-76,79,43,1.27
2020-09-20 17:57:55 UTC,8615,0.42,1.02,1.42,16973,-78,79,43,1.02
2020-09-20 17:59:55 UTC,8616,0.58,0.95,1.33,16975,-76,79,43,0.95
2020-09-20 18:01:55 UTC,8617,0.73,1.87,1.96,16977,-76,79,43,1.87
2020-09-20 18:03:55 UTC,8618,0.19,0.6,0.78,16979,-76,79,43,0.6
2020-09-20 18:05:55 UTC,8619,0.51,1.07,1.58,16981,-76,79,43,1.07
2020-09-20 18:07:55 UTC,8620,0.47,1.29,1.29,16983,-78,79,43,1.29
2020-09-20 18:09:55 UTC,8621,0.62,1.2,1.32,16985,-77,79,43,1.2
2020-09-20 18:11:55 UTC,8622,0.91,1.79,2.35,16987,-78,79,43,1.79
2020-09-20 18:13:55 UTC,8623,0.41,1.1,1.12,16989,-78,79,43,1.1
2020-09-20 18:15:55 UTC,8624,0.75,1,1.37,16991,-78,79,43,1
2020-09-20 18:17:55 UTC,8625,0.07,0.64,1.11,16993,-78,79,43,0.64
2020-09-20 18:19:55 UTC,8626,0.96,1.37,1.75,16995,-76,79,43,1.37
2020-09-20 18:21:55 UTC,8627,0.58,1.14,1.14,16997,-76,79,43,1.14
2020-09-20 18:23:55 UTC,8628,0.38,0.62,1.1,16999,-76,79,43,0.62
2020-09-20 18:25:55 UTC,8629,0.33,0.76,1.31,17001,-76,79,43,0.76
2020-09-20 18:27:55 UTC,8630,0.54,1.11,1.28,17003,-78,79,43,1.11
2020-09-20 18:29:55 UTC,8631,0.85,1.58,1.58,17005,-78,79,43,1.58
2020-09-20 18:31:55 UTC,8632,0.72,1.28,1.36,17007,-76,79,43,1.28
2020-09-20 18:33:55 UTC,8633,0.34,0.9,0.9,17009,-78,79,43,0.9
2020-09-20 18:35:55 UTC,8634,0.98,1.52,1.79,17011,-77,79,43,1.52
2020-09-20 18:37:55 UTC,8635,0.8,1.58,1.71,17013,-78,79,43,1.58
2020-09-20 18:39:55 UTC,8636,0.64,1.39,1.63,17015,-78,79,43,1.39
2020-09-20 18:41:55 UTC,8637,0.72,1.67,1.67,17017,-78,79,43,1.67
2020-09-20 18:43:55 UTC,8638,0.87,1.56,2.38,17019,-78,79,43,1.56
2020-09-20 18:45:55 UTC,8639,0.69,1.43,1.84,17021,-78,79,43,1.43
2020-09-20 18:47:55 UTC,8640,0.46,0.97,1.61,17023,-76,79,43,0.97
2020-09-20 18:49:55 UTC,8641,0.66,1.15,1.25,17025,-75,79,43,1.15
2020-09-20 18:51:55 UTC,8642,0.32,0.86,0.86,17027,-76,79,43,0.86
2020-09-20 18:53:55 UTC,8643,0.25,0.54,0.54,17029,-76,79,43,0.54
2020-09-20 18:55:57 UTC,8644,0.4,0.82,1,17031,-74,79,43,0.82
2020-09-20 18:57:55 UTC,8645,0.47,0.75,0.97,17033,-74,79,43,0.75
2020-09-20 18:59:55 UTC,8646,0.37,1,1.42,17035,-74,79,43,1
2020-09-20 19:01:55 UTC,8647,0.54,1.11,1.4,17037,-74,79,43,1.11
2020-09-20 19:03:55 UTC,8648,0.17,0.61,0.78,17039,-76,79,43,0.61
2020-09-20 19:05:55 UTC,8649,0.93,1.41,1.48,17041,-77,79,43,1.41
2020-09-20 19:07:55 UTC,8650,0.79,1.02,1.64,17043,-78,79,43,1.02
2020-09-20 19:09:55 UTC,8651,0.27,0.84,0.86,17045,-78,79,43,0.84
2020-09-20 19:11:55 UTC,8652,0.73,1.69,2.29,17047,-78,79,43,1.69
2020-09-20 19:13:55 UTC,8653,0.64,1.48,1.48,17049,-78,76,43,1.48
2020-09-20 19:15:55 UTC,8654,0.57,1.26,1.74,17051,-78,79,43,1.26
2020-09-20 19:17:55 UTC,8655,0.61,1.53,1.88,17053,-79,79,43,1.53
2020-09-20 19:19:55 UTC,8656,0.71,1.59,1.59,17055,-76,79,43,1.59
2020-09-20 19:21:55 UTC,8657,0.69,1.37,1.58,17057,-77,79,43,1.37
2020-09-20 19:23:55 UTC,8658,0.49,1.25,1.37,17059,-77,79,43,1.25
2020-09-20 19:25:55 UTC,8659,0.65,1.04,1.04,17061,-78,79,43,1.04
2020-09-20 19:27:55 UTC,8660,0.81,1.23,1.54,17063,-77,79,43,1.23
2020-09-20 19:29:55 UTC,8661,0.49,0.66,0.75,17065,-76,79,43,0.66
2020-09-20 19:31:55 UTC,8662,0.41,1.27,1.53,17067,-76,79,43,1.27
2020-09-20 19:33:55 UTC,8663,0.44,1.25,1.39,17069,-76,79,43,1.25
2020-09-20 19:35:55 UTC,8664,0.68,1.14,1.43,17071,-76,79,43,1.14
2020-09-20 19:37:55 UTC,8665,0.51,0.93,1.37,17073,-76,79,43,0.93
2020-09-20 19:39:55 UTC,8666,0.75,1.37,1.68,17075,-76,79,43,1.37
2020-09-20 19:41:55 UTC,8667,0.86,1.64,1.86,17077,-77,79,43,1.64
2020-09-20 19:43:55 UTC,8668,0.46,1.18,1.48,17079,-78,79,43,1.18
2020-09-20 19:45:55 UTC,8669,0.83,1.45,1.57,17081,-78,79,43,1.45
2020-09-20 19:47:55 UTC,8670,0.68,1.02,1.14,17083,-79,79,43,1.02
2020-09-20 19:49:55 UTC,8671,0.66,0.98,0.98,17085,-79,79,43,0.98
2020-09-20 19:51:55 UTC,8672,0.8,1.27,1.3,17087,-79,79,43,1.27
2020-09-20 19:53:55 UTC,8673,0.81,1.55,1.62,17089,-77,79,43,1.55
2020-09-20 19:55:55 UTC,8674,0.93,1.43,1.59,17091,-77,79,43,1.43
2020-09-20 19:57:55 UTC,8675,0.73,1.37,1.37,17093,-76,79,43,1.37
2020-09-20 19:59:55 UTC,8676,0.75,1.42,1.51,17095,-76,79,43,1.42
2020-09-20 20:01:55 UTC,8677,0.95,1.82,2.45,17097,-76,79,43,1.82
2020-09-20 20:03:55 UTC,8678,1.05,1.62,1.83,17099,-76,79,43,1.62
2020-09-20 20:05:56 UTC,8679,0.53,1.15,1.56,17101,-76,79,43,1.15
2020-09-20 20:07:55 UTC,8680,0.91,1.63,1.81,17103,-76,79,43,1.63
2020-09-20 20:09:55 UTC,8681,0.79,1.29,1.82,17105,-74,79,43,1.29
2020-09-20 20:11:55 UTC,8682,1.09,1.6,1.97,17107,-73,79,43,1.6
2020-09-20 20:13:55 UTC,8683,0.86,1.21,1.41,17109,-73,79,43,1.21
2020-09-20 20:15:55 UTC,8684,0.45,1.48,1.64,17111,-75,79,43,1.48
2020-09-20 20:17:55 UTC,8685,0.93,1.85,2.27,17113,-76,79,43,1.85
2020-09-20 20:19:55 UTC,8686,1.03,1.93,1.93,17115,-78,79,43,1.93
2020-09-20 20:21:55 UTC,8687,0.48,0.57,0.86,17117,-79,79,43,0.57
2020-09-20 20:23:55 UTC,8688,0.57,1.14,1.48,17119,-78,79,43,1.14
2020-09-20 20:25:55 UTC,8689,0.88,1.27,1.57,17121,-78,78,42,1.27
2020-09-20 20:27:55 UTC,8690,0.42,0.93,0.93,17123,-78,79,42,0.93
2020-09-20 20:29:55 UTC,8691,0.51,0.56,0.73,17125,-76,79,43,0.56
2020-09-20 20:31:55 UTC,8692,0.56,1,1.08,17127,-76,79,42,1
2020-09-20 20:33:55 UTC,8693,0.34,0.84,0.86,17129,-77,79,42,0.84
2020-09-20 20:35:55 UTC,8694,0.64,1.21,1.29,17131,-76,79,42,1.21
2020-09-20 20:37:55 UTC,8695,0.64,1.22,1.42,17133,-78,79,42,1.22
2020-09-20 20:39:55 UTC,8696,0.88,1.26,1.26,17135,-76,79,42,1.26
2020-09-20 20:41:55 UTC,8697,0.6,1.09,1.09,17137,-77,79,42,1.09
2020-09-20 20:43:55 UTC,8698,0.66,1.02,1.36,17139,-79,79,42,1.02
2020-09-20 20:45:55 UTC,8699,0.31,0.73,0.9,17141,-75,79,42,0.73
2020-09-20 20:47:55 UTC,8700,0.48,0.98,1.24,17143,-78,79,42,0.98
2020-09-20 20:49:55 UTC,8701,0.72,1.23,2.02,17145,-79,79,42,1.23
2020-09-20 20:51:55 UTC,8702,0.89,1.64,1.84,17147,-79,79,42,1.64
2020-09-20 20:53:56 UTC,8703,0.57,0.98,1.16,17149,-79,79,42,0.98
2020-09-20 20:55:55 UTC,8704,0.66,1.54,1.76,17151,-77,79,42,1.54
2020-09-20 20:57:55 UTC,8705,0.79,1.6,1.6,17153,-77,79,42,1.6
2020-09-20 20:59:55 UTC,8706,0.98,1.54,1.61,17155,-76,79,42,1.54
2020-09-20 21:01:55 UTC,8707,0.9,1.5,1.66,17157,-77,79,42,1.5
2020-09-20 21:03:55 UTC,8708,0.97,1.8,1.85,17159,-77,79,42,1.8
2020-09-20 21:05:55 UTC,8709,0.83,1.21,1.43,17161,-77,79,42,1.21
2020-09-20 21:07:55 UTC,8710,0.96,1.39,1.7,17163,-77,79,42,1.39
2020-09-20 21:09:55 UTC,8711,0.92,1.37,1.69,17165,-78,79,42,1.37
2020-09-20 21:11:55 UTC,8712,0.93,1.08,1.25,17167,-79,79,42,1.08
2020-09-20 21:13:55 UTC,8713,0.84,1.53,1.59,17169,-79,79,42,1.53
2020-09-20 21:15:55 UTC,8714,0.95,1.32,1.62,17171,-79,79,42,1.32
2020-09-20 21:17:55 UTC,8715,0.64,0.89,0.89,17173,-80,79,42,0.89
2020-09-20 21:19:55 UTC,8716,0.78,1.17,1.17,17175,-79,79,42,1.17
2020-09-20 21:21:55 UTC,8717,1.02,1.5,1.77,17177,-79,80,42,1.5
2020-09-20 21:23:55 UTC,8718,0.84,1.34,1.52,17179,-79,80,42,1.34
2020-09-20 21:25:55 UTC,8719,0.88,1.09,1.68,17181,-79,80,42,1.09
2020-09-20 21:27:55 UTC,8720,0.14,0.28,0.47,17183,-78,80,42,0.28
2020-09-20 21:29:55 UTC,8721,0.74,1.53,1.53,17185,-82,80,42,1.53
2020-09-20 21:31:55 UTC,8722,0.1,0.31,0.4,17187,-78,80,42,0.31
2020-09-20 21:33:55 UTC,8723,0.78,1.38,1.38,17189,-78,80,42,1.38
2020-09-20 21:35:55 UTC,8724,0.55,0.9,1.14,17191,-76,80,42,0.9
2020-09-20 21:37:55 UTC,8725,0.98,1.57,1.82,17193,-76,80,42,1.57
2020-09-20 21:39:55 UTC,8726,1,1.53,1.56,17195,-75,80,42,1.53
2020-09-20 21:41:55 UTC,8727,0.07,0.45,0.45,17197,-76,80,42,0.45
2020-09-20 21:43:55 UTC,8728,0.82,1.63,1.79,17199,-79,80,42,1.63
2020-09-20 21:45:55 UTC,8729,0.44,0.75,1.17,17201,-77,80,42,0.75
2020-09-20 21:47:55 UTC,8730,0.78,1.46,1.68,17203,-77,80,42,1.46
2020-09-20 21:49:55 UTC,8731,0.6,1.18,1.54,17205,-76,80,42,1.18
2020-09-20 21:51:55 UTC,8732,0.25,0.82,1,17207,-78,80,42,0.82
2020-09-20 21:53:55 UTC,8733,0.71,1.09,1.17,17209,-76,80,42,1.09
2020-09-20 21:55:55 UTC,8734,0.29,0.52,0.81,17211,-77,80,42,0.52
2020-09-20 21:57:55 UTC,8735,0.77,1.07,1.07,17213,-77,80,42,1.07
2020-09-20 21:59:55 UTC,8736,0.79,0.88,1.07,17215,-78,80,42,0.88
2020-09-20 22:01:55 UTC,8737,0.88,1.33,1.48,17217,-78,80,42,1.33
2020-09-20 22:03:55 UTC,8738,0.74,1.4,1.5,17219,-78,80,42,1.4
2020-09-20 22:05:55 UTC,8739,0.71,1.33,1.78,17221,-76,80,42,1.33
2020-09-20 22:07:55 UTC,8740,0.82,1.24,1.69,17223,-76,80,42,1.24
2020-09-20 22:09:55 UTC,8741,0.77,1.49,1.7,17225,-77,80,42,1.49
2020-09-20 22:11:55 UTC,8742,0.8,1,1,17227,-78,80,42,1
2020-09-20 22:13:55 UTC,8743,0.88,1.29,1.61,17229,-78,80,42,1.29
2020-09-20 22:15:55 UTC,8744,1.02,1.47,1.58,17231,-79,80,42,1.47
2020-09-20 22:17:55 UTC,8745,0.89,1.09,1.34,17233,-78,80,42,1.09
2020-09-20 22:19:55 UTC,8746,0.83,1.39,1.56,17235,-79,80,42,1.39
2020-09-20 22:21:55 UTC,8747,0.31,0.69,0.93,17237,-78,80,42,0.69
2020-09-20 22:23:55 UTC,8748,0.71,0.98,1.21,17239,-79,80,42,0.98
2020-09-20 22:25:55 UTC,8749,0.73,1.41,1.41,17241,-79,80,42,1.41
2020-09-20 22:27:55 UTC,8750,1.12,1.5,1.62,17243,-79,80,42,1.5
2020-09-20 22:29:55 UTC,8751,0.9,1.23,1.23,17245,-79,80,42,1.23
2020-09-20 22:31:55 UTC,8752,0.61,0.67,0.67,17247,-82,80,42,0.67
2020-09-20 22:33:55 UTC,8753,1.11,1.53,1.56,17249,-82,80,42,1.53
2020-09-20 22:35:55 UTC,8754,0.7,0.95,1.53,17251,-82,80,42,0.95
2020-09-20 22:37:55 UTC,8755,1.1,1.37,1.69,17253,-82,80,42,1.37
2020-09-20 22:39:55 UTC,8756,0.49,0.79,0.81,17255,-82,80,42,0.79
2020-09-20 22:41:55 UTC,8757,0.79,1.16,1.23,17257,-77,80,42,1.16
2020-09-20 22:43:55 UTC,8758,0.54,0.63,0.77,17259,-77,80,42,0.63
2020-09-20 22:45:55 UTC,8759,0.78,1.36,1.39,17261,-77,80,42,1.36
2020-09-20 22:47:55 UTC,8760,0.73,1.03,1.03,17263,-75,80,42,1.03
2020-09-20 22:49:55 UTC,8761,0.62,0.96,0.96,17265,-74,80,42,0.96
2020-09-20 22:51:55 UTC,8762,1.11,1.42,1.42,17267,-75,80,42,1.42
2020-09-20 22:53:55 UTC,8763,0.68,1.03,1.29,17269,-75,80,42,1.03
2020-09-20 22:55:55 UTC,8764,0.9,1.46,1.46,17271,-75,80,42,1.46
2020-09-20 22:57:55 UTC,8765,0.64,1.02,1.29,17273,-75,80,42,1.02
2020-09-20 22:59:55 UTC,8766,0.37,0.67,0.68,17275,-74,80,42,0.67
2020-09-20 23:01:55 UTC,8767,0.54,0.81,0.9,17277,-73,80,42,0.81
2020-09-20 23:03:55 UTC,8768,0.88,1.26,1.26,17279,-74,80,42,1.26
2020-09-20 23:05:55 UTC,8769,1.04,1.61,1.61,17281,-74,80,42,1.61
2020-09-20 23:07:55 UTC,8770,0.44,0.67,0.68,17283,-76,80,42,0.67
2020-09-20 23:09:55 UTC,8771,0.86,1.12,1.28,17285,-78,80,42,1.12
2020-09-20 23:11:55 UTC,8772,0.41,0.69,0.78,17287,-78,80,42,0.69
2020-09-20 23:13:55 UTC,8773,0.76,0.9,0.9,17289,-78,80,42,0.9
2020-09-20 23:15:55 UTC,8774,0.79,1,1.17,17291,-76,80,42,1
2020-09-20 23:17:55 UTC,8775,0.77,1.26,1.28,17293,-77,80,42,1.26
2020-09-20 23:19:55 UTC,8776,0.86,1.29,1.29,17295,-78,80,42,1.29
2020-09-20 23:21:55 UTC,8777,0.62,1.16,1.16,17297,-77,80,41,1.16
2020-09-20 23:23:56 UTC,8778,0.98,1,1,17299,-77,80,41,1
2020-09-20 23:25:55 UTC,8779,0.5,0.79,0.79,17301,-76,80,41,0.79
2020-09-20 23:27:55 UTC,8780,0.78,1.43,1.53,17303,-77,80,41,1.43
2020-09-20 23:29:55 UTC,8781,0.84,1.41,1.41,17305,-76,80,42,1.41
2020-09-20 23:31:55 UTC,8782,0.84,1.62,2.21,17307,-78,80,41,1.62
2020-09-20 23:33:55 UTC,8783,0.65,1.05,1.39,17309,-78,80,41,1.05
2020-09-20 23:35:55 UTC,8784,0.69,1.34,1.58,17311,-78,80,41,1.34
2020-09-20 23:37:55 UTC,8785,1.02,1.25,1.44,17313,-76,80,41,1.25
2020-09-20 23:39:55 UTC,8786,1.07,1.77,2.16,17315,-77,80,41,1.77
2020-09-20 23:41:55 UTC,8787,0.84,1.3,1.77,17317,-76,80,41,1.3
2020-09-20 23:43:55 UTC,8788,1.22,1.6,1.6,17319,-77,80,41,1.6
2020-09-20 23:45:55 UTC,8789,0.66,0.86,1.12,17321,-77,80,41,0.86
2020-09-20 23:47:55 UTC,8790,0.74,0.98,1.16,17323,-76,80,41,0.98
2020-09-20 23:49:55 UTC,8791,0.84,1.21,1.37,17325,-77,80,41,1.21
2020-09-20 23:51:55 UTC,8792,0.36,0.84,0.84,17327,-78,80,41,0.84
2020-09-20 23:53:55 UTC,8793,0.4,0.68,0.68,17329,-77,80,41,0.68
2020-09-20 23:55:55 UTC,8794,0.95,1.56,1.56,17331,-76,80,41,1.56
2020-09-20 23:57:55 UTC,8795,0.37,1.12,1.28,17333,-75,80,41,1.12
2020-09-20 23:59:55 UTC,8796,0.5,1.21,1.21,17335,-80,80,41,1.21
2020-09-21 00:01:55 UTC,8797,0.38,0.74,0.86,17337,-80,80,41,0.74
2020-09-21 00:03:55 UTC,8798,0.95,1.47,1.68,17339,-80,80,41,1.47
2020-09-21 00:05:55 UTC,8799,0.45,0.75,0.84,17341,-80,80,41,0.75
2020-09-21 00:07:55 UTC,8800,0.47,0.93,0.96,17343,-80,80,41,0.93
2020-09-21 00:09:55 UTC,8801,0.68,1,1.07,17345,-76,80,41,1
2020-09-21 00:11:55 UTC,8802,0.58,0.97,1.1,17347,-78,80,41,0.97
2020-09-21 00:13:55 UTC,8803,1.02,1.55,1.74,17349,-76,80,41,1.55
2020-09-21 00:15:55 UTC,8804,0.55,0.89,0.89,17351,-76,80,41,0.89
2020-09-21 00:17:55 UTC,8805,0.52,0.78,0.78,17353,-76,80,41,0.78
2020-09-21 00:19:55 UTC,8806,0.59,0.85,0.85,17355,-78,80,41,0.85
2020-09-21 00:21:55 UTC,8807,0.21,0.67,0.81,17357,-77,80,41,0.67
2020-09-21 00:23:55 UTC,8808,0.65,0.85,1,17359,-78,80,41,0.85
2020-09-21 00:25:55 UTC,8809,0.46,1.02,1.14,17361,-78,80,41,1.02
2020-09-21 00:27:55 UTC,8810,0.66,1.27,1.34,17363,-78,80,41,1.27
2020-09-21 00:29:55 UTC,8811,0.55,0.93,0.93,17365,-77,80,41,0.93
2020-09-21 00:31:55 UTC,8812,0.91,1.33,1.39,17367,-74,80,41,1.33
2020-09-21 00:33:55 UTC,8813,0.78,1.17,1.31,17369,-76,80,41,1.17
2020-09-21 00:35:55 UTC,8814,0.66,1.1,1.22,17371,-76,80,41,1.1
2020-09-21 00:37:55 UTC,8815,0.86,1.27,1.27,17373,-78,80,41,1.27
2020-09-21 00:39:55 UTC,8816,0.77,0.95,0.95,17375,-79,80,41,0.95
2020-09-21 00:41:55 UTC,8817,0.42,0.96,1.05,17377,-78,80,41,0.96
2020-09-21 00:43:55 UTC,8818,0.72,1.45,1.62,17379,-79,80,41,1.45
2020-09-21 00:45:55 UTC,8819,0.98,1.29,1.29,17381,-79,80,41,1.29
2020-09-21 00:47:55 UTC,8820,0.75,1.26,1.44,17383,-78,80,41,1.26
2020-09-21 00:49:55 UTC,8821,0.85,1.4,1.44,17385,-77,80,41,1.4
2020-09-21 00:51:55 UTC,8822,0.78,1.53,1.53,17387,-76,80,41,1.53
2020-09-21 00:53:55 UTC,8823,0.15,0.58,0.58,17389,-78,80,41,0.58
2020-09-21 00:55:55 UTC,8824,0.29,0.75,1.08,17391,-79,80,41,0.75
2020-09-21 00:57:55 UTC,8825,0.68,1.21,1.68,17393,-78,80,41,1.21
2020-09-21 00:59:55 UTC,8826,0.66,0.81,1.28,17395,-78,80,41,0.81
2020-09-21 01:01:55 UTC,8827,0.32,0.58,0.73,17397,-76,80,41,0.58
2020-09-21 01:03:55 UTC,8828,0.9,1.14,1.14,17399,-76,80,41,1.14
2020-09-21 01:05:55 UTC,8829,0.64,1.02,1.02,17401,-76,80,41,1.02
2020-09-21 01:07:55 UTC,8830,0.3,0.68,0.74,17403,-77,80,41,0.68
2020-09-21 01:09:55 UTC,8831,0.49,0.9,1.31,17405,-76,80,41,0.9
2020-09-21 01:11:55 UTC,8832,0.97,1.33,1.79,17407,-77,80,41,1.33
2020-09-21 01:13:55 UTC,8833,0.55,0.95,1.07,17409,-78,80,41,0.95
2020-09-21 01:15:55 UTC,8834,0.86,1.52,1.59,17411,-77,80,41,1.52
2020-09-21 01:17:55 UTC,8835,0.78,1.31,1.31,17413,-77,80,41,1.31
2020-09-21 01:19:55 UTC,8836,0.88,1.48,1.86,17415,-76,80,41,1.48
2020-09-21 01:21:55 UTC,8837,0.95,1.34,1.53,17417,-77,80,41,1.34
2020-09-21 01:23:55 UTC,8838,0.66,0.86,0.91,17419,-76,80,41,0.86
2020-09-21 01:25:55 UTC,8839,0.81,1.24,1.24,17421,-77,80,41,1.24
2020-09-21 01:27:55 UTC,8840,0.83,1.23,1.23,17423,-77,80,41,1.23
2020-09-21 01:29:55 UTC,8841,0.68,1.24,1.24,17425,-77,80,41,1.24
2020-09-21 01:31:55 UTC,8842,0.58,0.89,0.89,17427,-77,80,41,0.89
2020-09-21 01:33:55 UTC,8843,0.45,0.95,1.12,17429,-76,80,41,0.95
2020-09-21 01:35:55 UTC,8844,0.42,0.66,0.66,17431,-76,80,41,0.66
2020-09-21 01:37:55 UTC,8845,0.73,1.25,1.39,17433,-77,80,41,1.25
2020-09-21 01:39:55 UTC,8846,0.64,1.16,1.16,17435,-78,80,41,1.16
2020-09-21 01:41:55 UTC,8847,0.32,0.64,1.04,17437,-76,80,41,0.64
2020-09-21 01:43:55 UTC,8848,0.78,1.12,1.12,17439,-79,80,41,1.12
2020-09-21 01:45:55 UTC,8849,0.59,0.78,0.78,17441,-76,80,41,0.78
