"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1439",2020-03-14 17:40:00,0.8509699198401,2.06192343049618,8.1936644951919,23.3,21,308.5
"1440",2020-03-14 17:50:00,0.858817251739299,2.06525468643662,5.44396915065671,23.2,21,307
"1441",2020-03-14 18:00:00,0.855653494227664,2.05241362329907,5.50859420398276,23.3,21,307
"1442",2020-03-14 18:10:00,0.86245233376113,2.11727629658802,5.36489425602356,23.2,21,306.5
"1443",2020-03-14 18:20:00,0.867430911832576,2.06419104090398,5.27605540812555,23.2,21,306
"1444",2020-03-14 18:30:00,0.866852294764768,2.11651502792451,5.48331162807327,23.25,21,306
"1445",2020-03-14 18:40:00,0.860730593308766,2.02910395921082,5.43165415157356,23.25,21,306.5
"1446",2020-03-14 18:50:00,0.883022630710176,2.12752413420276,5.88165131666952,23.3,21,307
"1447",2020-03-14 19:00:00,0.87845420513622,2.14231031988063,5.49718905595807,23.4,21,307
"1448",2020-03-14 19:10:00,0.88199264758187,2.11939746028212,5.17037066254082,23.5,20.5,307
"1449",2020-03-14 19:20:00,0.884471665007812,2.09026394599674,5.3795944296819,23.5,20,308
"1450",2020-03-14 19:30:00,0.892540726384485,2.1563968411289,5.54107023738465,23.55,20,307.5
"1451",2020-03-14 19:40:00,0.901116198463181,2.08368294594991,4.90225779881782,23.65,20,308
"1452",2020-03-14 19:50:00,0.897859615091867,2.14236111858445,4.97285383552368,23.6,20,308
"1453",2020-03-14 20:00:00,0.912085845488019,2.16045827123097,5.05054030852681,23.6,20,308.5
"1454",2020-03-14 20:10:00,0.906395704191476,2.10573644809646,5.36527227160332,23.65,20,308
"1455",2020-03-14 20:20:00,0.915149785326387,2.09061984202078,5.52296469456182,23.6,20,308
"1456",2020-03-14 20:30:00,0.913441418306559,2.15665261438235,5.42214736992487,23.6,20,307
"1457",2020-03-14 20:40:00,0.913064673965633,2.10724418820346,5.20588884674746,23.65,20,307.5
"1458",2020-03-14 20:50:00,0.912114550060896,2.16435789805421,5.14382391588498,23.65,20,307.5
"1459",2020-03-14 21:00:00,0.902065356226403,2.06011626279415,4.97403402823264,23.65,20,308
"1460",2020-03-14 21:10:00,0.91843629365986,2.06422927976812,5.22842219070439,23.7,20,307
"1461",2020-03-14 21:20:00,0.923409481678648,2.04339631945113,4.57594243460728,23.65,20,306.5
"1462",2020-03-14 21:30:00,0.905954202944332,2.05432780388617,4.90269731693238,23.7,20,305
"1463",2020-03-14 21:40:00,0.9117865195921,2.0298378962394,5.16423614699737,23.7,20,307.5
"1464",2020-03-14 21:50:00,0.916419549523613,2.06221253563187,5.06551428160528,23.7,20,308
"1465",2020-03-14 22:00:00,0.910848472456289,1.98502939693278,6.00134958896865,23.8,20,309.5
"1466",2020-03-14 22:10:00,0.92297492139554,2.03651022208408,6.05878934615562,23.7,20,311
"1467",2020-03-14 22:20:00,0.918740297714688,2.03679167436199,5.61810982779457,23.7,20,311
"1468",2020-03-14 22:30:00,0.928032672221584,2.00543936524005,6.1647739261318,23.7,20,310
"1469",2020-03-14 22:40:00,0.935501378346384,2.05677852353566,5.85261823025205,23.7,20,309.5
"1470",2020-03-14 22:50:00,0.947765451601833,2.09097782287651,6.07750335473408,23.8,20,310.5
"1471",2020-03-14 23:00:00,0.956248962263257,2.10139679466312,5.81381145288025,23.75,20,310
"1472",2020-03-14 23:10:00,0.968455448399514,2.16844134601289,5.82722561590907,23.6,20,309.5
"1473",2020-03-14 23:20:00,0.984744975698023,2.18344056589461,5.90777308818307,23.5,20,308.5
"1474",2020-03-14 23:30:00,0.994490648548445,2.25189522620891,6.05965279699663,23.6,20,308.5
"1475",2020-03-14 23:40:00,0.99424974878935,2.21552571877974,5.79088494017666,23.5,20,308
"1476",2020-03-14 23:50:00,1.00521507360215,2.24842626967795,6.16940354914323,23.5,20,309.5
"1477",2020-03-15 00:00:00,1.00982183973935,2.18271128160016,6.15731894938641,23.5,19.5,308
"1478",2020-03-15 00:10:00,1.01727597746711,2.21984248991406,6.4268485070911,23.5,19,307.5
"1479",2020-03-15 00:20:00,1.01265324457015,2.23134859972696,6.25958665583416,23.4,19,306
"1480",2020-03-15 00:30:00,1.01699427094143,2.22730262788912,5.79670291725038,23.4,19,306
"1481",2020-03-15 00:40:00,1.01625283360373,2.28397987059851,6.68167171291672,23.35,19,307
"1482",2020-03-15 00:50:00,1.00578247834344,2.26641282454588,6.32444554083138,23.3,19,305.5
"1483",2020-03-15 01:00:00,1.00807513215628,2.20870618347805,5.84365472523158,23.25,19,306
"1484",2020-03-15 01:10:00,1.0011645253045,2.19405373212554,5.92434518644966,23.3,19,306
"1485",2020-03-15 01:20:00,1.01678733868399,2.23677300125759,5.59165173733503,23.3,19,305.5
"1486",2020-03-15 01:30:00,1.00820917157896,2.18948561164891,5.7231323087962,23.25,19,305.5
"1487",2020-03-15 01:40:00,1.01976630891867,2.27717088657914,6.10876418550951,23.2,19,305
"1488",2020-03-15 01:50:00,1.02158748567266,2.22415399811961,5.90677399615844,23.25,19,304.5
"1489",2020-03-15 02:00:00,1.03576034946254,2.25768147316133,5.84495855862957,23.2,19,305.5
"1490",2020-03-15 02:10:00,1.0402186349039,2.33439697394284,6.15407240880188,23.2,19,306
"1491",2020-03-15 02:20:00,1.05251288736927,2.29507892973667,6.5974278594843,23.15,19,306
"1492",2020-03-15 02:30:00,1.05662099736134,2.3262834954813,6.00890349352013,23.2,19,306
"1493",2020-03-15 02:40:00,1.0636291082317,2.31006607284947,6.16549509992248,23.15,19,305.5
"1494",2020-03-15 02:50:00,1.05845984433512,2.30747742378646,5.39420421825913,23.15,19,305.5
"1495",2020-03-15 03:00:00,1.07856743577326,2.35984270064432,5.67896784450779,23.15,19,307
