created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%
2020-03-08 19:17:12 UTC,8792,1.02,1.46,1.54,5548,-66,80,21
2020-03-08 19:19:12 UTC,8793,0.95,1.21,1.28,5550,-66,80,21
2020-03-08 19:21:12 UTC,8794,1.11,1.42,1.42,5552,-66,80,21
2020-03-08 19:23:12 UTC,8795,1.02,1.18,1.18,5554,-66,80,21
2020-03-08 19:25:12 UTC,8796,1.07,1.41,1.41,5556,-66,80,21
2020-03-08 19:27:12 UTC,8797,0.96,1.47,1.51,5558,-66,80,21
2020-03-08 19:29:12 UTC,8798,1.32,1.7,1.7,5560,-67,80,21
2020-03-08 19:31:12 UTC,8799,1.16,1.49,1.49,5562,-67,80,21
2020-03-08 19:33:13 UTC,8800,1.02,1.25,1.34,5564,-67,80,21
2020-03-08 19:35:12 UTC,8801,1,1.34,1.6,5566,-66,80,21
2020-03-08 19:37:12 UTC,8802,1.23,18.78,2.1,5568,-68,80,21
2020-03-08 19:39:12 UTC,8803,0.96,1.09,1.29,5570,-68,80,21
2020-03-08 19:41:13 UTC,8804,0.95,1.07,1.07,5572,-68,80,21
2020-03-08 19:43:12 UTC,8805,0.77,1.02,1.02,5574,-65,80,21
2020-03-08 19:45:12 UTC,8806,1.22,1.57,1.65,5576,-65,80,21
2020-03-08 19:47:12 UTC,8807,0.86,1.04,1.04,5578,-65,80,21
2020-03-08 19:49:12 UTC,8808,0.91,1.3,1.3,5580,-66,80,21
2020-03-08 19:51:12 UTC,8809,0.73,1.07,1.15,5582,-64,80,21
2020-03-08 19:53:12 UTC,8810,0.95,1.07,1.32,5584,-64,80,21
2020-03-08 19:55:12 UTC,8811,0.25,0.47,0.47,5586,-64,80,21
2020-03-08 19:57:12 UTC,8812,0.65,0.91,1.11,5588,-65,80,21
2020-03-08 19:59:13 UTC,8813,0.91,1.07,1.07,5590,-65,80,21
2020-03-08 20:01:12 UTC,8814,0.63,0.72,0.72,5592,-67,80,21
2020-03-08 20:03:12 UTC,8815,0.7,1.12,1.12,5594,-66,80,21
2020-03-08 20:05:12 UTC,8816,0.47,0.49,0.49,5596,-66,80,21
2020-03-08 20:07:12 UTC,8817,0.18,0.39,0.39,5598,-66,80,21
2020-03-08 20:09:12 UTC,8818,0.53,0.74,0.74,5600,-66,80,21
2020-03-08 20:11:12 UTC,8819,0.68,0.78,0.78,5602,-69,80,21
2020-03-08 20:13:12 UTC,8820,0.7,0.95,0.95,5604,-69,80,21
2020-03-08 20:15:12 UTC,8821,0.5,0.91,0.91,5606,-64,80,21
2020-03-08 20:17:12 UTC,8822,1,1.41,1.41,5608,-66,80,21
2020-03-08 20:19:12 UTC,8823,0.75,0.98,0.98,5610,-66,80,21
2020-03-08 20:21:12 UTC,8824,1.68,1.82,1.96,5612,-67,80,21
2020-03-08 20:23:12 UTC,8825,2.05,2.47,2.53,5614,-66,80,21
2020-03-08 20:25:12 UTC,8826,2.19,2.41,2.41,5616,-66,80,21
2020-03-08 20:27:12 UTC,8827,2.36,2.53,2.53,5618,-67,80,21
2020-03-08 20:29:13 UTC,8828,2.43,2.72,2.72,5620,-67,80,21
2020-03-08 20:31:12 UTC,8829,2.4,2.8,2.98,5622,-66,80,21
2020-03-08 20:33:12 UTC,8830,2.71,2.93,2.93,5624,-66,80,21
2020-03-08 20:35:12 UTC,8831,2,2.62,2.62,5626,-66,80,21
2020-03-08 20:37:12 UTC,8832,2.47,2.68,2.68,5628,-66,80,21
2020-03-08 20:39:12 UTC,8833,2.93,3.22,3.36,5630,-66,80,21
2020-03-08 20:41:12 UTC,8834,1.91,2.14,2.14,5632,-66,80,21
2020-03-08 20:43:12 UTC,8835,2.12,2.16,2.24,5634,-66,80,21
2020-03-08 20:45:12 UTC,8836,2.23,2.6,2.6,5636,-67,80,21
2020-03-08 20:47:13 UTC,8837,2.05,2.36,2.62,5638,-68,80,21
2020-03-08 20:49:12 UTC,8838,2.34,2.93,2.93,5640,-65,80,21
2020-03-08 20:51:12 UTC,8839,2.23,2.79,2.79,5642,-66,80,21
2020-03-08 20:53:12 UTC,8840,2.16,2.21,2.26,5644,-66,80,21
2020-03-08 20:55:13 UTC,8841,2.64,2.75,2.91,5646,-68,80,21
2020-03-08 20:57:12 UTC,8842,2.09,2.61,2.61,5648,-68,80,21
2020-03-08 20:59:12 UTC,8843,2.1,2.56,2.56,5650,-68,80,21
2020-03-08 21:01:12 UTC,8844,2.13,2.43,2.43,5652,-68,80,21
2020-03-08 21:03:12 UTC,8845,2.22,2.45,2.45,5654,-68,80,21
2020-03-08 21:05:12 UTC,8846,2.67,2.93,2.93,5656,-68,80,21
2020-03-08 21:07:12 UTC,8847,2.36,2.74,2.97,5658,-66,80,21
2020-03-08 21:09:12 UTC,8848,2.56,2.78,2.83,5660,-66,80,21
2020-03-08 21:11:12 UTC,8849,2.16,2.39,2.39,5662,-66,80,21
2020-03-08 21:13:12 UTC,8850,2.28,2.44,2.54,5664,-67,80,21
2020-03-08 21:15:13 UTC,8851,1.79,1.93,1.93,5666,-63,80,21
2020-03-08 21:17:12 UTC,8852,2.02,2.26,2.33,5668,-65,80,21
2020-03-08 21:19:12 UTC,8853,2.14,2.29,2.31,5670,-66,80,21
2020-03-08 21:21:13 UTC,8854,2.07,2.11,2.25,5672,-66,80,21
2020-03-08 21:23:12 UTC,8855,1.96,2.16,2.46,5674,-66,80,21
2020-03-08 21:25:13 UTC,8856,2.05,2.62,2.62,5676,-65,80,21
2020-03-08 21:27:12 UTC,8857,2.05,2.35,2.43,5678,-67,80,21
2020-03-08 21:29:12 UTC,8858,1.84,2.34,2.34,5680,-67,80,22
2020-03-08 21:31:12 UTC,8859,2.41,2.59,2.59,5682,-65,80,21
2020-03-08 21:33:12 UTC,8860,1.84,2.1,2.1,5684,-67,80,21
2020-03-08 21:35:12 UTC,8861,2.08,2.54,2.54,5686,-68,80,21
2020-03-08 21:37:12 UTC,8862,2.18,2.5,2.5,5688,-66,80,21
2020-03-08 21:39:14 UTC,8863,1.91,2.09,2.09,5690,-65,80,21
2020-03-08 21:41:12 UTC,8864,2.19,2.34,2.34,5692,-66,80,21
2020-03-08 21:43:12 UTC,8865,2.62,2.62,2.62,5694,-66,80,21
2020-03-08 21:45:12 UTC,8866,1.89,2.18,2.18,5696,-66,80,21
2020-03-08 21:47:12 UTC,8867,2.29,2.64,2.86,5698,-66,80,21
2020-03-08 21:49:12 UTC,8868,2.47,2.69,2.69,5700,-67,80,21
2020-03-08 21:51:12 UTC,8869,2.71,2.88,2.88,5702,-68,80,21
2020-03-08 21:53:12 UTC,8870,2.49,2.8,2.8,5704,-66,80,21
2020-03-08 21:55:12 UTC,8871,1.82,1.89,1.89,5706,-69,80,21
2020-03-08 21:57:12 UTC,8872,1.79,2.25,2.46,5708,-67,80,21
2020-03-08 21:59:12 UTC,8873,2.22,2.57,2.59,5710,-67,80,21
2020-03-08 22:01:12 UTC,8874,2.33,2.47,2.47,5712,-67,80,21
2020-03-08 22:03:12 UTC,8875,2.36,2.64,2.64,5714,-67,80,21
2020-03-08 22:05:12 UTC,8876,2.07,2.33,2.33,5716,-66,80,21
2020-03-08 22:07:12 UTC,8877,1.87,1.87,1.87,5718,-66,80,22
2020-03-08 22:09:12 UTC,8878,2.33,2.52,2.6,5720,-65,80,21
2020-03-08 22:11:12 UTC,8879,1.93,2.16,2.36,5722,-65,80,21
2020-03-08 22:13:13 UTC,8880,1.84,2,2,5724,-65,80,21
2020-03-08 22:15:15 UTC,8881,2.09,2.71,2.71,5726,-65,80,21
2020-03-08 22:17:12 UTC,8882,1.93,2.21,2.21,5728,-67,80,21
2020-03-08 22:19:12 UTC,8883,2.12,2.37,2.56,5730,-67,80,22
2020-03-08 22:21:12 UTC,8884,1.8,1.84,1.84,5732,-67,80,21
2020-03-08 22:23:12 UTC,8885,1.95,2.25,2.7,5734,-66,80,21
2020-03-08 22:25:12 UTC,8886,1.6,1.98,1.98,5736,-66,80,21
2020-03-08 22:27:12 UTC,8887,1.95,2.31,2.31,5738,-66,80,21
2020-03-08 22:29:12 UTC,8888,1.84,1.89,1.89,5740,-66,80,21
2020-03-08 22:31:12 UTC,8889,1.52,2,2,5742,-67,80,21
2020-03-08 22:33:12 UTC,8890,1.87,2.38,2.38,5744,-67,80,21
2020-03-08 22:35:12 UTC,8891,2.47,2.64,2.64,5746,-67,80,21
2020-03-08 22:37:12 UTC,8892,1.79,2.07,2.07,5748,-67,80,21
2020-03-08 22:39:13 UTC,8893,1.98,1.98,1.98,5750,-66,80,21
2020-03-08 22:41:12 UTC,8894,1.9,2.1,2.1,5752,-65,80,21
2020-03-08 22:43:12 UTC,8895,1.97,2.2,2.2,5754,-67,80,21
2020-03-08 22:45:12 UTC,8896,1.74,1.9,1.9,5756,-66,80,21
2020-03-08 22:47:12 UTC,8897,1.51,1.71,1.71,5758,-67,80,21
2020-03-08 22:49:12 UTC,8898,1.76,1.76,1.76,5760,-67,80,21
2020-03-08 22:51:12 UTC,8899,1.28,1.63,1.63,5762,-68,80,21
2020-03-08 22:53:12 UTC,8900,0.86,0.95,0.95,5764,-69,80,21
2020-03-08 22:55:12 UTC,8901,1.33,1.33,1.33,5766,-69,80,21
2020-03-08 22:57:12 UTC,8902,0.82,1.07,1.07,5768,-65,80,21
2020-03-08 22:59:13 UTC,8903,0.48,0.67,0.67,5770,-67,80,21
2020-03-08 23:01:12 UTC,8904,1.17,1.27,1.27,5772,-65,80,21
2020-03-08 23:03:12 UTC,8905,1.38,1.73,1.98,5774,-65,80,21
2020-03-08 23:05:12 UTC,8906,1.02,1.23,1.41,5776,-66,80,21
2020-03-08 23:07:12 UTC,8907,1.51,1.85,1.85,5778,-65,80,21
2020-03-08 23:09:13 UTC,8908,1.05,1.28,1.28,5780,-65,80,21
2020-03-08 23:11:12 UTC,8909,1.77,1.8,1.8,5782,-65,80,21
2020-03-08 23:13:12 UTC,8910,1.77,2.09,2.09,5784,-66,80,21
2020-03-08 23:15:12 UTC,8911,1.59,1.66,1.66,5786,-66,80,21
2020-03-08 23:17:12 UTC,8912,1.88,2.1,2.1,5788,-66,80,21
2020-03-08 23:19:12 UTC,8913,1.76,1.86,1.86,5790,-66,80,21
2020-03-08 23:21:12 UTC,8914,1.85,1.91,1.91,5792,-67,80,21
2020-03-08 23:23:12 UTC,8915,2.7,2.86,2.86,5794,-66,80,21
2020-03-08 23:25:12 UTC,8916,2.57,2.81,2.81,5796,-65,80,21
2020-03-08 23:27:12 UTC,8917,2.33,2.49,2.49,5798,-65,80,21
2020-03-08 23:29:12 UTC,8918,2.13,2.27,2.27,5800,-65,80,21
2020-03-08 23:31:12 UTC,8919,1.77,1.82,1.86,5802,-66,80,21
2020-03-08 23:33:12 UTC,8920,2.09,2.43,2.43,5804,-66,80,21
2020-03-08 23:35:12 UTC,8921,2.48,2.64,2.64,5806,-66,80,21
2020-03-08 23:37:12 UTC,8922,2.6,2.65,2.88,5808,-66,80,21
2020-03-08 23:39:14 UTC,8923,1.96,2.21,2.21,5810,-65,80,21
2020-03-08 23:41:12 UTC,8924,1.87,1.98,2,5812,-67,80,21
2020-03-08 23:43:12 UTC,8925,1.73,1.85,2.03,5814,-66,80,21
2020-03-08 23:45:12 UTC,8926,1.75,2.02,2.02,5816,-65,80,21
2020-03-08 23:47:12 UTC,8927,1.93,2.27,2.46,5818,-68,80,21
2020-03-08 23:49:12 UTC,8928,2.09,2.38,2.47,5820,-68,80,21
2020-03-08 23:51:12 UTC,8929,1.95,2,2,5822,-68,80,21
2020-03-08 23:53:12 UTC,8930,2.16,2.32,2.39,5824,-68,80,21
2020-03-08 23:55:12 UTC,8931,1.91,2,2,5826,-68,80,21
2020-03-08 23:57:12 UTC,8932,1.95,2.37,2.37,5828,-68,80,21
2020-03-08 23:59:12 UTC,8933,1.76,2.12,2.12,5830,-63,80,21
2020-03-09 00:01:12 UTC,8934,1.55,1.74,1.79,5832,-66,80,21
2020-03-09 00:03:12 UTC,8935,1.52,1.68,1.68,5834,-66,80,21
2020-03-09 00:05:12 UTC,8936,1.07,1.17,1.17,5836,-66,80,21
2020-03-09 00:07:13 UTC,8937,1.64,1.97,1.97,5838,-66,80,21
2020-03-09 00:09:12 UTC,8938,1.69,1.97,1.97,5840,-67,80,21
2020-03-09 00:11:12 UTC,8939,1.12,1.61,1.91,5842,-67,80,21
2020-03-09 00:13:12 UTC,8940,1.22,1.43,1.43,5844,-66,80,21
2020-03-09 00:15:12 UTC,8941,1.08,1.53,1.53,5846,-65,80,21
2020-03-09 00:17:12 UTC,8942,1.31,1.56,1.56,5848,-66,80,21
2020-03-09 00:19:12 UTC,8943,1.04,1.29,1.29,5850,-66,80,21
2020-03-09 00:21:12 UTC,8944,1.2,1.56,1.56,5852,-67,80,21
2020-03-09 00:23:12 UTC,8945,1.81,2.02,2.02,5854,-65,80,21
2020-03-09 00:25:12 UTC,8946,1.18,1.47,1.47,5856,-67,80,21
2020-03-09 00:27:12 UTC,8947,1.09,1.7,1.7,5858,-67,80,21
2020-03-09 00:29:12 UTC,8948,1.04,1.16,1.16,5860,-64,80,21
2020-03-09 00:31:12 UTC,8949,1.23,1.32,1.37,5862,-65,80,21
2020-03-09 00:33:12 UTC,8950,0.81,1.1,1.1,5864,-68,80,21
2020-03-09 00:35:12 UTC,8951,0.79,0.93,0.93,5866,-66,80,21
2020-03-09 00:37:12 UTC,8952,0.93,0.93,0.93,5868,-66,80,21
2020-03-09 00:39:12 UTC,8953,0.68,1,1,5870,-66,80,21
2020-03-09 00:41:12 UTC,8954,0.84,0.98,0.98,5872,-64,80,21
2020-03-09 00:43:12 UTC,8955,1,1.09,1.09,5874,-64,80,21
2020-03-09 00:45:12 UTC,8956,0.98,1.02,1.02,5876,-67,80,21
2020-03-09 00:47:12 UTC,8957,0.98,1.44,1.44,5878,-67,80,21
2020-03-09 00:49:12 UTC,8958,0.76,0.84,0.84,5880,-67,80,21
2020-03-09 00:51:12 UTC,8959,0.53,0.78,0.86,5882,-66,80,21
2020-03-09 00:53:12 UTC,8960,0.73,0.82,0.98,5884,-66,80,21
2020-03-09 00:55:13 UTC,8961,0.73,0.84,0.84,5886,-65,80,21
2020-03-09 00:57:12 UTC,8962,1.02,1.12,1.12,5888,-65,80,21
2020-03-09 00:59:12 UTC,8963,0.72,0.72,0.72,5890,-65,80,21
2020-03-09 01:01:12 UTC,8964,0.79,0.9,0.9,5892,-67,80,21
2020-03-09 01:03:13 UTC,8965,1.25,1.46,1.61,5894,-66,80,21
2020-03-09 01:05:12 UTC,8966,0.98,1.27,1.36,5896,-66,80,21
2020-03-09 01:07:12 UTC,8967,1.07,1.34,1.34,5898,-66,80,21
2020-03-09 01:09:12 UTC,8968,1.2,1.32,1.46,5900,-64,80,21
2020-03-09 01:11:12 UTC,8969,1.38,1.65,1.89,5902,-65,80,21
2020-03-09 01:13:12 UTC,8970,1.14,1.51,1.54,5904,-65,80,21
2020-03-09 01:15:12 UTC,8971,1.39,1.79,1.98,5906,-66,80,21
2020-03-09 01:17:12 UTC,8972,1.64,1.79,1.79,5908,-67,80,21
2020-03-09 01:19:12 UTC,8973,0.84,1.24,1.24,5910,-66,80,21
2020-03-09 01:21:13 UTC,8974,0.49,0.8,0.8,5912,-64,80,21
2020-03-09 01:23:12 UTC,8975,0.86,1.05,1.05,5914,-65,80,21
2020-03-09 01:25:12 UTC,8976,1.47,1.5,1.5,5916,-66,80,21
2020-03-09 01:27:12 UTC,8977,1.02,1.36,1.36,5918,-69,80,21
2020-03-09 01:29:12 UTC,8978,1.42,1.6,1.6,5920,-69,80,21
2020-03-09 01:31:12 UTC,8979,1.26,1.52,1.52,5922,-69,80,21
2020-03-09 01:33:13 UTC,8980,1.26,1.35,1.35,5924,-69,80,21
2020-03-09 01:35:12 UTC,8981,1.3,1.7,1.88,5926,-69,80,21
2020-03-09 01:37:12 UTC,8982,1.16,1.45,1.45,5928,-69,80,21
2020-03-09 01:39:12 UTC,8983,1.23,1.46,1.56,5930,-66,80,21
2020-03-09 01:41:12 UTC,8984,1.33,1.36,1.36,5932,-66,80,21
2020-03-09 01:43:12 UTC,8985,0.98,1.11,1.11,5934,-66,80,21
2020-03-09 01:45:12 UTC,8986,1.5,1.8,1.96,5936,-66,80,21
2020-03-09 01:47:12 UTC,8987,1.23,1.3,1.46,5938,-66,80,21
2020-03-09 01:49:12 UTC,8988,1.34,1.56,1.56,5940,-66,80,21
2020-03-09 01:51:12 UTC,8989,1.5,1.77,1.77,5942,-66,80,21
2020-03-09 01:53:13 UTC,8990,1.35,1.42,1.54,5944,-67,80,21
2020-03-09 01:55:12 UTC,8991,0.84,1.02,1.16,5946,-66,80,21
2020-03-09 01:57:12 UTC,8992,1.71,1.75,1.83,5948,-66,80,21
2020-03-09 01:59:13 UTC,8993,1.38,1.38,1.38,5950,-66,80,21
2020-03-09 02:01:12 UTC,8994,1.57,1.88,1.88,5952,-66,80,21
2020-03-09 02:03:12 UTC,8995,1,1.35,1.69,5954,-68,80,21
2020-03-09 02:05:12 UTC,8996,1.33,1.4,1.4,5956,-67,80,21
2020-03-09 02:07:12 UTC,8997,1.17,1.33,1.33,5958,-66,80,21
2020-03-09 02:09:12 UTC,8998,1.59,1.91,1.96,5960,-68,80,21
2020-03-09 02:11:12 UTC,8999,1.11,1.44,1.47,5962,-68,80,21
2020-03-09 02:13:12 UTC,9000,1.65,1.77,1.77,5964,-66,80,21
2020-03-09 02:15:12 UTC,9001,1.43,1.78,1.86,5966,-66,80,21
2020-03-09 02:17:12 UTC,9002,1.43,1.59,1.59,5968,-68,80,21
2020-03-09 02:19:12 UTC,9003,1.95,2.21,2.21,5970,-66,80,21
2020-03-09 02:21:12 UTC,9004,1.79,2.11,2.11,5972,-66,80,21
2020-03-09 02:23:12 UTC,9005,1.71,1.97,1.97,5974,-63,80,21
2020-03-09 02:25:12 UTC,9006,2.07,2.4,2.4,5976,-66,80,21
2020-03-09 02:27:12 UTC,9007,1.96,1.96,2.07,5978,-64,80,21
2020-03-09 02:29:13 UTC,9008,2.12,2.5,2.64,5980,-63,80,21
2020-03-09 02:31:12 UTC,9009,1.63,1.9,1.9,5982,-63,80,21
2020-03-09 02:33:14 UTC,9010,1.93,2.07,2.07,5984,-64,80,21
2020-03-09 02:35:12 UTC,9011,1.76,2.09,2.09,5986,-64,80,21
2020-03-09 02:37:12 UTC,9012,1.32,1.68,1.88,5988,-67,80,21
2020-03-09 02:39:12 UTC,9013,2.23,2.62,2.62,5990,-68,80,21
2020-03-09 02:41:12 UTC,9014,1.93,2.15,2.15,5992,-65,80,21
2020-03-09 02:43:12 UTC,9015,2.34,2.69,2.78,5994,-68,80,21
2020-03-09 02:45:12 UTC,9016,2.18,2.27,2.27,5996,-67,80,21
2020-03-09 02:47:12 UTC,9017,1.69,2.07,2.07,5998,-68,80,21
2020-03-09 02:49:12 UTC,9018,2.35,2.47,2.47,6000,-68,80,21
2020-03-09 02:51:12 UTC,9019,2.68,2.79,2.79,6002,-68,80,21
2020-03-09 02:53:12 UTC,9020,2.42,2.73,2.73,6004,-68,80,21
2020-03-09 02:55:13 UTC,9021,2.62,3,3,6006,-68,80,21
2020-03-09 02:57:12 UTC,9022,2.45,2.66,2.66,6008,-66,80,21
2020-03-09 02:59:12 UTC,9023,2.93,3.07,3.15,6010,-66,80,21
2020-03-09 03:01:12 UTC,9024,2.96,3.07,3.07,6012,-66,80,21
2020-03-09 03:03:12 UTC,9025,2.86,3.46,3.54,6014,-66,80,21
2020-03-09 03:05:12 UTC,9026,3.4,3.52,3.73,6016,-65,80,21
2020-03-09 03:07:12 UTC,9027,3.12,3.72,3.72,6018,-68,80,21
2020-03-09 03:09:12 UTC,9028,3.18,3.8,3.89,6020,-68,80,21
2020-03-09 03:11:12 UTC,9029,3,3.24,3.24,6022,-68,80,21
2020-03-09 03:13:12 UTC,9030,2.91,3.47,3.47,6024,-63,80,21
2020-03-09 03:15:12 UTC,9031,2.74,3.05,3.05,6026,-66,80,21
2020-03-09 03:17:12 UTC,9032,3.11,3.23,3.23,6028,-66,80,21
2020-03-09 03:19:12 UTC,9033,3,3.02,3.02,6030,-63,80,21
2020-03-09 03:21:12 UTC,9034,2.12,2.32,2.42,6032,-64,80,21
2020-03-09 03:23:12 UTC,9035,1.77,2.12,2.12,6034,-67,80,21
2020-03-09 03:25:12 UTC,9036,1.91,2.18,2.35,6036,-65,80,21
2020-03-09 03:27:12 UTC,9037,1.67,1.82,1.82,6038,-67,80,21
2020-03-09 03:29:12 UTC,9038,1.29,1.62,1.62,6040,-67,80,21
2020-03-09 03:31:12 UTC,9039,1.26,1.47,1.47,6042,-66,80,21
2020-03-09 03:33:12 UTC,9040,1.26,1.4,1.63,6044,-66,80,21
2020-03-09 03:35:12 UTC,9041,0.6,0.67,0.87,6046,-65,80,21
2020-03-09 03:37:12 UTC,9042,0.95,1.18,1.2,6048,-67,80,21
2020-03-09 03:39:12 UTC,9043,0.74,1.09,1.24,6050,-67,80,21
2020-03-09 03:41:12 UTC,9044,0.91,0.95,0.95,6052,-66,80,21
2020-03-09 03:43:12 UTC,9045,0.89,1.15,1.33,6054,-63,80,21
2020-03-09 03:45:12 UTC,9046,0.93,1.62,1.62,6056,-63,80,21
2020-03-09 03:47:13 UTC,9047,0.86,1.09,1.09,6058,-65,80,21
2020-03-09 03:49:12 UTC,9048,0.62,0.81,1.16,6060,-65,80,21
2020-03-09 03:51:12 UTC,9049,0.86,0.91,0.95,6062,-67,80,21
2020-03-09 03:53:12 UTC,9050,0.66,0.88,1.05,6064,-68,80,21
2020-03-09 03:55:13 UTC,9051,0.95,1.19,1.19,6066,-68,80,21
2020-03-09 03:57:12 UTC,9052,0.7,1.3,1.3,6068,-68,80,21
2020-03-09 03:59:12 UTC,9053,0.68,1.28,1.28,6070,-68,80,21
2020-03-09 04:01:12 UTC,9054,1.09,1.54,1.54,6072,-66,80,21
2020-03-09 04:03:12 UTC,9055,0.39,0.44,0.44,6074,-67,80,21
2020-03-09 04:05:12 UTC,9056,1.2,1.31,1.31,6076,-66,80,21
2020-03-09 04:07:12 UTC,9057,0.73,0.97,1.19,6078,-67,80,21
2020-03-09 04:09:12 UTC,9058,0.86,1.23,1.23,6080,-67,80,21
2020-03-09 04:11:12 UTC,9059,0.96,0.96,1.14,6082,-63,80,21
2020-03-09 04:13:12 UTC,9060,0.72,0.78,0.86,6084,-68,80,21
2020-03-09 04:15:12 UTC,9061,0.67,1.17,1.36,6086,-68,80,21
2020-03-09 04:17:13 UTC,9062,0.66,0.96,0.96,6088,-66,80,21
2020-03-09 04:19:12 UTC,9063,0.98,1,1.14,6090,-65,80,21
2020-03-09 04:21:12 UTC,9064,0.72,0.97,0.97,6092,-67,80,21
2020-03-09 04:23:12 UTC,9065,0.86,0.98,1.4,6094,-68,80,21
2020-03-09 04:25:12 UTC,9066,0.53,0.68,0.68,6096,-66,80,21
2020-03-09 04:27:12 UTC,9067,0.91,1.11,1.24,6098,-66,80,21
2020-03-09 04:29:12 UTC,9068,0.61,1.04,1.04,6100,-66,80,21
2020-03-09 04:31:12 UTC,9069,0.6,0.81,0.81,6102,-67,80,21
2020-03-09 04:33:12 UTC,9070,0.95,1.26,1.26,6104,-68,80,21
2020-03-09 04:35:12 UTC,9071,0.59,0.86,0.86,6106,-67,80,21
2020-03-09 04:37:12 UTC,9072,1.09,1.54,1.79,6108,-66,80,21
2020-03-09 04:39:12 UTC,9073,0.93,1.22,1.36,6110,-66,80,21
2020-03-09 04:41:14 UTC,9074,0.97,1.2,1.36,6112,-66,80,21
2020-03-09 04:43:12 UTC,9075,0.65,1.16,1.25,6114,-64,80,21
2020-03-09 04:45:12 UTC,9076,0.48,0.68,0.79,6116,-67,80,21
2020-03-09 04:47:12 UTC,9077,1.3,1.57,1.57,6118,-67,80,21
2020-03-09 04:49:12 UTC,9078,0.8,1.33,1.33,6120,-67,80,21
2020-03-09 04:51:12 UTC,9079,1.03,1.4,1.4,6122,-66,80,21
2020-03-09 04:53:12 UTC,9080,0.91,1.18,1.18,6124,-62,79,21
2020-03-09 04:55:12 UTC,9081,1.4,2.02,2.2,6126,-63,80,21
2020-03-09 04:57:12 UTC,9082,1.45,2.03,2.12,6128,-64,80,21
2020-03-09 04:59:12 UTC,9083,1.44,2,2.21,6130,-64,80,21
2020-03-09 05:01:12 UTC,9084,1.13,1.55,1.55,6132,-65,80,21
2020-03-09 05:03:12 UTC,9085,1.05,1.38,1.64,6134,-66,80,21
2020-03-09 05:05:12 UTC,9086,1.1,1.57,1.57,6136,-66,80,21
2020-03-09 05:07:12 UTC,9087,1.51,1.86,2.04,6138,-63,80,21
2020-03-09 05:09:12 UTC,9088,0.89,1.17,1.17,6140,-67,80,21
2020-03-09 05:11:12 UTC,9089,0.61,1.39,1.39,6142,-66,80,21
2020-03-09 05:13:12 UTC,9090,1.23,1.77,1.81,6144,-66,80,21
2020-03-09 05:15:12 UTC,9091,1.34,1.64,1.69,6146,-65,80,21
2020-03-09 05:17:12 UTC,9092,1.62,2.36,2.39,6148,-66,80,21
2020-03-09 05:19:12 UTC,9093,1.46,1.72,1.89,6150,-66,80,21
2020-03-09 05:21:12 UTC,9094,1.31,1.86,1.86,6152,-66,80,21
2020-03-09 05:23:12 UTC,9095,1.25,2.07,2.07,6154,-66,80,21
2020-03-09 05:25:12 UTC,9096,1.6,2.07,2.07,6156,-68,80,21
2020-03-09 05:27:12 UTC,9097,1.73,1.82,1.82,6158,-68,80,21
2020-03-09 05:29:15 UTC,9098,1.83,2.17,2.28,6160,-68,79,21
2020-03-09 05:31:12 UTC,9099,0.93,1.37,1.54,6162,-68,79,21
2020-03-09 05:33:12 UTC,9100,1.31,1.97,2.17,6164,-68,79,21
2020-03-09 05:35:13 UTC,9101,1.25,1.74,1.82,6166,-68,79,21
2020-03-09 05:37:12 UTC,9102,1.6,2.09,2.26,6168,-66,79,21
2020-03-09 05:39:12 UTC,9103,1.62,2.03,2.12,6170,-66,79,21
2020-03-09 05:41:12 UTC,9104,1.65,2.11,2.11,6172,-66,79,21
2020-03-09 05:43:12 UTC,9105,1.63,1.91,1.91,6174,-66,79,21
2020-03-09 05:45:12 UTC,9106,1.16,1.88,1.88,6176,-67,79,21
2020-03-09 05:47:12 UTC,9107,1.75,2.14,2.27,6178,-67,80,21
2020-03-09 05:49:12 UTC,9108,1.27,1.93,1.93,6180,-66,79,21
2020-03-09 05:51:12 UTC,9109,1.27,1.73,1.76,6182,-66,79,21
2020-03-09 05:53:12 UTC,9110,1.84,2.16,2.16,6184,-66,79,21
2020-03-09 05:55:12 UTC,9111,1.41,1.73,1.73,6186,-66,79,21
2020-03-09 05:57:12 UTC,9112,1.71,2.15,2.15,6188,-66,79,21
2020-03-09 05:59:12 UTC,9113,1.74,2.22,2.29,6190,-66,79,21
2020-03-09 06:01:13 UTC,9114,1.56,1.91,2.04,6192,-67,79,21
2020-03-09 06:03:12 UTC,9115,1.72,2.07,2.31,6194,-68,79,21
2020-03-09 06:05:12 UTC,9116,1.53,2.05,2.19,6196,-68,79,21
2020-03-09 06:07:12 UTC,9117,1.66,1.98,1.98,6198,-68,79,21
2020-03-09 06:09:12 UTC,9118,1.65,2.16,2.31,6200,-68,79,21
2020-03-09 06:11:12 UTC,9119,1.81,2.28,2.28,6202,-64,79,21
2020-03-09 06:13:12 UTC,9120,1.49,1.74,1.74,6204,-64,79,21
2020-03-09 06:15:12 UTC,9121,1.37,2.02,2.02,6206,-64,79,21
2020-03-09 06:17:12 UTC,9122,1.7,2.41,2.41,6208,-64,79,21
2020-03-09 06:19:12 UTC,9123,2.05,2.4,2.4,6210,-66,79,21
