"","ID_10m","PM1","PM25","PM10","TempC","RH","CO2"
"1121",2020-09-16 16:50:00,21.8127532580766,26.8455973372604,27.6023817057894,25.7,48.5,510
"1122",2020-09-16 17:00:00,21.1974575938289,26.0896581645827,26.9894569019676,25.75,48,510.5
"1123",2020-09-16 17:10:00,21.059735849886,26.0364515564396,26.8766609734679,25.7,49,510.5
"1124",2020-09-16 17:20:00,20.4197995090658,25.2661941665237,25.7488676614123,25.8,48.5,510.5
"1125",2020-09-16 17:30:00,19.5379374685618,24.0759486534072,24.7016365171517,25.75,48.5,510.5
"1126",2020-09-16 17:40:00,19.0554820165581,23.3825279387586,24.1035587150736,25.8,49,508.5
"1127",2020-09-16 17:50:00,18.7999942324947,23.1657493771988,23.8689033574069,25.8,48.5,509.5
"1128",2020-09-16 18:00:00,18.0391971985853,22.2191480752719,22.9282609875156,25.7,49,508.5
"1129",2020-09-16 18:10:00,17.0577938521366,20.9712962472563,21.8591771205699,25.9,48,505.5
"1130",2020-09-16 18:20:00,17.2478956701573,21.0626895478927,21.8611864406714,25.8,49,505
"1131",2020-09-16 18:30:00,17.2978699501661,21.2055659619103,21.7955002334408,25.75,49,505
"1132",2020-09-16 18:40:00,16.9656519698002,20.6236734963959,21.1301827194271,25.7,49,503.5
"1133",2020-09-16 18:50:00,16.0371740334646,19.495197910458,19.9123231529543,25.75,49,504
"1134",2020-09-16 19:00:00,15.5205821321679,18.7953823559774,19.206548666438,25.85,49,502.5
"1135",2020-09-16 19:10:00,15.5280677966188,18.715772269795,19.1626921724696,25.85,49,502.5
"1136",2020-09-16 19:20:00,16.0276505731624,19.3759983197287,20.0016861834732,25.8,49,501.5
"1137",2020-09-16 19:30:00,13.324071527597,15.9498471207617,16.402725955472,25.75,49.5,503
"1138",2020-09-16 19:40:00,14.7928650718058,18.0063756933178,18.4354187998854,25.75,49.5,502.5
"1139",2020-09-16 19:50:00,15.3293469538769,18.6951138505699,19.1420337532446,25.8,50,504.5
"1140",2020-09-16 20:00:00,14.9600610474664,18.0800243812612,18.5805746722567,25.9,49.5,505
"1141",2020-09-16 20:10:00,13.0685127321323,15.8258996818095,16.2787785165197,25.9,49,505
"1142",2020-09-16 20:20:00,10.723946788232,12.8516637185163,13.4237211939399,25.85,49,508
"1143",2020-09-16 20:30:00,9.41159077627875,11.1257641794824,11.536930489943,25.55,49.5,510
"1144",2020-09-16 20:40:00,8.03163948688797,9.36517220213897,9.75846171649263,25.5,50,512
"1145",2020-09-16 20:50:00,8.01719734928821,9.36750406095745,9.66545066274053,25.45,50,512.5
"1146",2020-09-16 21:00:00,8.09625388723259,9.58333318508143,9.80977260243656,25.35,50,512.5
"1147",2020-09-16 21:10:00,8.60714883339251,10.1129375887848,10.4228020546392,25.1,51,511
"1148",2020-09-16 21:20:00,9.82748479853929,11.6997208602995,12.2121890153664,25.05,51,512
"1149",2020-09-16 21:30:00,10.6037838272894,12.5792444823927,13.032123317103,25.05,51,510.5
"1150",2020-09-16 21:40:00,10.9023481748716,12.9855494992767,13.5397301785933,25.05,51,513
"1151",2020-09-16 21:50:00,11.4497383794062,13.7064860513694,14.1772416821866,25.1,50.5,513
"1152",2020-09-16 22:00:00,14.1906690406746,17.2680522297153,17.9294936856737,25.1,51,512.5
"1153",2020-09-16 22:10:00,22.825648521096,28.1655857654755,28.9223701340045,25.1,51,508
"1154",2020-09-16 22:20:00,30.0171111600946,37.2273490051092,38.1152298784228,25.25,51,507.5
"1155",2020-09-16 22:30:00,35.0382382055182,43.443300718479,44.4682370286128,25.25,51,504.5
"1156",2020-09-16 22:40:00,39.0221169672732,48.4413611098298,49.5795171286412,25.25,52,503
"1157",2020-09-16 22:50:00,41.851342335369,52.0234808556218,53.3165691073603,25.35,52,502
"1158",2020-09-16 23:00:00,44.3739285993559,55.1292860719971,56.2793599548798,25.25,52,500
"1159",2020-09-16 23:10:00,45.9547389297831,56.9462226596966,58.2631466395778,25.25,52,499.5
"1160",2020-09-16 23:20:00,47.052547022959,58.3440272272759,59.8993084885836,25.05,52.5,497
"1161",2020-09-16 23:30:00,47.4038581970228,58.5546948929097,59.6988098437567,25,53,496.5
"1162",2020-09-16 23:40:00,47.2509238176228,58.3133744554597,59.505160862592,24.95,53,497
"1163",2020-09-16 23:50:00,47.1691714397569,58.181300088339,59.3671275634357,24.9,53,498.5
"1164",2020-09-17 00:00:00,47.0996394553801,57.6562895858359,58.7050616241123,24.9,54,498
"1165",2020-09-17 00:10:00,47.4337142326121,58.3258442914328,59.3209859413883,24.8,54,497.5
"1166",2020-09-17 00:20:00,47.4364648883521,58.4273034645572,59.4760755028337,24.75,54,497
"1167",2020-09-17 00:30:00,47.3897226059556,58.2521755941902,59.4916334576078,24.75,54,500
"1168",2020-09-17 00:40:00,47.6320174988216,58.749306201872,59.964928337147,24.75,54,496
"1169",2020-09-17 00:50:00,47.5115691447607,58.4759564189217,59.685619622161,24.75,54,495
"1170",2020-09-17 01:00:00,47.4852234826637,58.7147689309747,59.906555338107,24.8,54,496
"1171",2020-09-17 01:10:00,47.1825007603059,58.5230126464607,59.8518544904133,24.8,54,496
"1172",2020-09-17 01:20:00,46.2078392510414,56.8670688211318,57.9933069758718,24.9,54,495.5
"1173",2020-09-17 01:30:00,46.0962925435192,56.9393909205021,58.1430951917057,24.9,54,496
"1174",2020-09-17 01:40:00,45.0692277219309,54.9865305273679,56.1187276141436,25.5,52,497.5
"1175",2020-09-17 01:50:00,44.1767304719146,53.8191977975756,55.1897521657777,25.6,52,497.5
"1176",2020-09-17 02:00:00,43.5610374692568,53.1996338726675,54.3497077555502,25.7,52,497
"1177",2020-09-17 02:10:00,43.4207959773958,52.6845580762294,54.1564142890378,25.65,52,495.5
"1178",2020-09-17 02:20:00,43.9931916531988,53.6937228126153,55.4277720349928,25.55,52,494.5
"1179",2020-09-17 02:30:00,44.6418808801894,54.6636985863863,56.3679531485855,25.65,52,494.5
"1180",2020-09-17 02:40:00,45.3076398954502,55.6075188499651,57.5918432178403,25.7,51,493
"1181",2020-09-17 02:50:00,46.3319922747379,57.0370277581243,59.4265595044246,25.65,51.5,492.5
"1182",2020-09-17 03:00:00,47.1769914400212,57.6807389663886,59.7425294507275,25.55,52,492
"1183",2020-09-17 03:10:00,48.136863331263,58.9618974044108,61.3633470147824,25.65,52,493.5
"1184",2020-09-17 03:20:00,48.9115335979691,59.7823735844128,62.332796495676,25.5,52,496.5
"1185",2020-09-17 03:30:00,49.6896531424289,61.050164793544,63.7495610056986,25.5,52,497.5
"1186",2020-09-17 03:40:00,50.1757576346569,61.5853009676099,64.4336704806561,25.5,52,498.5
"1187",2020-09-17 03:50:00,50.6996635323122,62.0363044962166,64.6999471161573,25.5,52,499.5
"1188",2020-09-17 04:00:00,51.9485803787983,63.9032785953444,66.2510978173951,25.45,52,499.5
"1189",2020-09-17 04:10:00,52.5414781622992,64.7452057102856,67.2539160972991,25.3,52,501
"1190",2020-09-17 04:20:00,54.3160022307973,67.5352017157963,70.1094603552021,25.25,52.5,502.5
"1191",2020-09-17 04:30:00,55.1448430860546,68.312430274382,70.63641376829,25.3,53,502
"1192",2020-09-17 04:40:00,56.6392991286109,70.4913944015447,73.1729138175924,25.35,52,501.5
"1193",2020-09-17 04:50:00,58.3302405658439,73.1158732548242,76.1549285930115,25.35,52,502.5
