"","TimeStamp_1h","Spot_O","Model_O","RH_O","CO2_O","BP_O","TempC_O","PM1_O","PM25_O","PM10_O","Spot_M","Model_M","RH_M","CO2_M","BP_M","TempC_M","PM1_M","PM25_M","PM10_M","Spot_E","Model_E","RH_E","CO2_E","BP_E","TempC_E","PM1_E","PM25_E","PM10_E","Wind Speed (m/s)","Wind Direction","TOSAC","Opening","Bscat.rev","Tower_Neph","Bellevue","Weller","LFP","Lynnwood","Duwamish","Lynn_Dis","LFP_Dis","Wel_Dis","Bel_Dis","Duw_Dis","occupancy","Wind_NS","Lynn_Travel","LFP_Travel","Wel_Travel","Bel_Travel","Duw_Travel"
"1476",2019-10-01 13:00:00,"O3",2658,26.9166666666667,422.333333333333,101.369791666667,24.0916666666667,0.824906,1.31533033333333,10.2030781666667,"Mixing",1423,42.3333333333333,725.666666666667,101.3125,15.3916666666667,1.89865341666667,3.07498383333333,17.469776,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35470253333333,175.083333333333,13.4,0.709916666666667,0.0173275,0.984500333333333,1.7,8,NA,2.9,5.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"1477",2019-10-01 14:00:00,"O3",2658,27,387.916666666667,101.307291666667,23.225,0.63724185,1.02014053333333,6.6622555,"Mixing",1423,41.8333333333333,671.75,101.3125,14.675,1.17783290833333,2.01965083333333,14.3337835,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71481333333333,209.066666666667,14.1833333333333,0.753666666666667,0.00898916666666667,0.799629666666667,1.6,6,NA,2.1,5.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.6255076678252,1.73869102694689,1.14715109905063,2.29431191733211,1.83891573556435
"1478",2019-10-01 15:00:00,"O3",2658,24.9166666666667,356.583333333333,101.244791666667,23.6583333333333,0.365437266666667,0.60586455,4.59139683333333,"Mixing",1423,39.0833333333333,654.833333333333,101.3125,14.7083333333333,0.632344533333333,1.23395044166667,14.0794215833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76625773333333,209.35,14.9083333333333,0.867416666666667,0.00082175,0.618253916666667,2.5,5,NA,1.5,5.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.54903657070408,1.68804954072514,1.11373893111711,2.22748729838069,1.78535508307218
"1479",2019-10-01 16:00:00,"O3",2658,23.8333333333333,342.333333333333,101.213541666667,24.45,0.3780879,0.595397175,4.98415058333333,"Mixing",1423,40.3333333333333,627.5,101.3125,14.0666666666667,0.741401325,1.36107141666667,11.3859826666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86914653333333,214.266666666667,14.7,0.969583333333333,0.00410033333333333,0.691023583333333,2.2,7,NA,1.6,4.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.40872263103229,1.59512938252008,1.05243220096388,2.10487331865331,1.68707865648106
"1480",2019-10-01 17:00:00,"O3",2658,23,327,101.239583333333,24.55,0.404387208333333,0.594062408333333,4.00853058333333,"Mixing",1423,39.9166666666667,630.75,101.3125,14.0833333333333,0.872273508333334,1.541513,11.8375541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57762826666667,256.35,14.8666666666667,0.99725,0.00561133333333333,0.72456275,1.9,5,NA,1.5,4.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.85381268241869,1.88988155102923,1.24690336853329,2.49381730144795,1.99882145170038
"1481",2019-10-01 18:00:00,"O3",2658,23,305.833333333333,101.177083333333,24.6416666666667,0.502970983333333,0.64888325,1.50895586666667,"Mixing",1423,39.75,626.666666666667,101.3125,14.5416666666667,0.942706108333333,1.46872141666667,8.12186841666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96346126666667,284.516666666667,14.4666666666667,0.83225,0.0103166666666667,0.828869,1.7,7,NA,1.9,5.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.29301979722725,1.51850744711519,1.00187868912718,2.0037658666656,1.60603994372432
"1482",2019-10-01 19:00:00,"O3",2658,23.6666666666667,299.75,101.166666666667,24.2916666666667,0.51056615,0.695725258333333,1.67299,"Mixing",1423,37.5,611.666666666667,101.3125,16.0916666666667,1.24816765833333,2.08805041666667,11.14662,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5176098,288.283333333333,14.5083333333333,0.000666666666666667,0.00430175,0.695472333333333,4,6,NA,1.9,5.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.96667533087593,1.96462262931852,1.29621593113065,2.59244284444306,2.07787088764333
"1483",2019-10-01 20:00:00,"O3",2658,24,300.083333333333,101.161458333333,24.4083333333333,0.68945205,1.02686748333333,2.32094891666667,"Mixing",1423,37.0833333333333,615.333333333333,101.3125,16.7833333333333,1.70178308333333,2.90069383333333,12.07745,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8777206,338.316666666667,14.425,0,0.09585,2.726501,7.2,5,NA,2.3,5.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.39772389755726,1.58784568670949,1.04762657447546,2.09526202496083,1.67937510097201
"1484",2019-10-01 21:00:00,"O3",2658,24.8333333333333,296.75,101.135416666667,24.4,0.824336491666667,1.27314841666667,2.48777741666667,"Mixing",1423,38.1666666666667,614.75,101.3125,16.45,2.17777941666667,3.73507283333333,11.7766508333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.671943,220.9,14.15,0,0.0825833333333333,2.4333685,4.9,5,NA,6.2,6.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.69282837725661,1.78327284815066,1.17656522979551,2.35314042803293,1.88606742109164
"1485",2019-10-01 22:00:00,"O3",2658,25,292.833333333333,101.135416666667,24.4833333333333,0.999641925,1.55350641666667,2.4940245,"Mixing",1423,40.1666666666667,622.75,101.3125,16.05,2.299339,3.83512741666667,12.751675,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3632766,112.533333333333,13.3333333333333,0,0.0951,2.7107945,4.1,5,NA,5.6,7.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.30252536833358,2.18703273829798,1.44295735729638,2.88592694004039,2.31310155416899
"1486",2019-10-01 23:00:00,"O3",2658,25.1666666666667,289.916666666667,101.145833333333,24.6333333333333,1.06129941666667,1.62828208333333,2.42975858333333,"Mixing",1423,44.5833333333333,626.333333333333,101.3125,16.0166666666667,2.31364283333333,4.01577325,13.7546541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6976652,58.9833333333333,11.8083333333333,0,0.062475,1.9868895,3.7,4,NA,7.5,7.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.65202794729818,1.75625356257262,1.15873848388952,2.31748678518395,1.85749064198419
"1487",2019-10-02 00:00:00,"O3",2658,26,289.75,101.125,24.5,1.0956205,1.64604416666667,2.31642408333333,"Mixing",1423,46.3333333333333,630.416666666667,101.3125,15.7583333333333,2.23993358333333,3.891097,15.50009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4918876,61.1166666666667,11.4,0,0.039275,1.4717755,3.8,3,NA,10.2,13.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.01782490554621,1.99849543327229,1.31856448166739,2.63714013486449,2.11369624777512
"1488",2019-10-02 01:00:00,"O3",2658,27,288.909090909091,101.130681818182,24.2181818181818,1.13748490909091,1.70803545454545,2.54661963636364,"Mixing",1423,46.5833333333333,638.25,101.3125,15.7083333333333,2.54836833333333,4.48135625,16.7805925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52618386666667,60.85,11.1083333333333,0,0.065175,2.047588,4.2,4,NA,7.9,12.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.95000861553393,1.95358542353583,1.28893381915801,2.57787855880012,2.06619745569028
"1489",2019-10-02 02:00:00,"O3",2658,26.5,290.25,101.15625,24.5666666666667,1.17956491666667,1.72912825,2.4342685,"Mixing",1423,49.9166666666667,654.75,101.3125,15.5083333333333,3.04493941666667,4.78094058333333,17.5568908333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35470253333333,110.116666666667,10.3916666666667,0,0.111233333333333,3.0672525,4.2,6,NA,9.1,14.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"1490",2019-10-02 03:00:00,"O3",2658,26.3333333333333,293.5,101.130208333333,24.9833333333333,1.22457625,1.72145233333333,2.33820183333333,"Mixing",1423,51.4166666666667,655.083333333333,101.3125,15.3916666666667,2.58927175,3.96355675,16.87259,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43186913333333,85.75,9.80833333333333,0,0.0875333333333333,2.5423705,4.2,5,NA,7.5,12.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.1443205602697,2.08226470293041,1.37383365155764,2.74767894291271,2.20229429408904
"1491",2019-10-02 04:00:00,"O3",2658,26,294.75,101.140625,25.4,1.22259066666667,1.66495116666667,2.25091283333333,"Mixing",1423,49.3333333333333,658.416666666667,101.3125,15.525,2.51820758333333,3.8188375,16.5193091666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543332,126.083333333333,9.75833333333333,0,0.122416666666667,3.316725,4.2,7,NA,7.5,12.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.917230742028,1.93187891882988,1.27461233227847,2.54923546370234,2.04323970618261
"1492",2019-10-02 05:00:00,"O3",2658,26.5833333333333,295.416666666667,101.046875,25,1.15859308333333,1.5356855,2.02133825,"Mixing",1423,49.5,660.833333333333,101.3125,15.4583333333333,2.27031075,3.43277033333333,15.209605,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53475793333333,105.116666666667,9.125,0.13275,0.078475,2.3423855,3.7,6,NA,6.7,12.1,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.93352812047508,1.94267153848815,1.28173307156494,2.56347700260571,2.05465445314453
"1493",2019-10-02 06:00:00,"O3",2658,28.5833333333333,300.833333333333,101.041666666667,24.15,0.901596191666667,1.198797025,3.50887633333333,"Mixing",1423,46.6666666666667,645.833333333333,101.3125,16.4916666666667,1.06802253333333,1.52081291666667,5.79634658333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35470253333333,108.05,9,0.609166666666667,0.0162341666666667,0.960452166666667,3.3,7,NA,5.7,13.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.32342742762683,2.20087471765429,1.45208999879826,2.90419230042039,2.32774143742323
"1494",2019-10-02 07:00:00,"O3",2658,29.75,312.666666666667,101.052083333333,24.075,0.719415475,0.945326808333333,2.46882716666667,"Mixing",1423,47.5833333333333,667.666666666667,101.3125,16.35,1.08084874166667,1.648369,7.696685,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28611,119.733333333333,9.11666666666667,0.612166666666667,-0.004109675,0.508750333333333,3.9,9,NA,5.6,12.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.5006768904336,2.31825470259586,1.52953479873417,3.05908255644281,2.45188764741913
"1495",2019-10-02 08:00:00,"O3",2658,30.0833333333333,341.833333333333,101.010416666667,23.925,0.696969325,1.00524535,6.35437975,"Mixing",1423,46.6666666666667,690.5,101.3125,16.4583333333333,1.05717285833333,1.58490858333333,7.8765475,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4918876,79.3166666666667,8.875,0.614583333333333,0.0126508333333333,0.880785583333333,4,7,NA,6.8,15.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.01782490554621,1.99849543327229,1.31856448166739,2.63714013486449,2.11369624777512
"1496",2019-10-02 09:00:00,"O3",2658,31.0833333333333,388.75,101.036458333333,24.075,0.817083516666667,1.17267066666667,5.92789841666667,"Mixing",1423,48.9166666666667,739.25,101.3125,16.5416666666667,1.29531533333333,1.95358725,8.70307066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60335046666667,57.3833333333333,9.14166666666667,0.631083333333333,0.0343416666666667,1.362052,3.7,7,NA,7.5,16.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.8080295912569,1.85956259566512,1.22689957117714,2.45380953725359,1.96675479739503
"1497",2019-10-02 10:00:00,"O3",2658,32.25,421.5,101.026041666667,24.0166666666667,0.849794725,1.27172525,7.45113825,"Mixing",1423,49.5833333333333,770.25,101.3125,16.7083333333333,1.22100291666667,1.81303925,8.40560425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.671943,78.8666666666667,10.25,0.655666666666667,0.0380333333333333,1.444229,3.5,5,NA,4,12.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.69282837725661,1.78327284815066,1.17656522979551,2.35314042803293,1.88606742109164
"1498",2019-10-02 11:00:00,"O3",2658,31.5,415.583333333333,100.96875,23.925,0.737578816666667,1.22219683333333,6.5594135,"Mixing",1423,46.8333333333333,767.25,101.3125,16.9333333333333,1.01707430833333,1.56739041666667,7.57101466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3889988,97.7666666666667,11.25,0.666583333333333,0.0333666666666667,1.340407,3,5,NA,3,10.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.24136749114222,2.1465321320332,1.41623592475386,2.83248384855816,2.2702663402029
"1499",2019-10-02 12:00:00,"O3",2658,31,412,100.875,23.4,1.03969325,1.873232,26.876915,"Mixing",1423,46.5833333333333,730.833333333333,101.3125,16.1333333333333,1.77466675,2.88895458333333,16.9768629166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48331353333333,87.35,13.1666666666667,0.73575,0.0383916666666667,1.452295,3.5,7,NA,2.7,8.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.03526898014474,2.01004742999641,1.32618624167702,2.65238371945909,2.1259141451611
"1500",2019-10-02 13:00:00,"O3",2658,30.3333333333333,367,100.869791666667,23.5416666666667,0.927683666666667,1.34832391666667,8.00047808333333,"Mixing",1423,49.3333333333333,662.416666666667,101.3125,14.5166666666667,1.80051783333333,2.97168675,17.75083,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39757286666667,106.683333333333,14.7333333333333,0.829333333333333,0.0254083333333333,1.163954,3.1,17,NA,2.4,7.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.22148180101251,2.13336322324772,1.40754736079831,2.81510664703326,2.25633832584583
"1501",2019-10-02 14:00:00,"O3",2658,28.6666666666667,354.75,100.796875,24.175,1.1099518,1.52242,5.67877491666667,"Mixing",1423,48.3333333333333,656,101.3125,14.5083333333333,2.91504116666667,4.8089975,26.221425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20036933333333,170.35,15.6916666666667,0.950583333333333,0.0147158333333333,0.92694125,3.1,16,NA,3.4,10.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.75072523975028,2.48384432420985,1.63878728435804,3.27758845333159,2.62702247937764
"1502",2019-10-02 15:00:00,"O3",2658,28.4166666666667,363.75,100.734375,23.8166666666667,1.359143,1.87849175,6.28909458333333,"Mixing",1423,45.8333333333333,649.25,101.3125,14.8833333333333,3.06416416666667,5.14758058333333,31.0262291666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37185066666667,217.233333333333,16.5,1,0.0135383333333333,0.900712,2.9,13,NA,3.5,8.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.2818845847815,2.17336378368361,1.43393887381328,2.86788989666514,2.29864466945544
"1503",2019-10-02 16:00:00,"O3",2658,28.1666666666667,354.583333333333,100.651041666667,23.3583333333333,1.09064261666667,1.52085275,5.75666041666667,"Mixing",1423,42.5833333333333,633.5,101.3125,15.3416666666667,2.06813583333333,3.41037825,19.2214125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4918876,222.966666666667,16.6583333333333,0.86175,0.0120983333333333,0.868077916666667,2.8,6,NA,3.7,7.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.01782490554621,1.99849543327229,1.31856448166739,2.63714013486449,2.11369624777512
"1504",2019-10-02 17:00:00,"O3",2658,26.25,343.833333333333,100.645833333333,23.8416666666667,0.83198625,1.18198208333333,6.36724608333333,"Mixing",1423,38.5,619,101.3125,16.0416666666667,1.16869541666667,1.86449375,10.1484018333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63764673333333,222.1,16.775,0.810083333333333,0.0057465,0.727520583333333,3.2,3,NA,3.1,5.9,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.7492226888222,1.82061887638418,1.20120533932003,2.40242085584514,1.92556621525063
"1505",2019-10-02 18:00:00,"O3",2658,25.8333333333333,319.75,100.671875,24.1333333333333,0.6739493,0.951580433333333,4.7047145,"Mixing",1423,40.4166666666667,620.75,101.3125,16.4,1.28714891666667,1.96585066666667,10.1067448333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6462208,218,16.4333333333333,0.767833333333333,-0.00183375,0.55928875,3,10,NA,2.8,6.4,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.73490382065125,1.81113648640301,1.19494906151107,2.38990824722095,1.9155372245462
"1506",2019-10-02 19:00:00,"O3",2658,26,305.5,100.65625,24.2,0.72183375,0.97666945,2.5379095,"Mixing",1423,40.5833333333333,609.25,101.3125,17.5666666666667,1.79920275,2.68800941666667,12.2620271666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73196146666667,217.8,17.2166666666667,0.00025,0.08015825,2.38041966666667,4.5,8,NA,3,7.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.59951254240119,1.72147626430385,1.13579316737686,2.27159595775456,1.82070864907361
"1507",2019-10-02 20:00:00,"O3",2658,26.75,302.666666666667,100.640625,24.2833333333333,0.819664508333333,1.10191916666667,3.01076375,"Mixing",1423,38.25,601.333333333333,101.3125,18.5583333333333,2.06327075,3.2368055,12.8505491666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84342433333333,208.816666666667,17.45,0,0.11825,3.224595,3.7,6,NA,3.1,10,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.442332714256,1.61738700181106,1.06711730144244,2.13424364402987,1.71061928889707
"1508",2019-10-02 21:00:00,"O3",2658,26.5833333333333,295.25,100.536458333333,24.575,0.959819633333333,1.29658983333333,2.13381991666667,"Mixing",1423,38.6666666666667,612.166666666667,101.3125,18.0416666666667,2.53762366666667,3.92115583333333,14.2142175,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3118322,148.983333333333,16.2916666666667,0,0.139833333333333,3.70245,3.7,9,NA,4,11.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.43203616709176,2.27279872803515,1.49954392032762,2.99910054553217,2.40381141903837
"1509",2019-10-02 22:00:00,"O3",2658,27,293.166666666667,100.552083333333,24.45,1.15469925,1.59275858333333,2.20950825,"Mixing",1423,39.4166666666667,627.833333333333,101.3125,18.0833333333333,3.46231,5.51723208333333,18.0429066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.414721,132.316666666667,15.9,0,0.149833333333333,3.92593,5.4,8,NA,6.7,12.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.18243353675782,2.10750427508714,1.39048618066742,2.78098414222074,2.22898877038103
"1510",2019-10-02 23:00:00,"O3",2658,27,294.166666666667,100.598958333333,24.4416666666667,1.29299308333333,1.79309466666667,2.3929605,"Mixing",1423,40.1666666666667,619.5,101.3125,18.15,3.19768775,5.37002766666667,22.6876775,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39757286666667,179.2,15.95,0,0.147416666666667,3.872465,5.9,10,NA,5.4,10.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.22148180101251,2.13336322324772,1.40754736079831,2.81510664703326,2.25633832584583
"1511",2019-10-03 00:00:00,"O3",2658,27.0833333333333,293.916666666667,100.609375,24.4666666666667,1.43067625,2.034325,2.93015125,"Mixing",1423,43.5833333333333,645.5,101.3125,17.825,3.79232866666667,6.54154358333333,25.7223525,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09748053333333,175,15.1333333333333,0,0.173833333333333,4.459285,5.3,10,NA,6.1,11.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,4.10235573097687,2.71670472960452,1.7924235922666,3.58486237083142,2.8733058368193
"1512",2019-10-03 01:00:00,"O3",2658,27.9166666666667,298,100.625,24.45,1.53816883333333,2.21977383333333,3.16128516666667,"Mixing",1423,44.1666666666667,644.5,101.3125,17.7916666666667,4.35199591666667,7.12841483333333,27.5606,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17464713333333,160.3,15.55,0,0.184583333333333,4.694605,4.8,6,NA,5.4,11.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,3.83285790923387,2.53823507583488,1.67467313730018,3.34936046325856,2.68454851907204
"1513",2019-10-03 02:00:00,"O3",2658,28,299.5,100.666666666667,24.2916666666667,1.56737116666667,2.24005166666667,2.9948495,"Mixing",1423,43.6666666666667,621,101.3125,18.325,3.25909041666667,5.08982166666667,19.8361941666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47790526666667,210.866666666667,16.65,0,0.183666666666667,4.67629,4.5,5,NA,5.2,13.5,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.81696032375446,1.20324638543037,0.79387619311462,1.58775911234056,1.27260604537325
"1514",2019-10-03 03:00:00,"O3",2658,28,296.833333333333,100.619791666667,24.2833333333333,1.57307575,2.17081075,2.81636166666667,"Mixing",1423,45.9166666666667,608.75,101.3125,18.1833333333333,2.56168408333333,3.86242133333333,16.87375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.671943,156.016666666667,14.525,0,0.162666666666667,4.20861,5,6,NA,5.1,10.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.69282837725661,1.78327284815066,1.17656522979551,2.35314042803293,1.88606742109164
"1515",2019-10-03 04:00:00,"O3",2658,28.8333333333333,293.583333333333,100.630208333333,24.3083333333333,1.51402658333333,2.05928916666667,2.57275066666667,"Mixing",1423,48,616.666666666667,101.3125,17.8083333333333,2.61579158333333,3.985668,16.9771316666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89486873333333,124,13.05,0,0.161333333333333,4.179565,4.5,9,NA,4.9,11.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.37602503875584,1.57347604248587,1.03814579099604,2.07630037767612,1.66417713625733
"1516",2019-10-03 05:00:00,"O3",2658,29.1666666666667,291.5,100.635416666667,24.225,1.44468891666667,1.90350075,2.4328525,"Mixing",1423,48.25,623.75,101.3125,18.0083333333333,2.89988891666667,4.49148325,16.6695525,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09207226666667,144.283333333333,13.4416666666667,0.154,0.157541666666667,4.0954825,3.2,11,NA,5,11.7,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,2.15205546543049,1.42515657946467,0.94028778610707,1.88058353879681,1.50730797997078
"1517",2019-10-03 06:00:00,"O3",2658,30.5833333333333,295.333333333333,100.614583333333,24.2666666666667,1.18095633333333,1.5674035,5.57776433333333,"Mixing",1423,50,618.75,101.3125,16.55,1.48216333333333,2.16086491666667,7.4941095,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34929426666667,148.916666666667,12.925,0.676833333333333,0.0542083333333333,1.803425,2.4,8,NA,4.6,9.2,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.91642895461693,1.26911753791744,0.837336568650092,1.67468023162928,1.34227425953602
"1518",2019-10-03 07:00:00,"O3",2658,31.3333333333333,295.333333333333,100.598958333333,24.55,0.773347808333333,1.048828375,3.622094,"Mixing",1423,50.25,621.75,101.3125,16.8083333333333,0.8790297,1.52246291666667,7.81112225,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0094974,157.6,12.9333333333333,0.692833333333333,0.0455833333333333,1.611876,1.7,6,NA,3.5,9.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.49601576514256,0.990707137861477,0.653647349886396,1.30730023779607,1.0478152339398
"1519",2019-10-03 08:00:00,"O3",2658,33,311.75,100.671875,24.3333333333333,0.51184765,0.863348875,7.24536466666667,"Mixing",1423,54.5,634.75,101.3125,15.8916666666667,1.03015815833333,2.13315591666667,11.5164881666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89803453333333,165.483333333333,12.8,0.704916666666667,0.0403833333333333,1.4966025,1.7,7,NA,2.3,8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.55355483303266,1.02881125854846,0.678787632574335,1.35758101617285,1.08811581986056
"1520",2019-10-03 09:00:00,"O3",2658,34.4166666666667,349.833333333333,100.729166666667,24.1,0.57909615,1.05156354166667,8.75546908333333,"Mixing",1423,57.75,656.75,101.3125,15.2916666666667,1.3188155,3.15083683333333,19.7196466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9837752,165.2,12.8166666666667,0.7135,0.0441833333333333,1.580574,1.5,4,NA,2.1,8.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.5089124527731,0.999247716636145,0.659282240833693,1.31857006743225,1.05684812388756
"1521",2019-10-03 10:00:00,"O3",2658,35.25,379.416666666667,100.677083333333,24.0416666666667,0.605881458333333,1.134047125,8.54298608333333,"Mixing",1423,61.0833333333333,650.5,101.3125,14.4166666666667,1.18869450833333,3.42802308333333,31.838225,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5753858,167.283333333333,13.175,0.737583333333333,0.0285233333333333,1.23324941666667,1.1,4,NA,2.2,9.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.25923629152288,0.833904569279085,0.550192373645384,1.10038940879238,0.881973973891775
"1522",2019-10-03 11:00:00,"O3",2658,35.1666666666667,370.916666666667,100.729166666667,24.05,0.484422225,0.972158541666667,7.70575175,"Mixing",1423,59.8333333333333,643.583333333333,101.3125,14.35,1.0779293,3.61230791666667,33.3007016666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5753858,164.833333333333,14.0333333333333,0.796,0.0159983333333333,0.955163,1.2,4,NA,1.9,7.3,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.25923629152288,0.833904569279085,0.550192373645384,1.10038940879238,0.881973973891775
"1523",2019-10-03 12:00:00,"O3",2658,35.25,346.916666666667,100.708333333333,23.3583333333333,0.436341408333333,0.847089258333333,6.34519725,"Mixing",1423,56.3333333333333,638.416666666667,101.3125,14.7166666666667,1.009345125,3.35921,20.4534,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.086664,172.166666666667,14.8583333333333,0.861166666666667,0.009349,0.807623666666667,1.3,5,2.8,1.7,6.6,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.458615371014,0.96593945941494,0.637306166139236,1.27461773185117,1.02161985309131
"1524",2019-10-03 13:00:00,"O3",2658,35.3333333333333,333.583333333333,100.677083333333,23.1916666666667,0.451861891666667,0.825190825,5.99555725,"Mixing",1423,56.8333333333333,623.666666666667,101.3125,14.55,1.018184475,3.5425635,19.3287666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01807146666667,187.583333333333,15.4833333333333,0.888833333333333,0.004233075,0.694030916666667,1.4,6,2.5,1.8,5.8,16208.12,10733.51,7081.74,14163.54,11352.23,NA,1,1.49176572035523,0.987892628947098,0.651790397187855,1.30358631666597,1.04483848611611
