"","ID_10m","PA_Floor_A","PA_Floor_B"
"4276",2020-10-08 15:30:00,0,0.158
"4277",2020-10-08 15:40:00,0.014,0.206
"4278",2020-10-08 15:50:00,0,0.344
"4279",2020-10-08 16:00:00,0.018,0.25
"4280",2020-10-08 16:10:00,0.114,0.212
"4281",2020-10-08 16:20:00,0.05,0.352
"4282",2020-10-08 16:30:00,0.018,0.264
"4283",2020-10-08 16:40:00,0.04,0.43
"4284",2020-10-08 16:50:00,0.066,0.258
"4285",2020-10-08 17:00:00,0.106,0.57
"4286",2020-10-08 17:10:00,0.11,0.596
"4287",2020-10-08 17:20:00,0.13,0.682
"4288",2020-10-08 17:30:00,0.244,0.614
"4289",2020-10-08 17:40:00,0.238,0.6
"4290",2020-10-08 17:50:00,0.326,1.034
"4291",2020-10-08 18:00:00,0.636,1.02
"4292",2020-10-08 18:10:00,0.68,1.192
"4293",2020-10-08 18:20:00,0.712,1.092
"4294",2020-10-08 18:30:00,0.922,1.184
"4295",2020-10-08 18:40:00,0.578,1.276
"4296",2020-10-08 18:50:00,0.838,1.12
"4297",2020-10-08 19:00:00,0.758,1.134
"4298",2020-10-08 19:10:00,0.732,0.856
"4299",2020-10-08 19:20:00,0.838,1.412
"4300",2020-10-08 19:30:00,0.666,1.244
"4301",2020-10-08 19:40:00,0.914,1.464
"4302",2020-10-08 19:50:00,0.806,0.932
"4303",2020-10-08 20:00:00,0.656,1.46
"4304",2020-10-08 20:10:00,0.912,0.92
"4305",2020-10-08 20:20:00,0.722,1.192
"4306",2020-10-08 20:30:00,0.832,0.958
"4307",2020-10-08 20:40:00,0.53,0.71
"4308",2020-10-08 20:50:00,0.716,1.074
"4309",2020-10-08 21:00:00,0.772,0.962
"4310",2020-10-08 21:10:00,0.76,1.17
"4311",2020-10-08 21:20:00,0.694,0.814
"4312",2020-10-08 21:30:00,0.628,0.97
"4313",2020-10-08 21:40:00,0.65,1.068
"4314",2020-10-08 21:50:00,0.772,1.064
"4315",2020-10-08 22:00:00,0.744,0.802
"4316",2020-10-08 22:10:00,0.758,1.094
"4317",2020-10-08 22:20:00,0.846,1.162
"4318",2020-10-08 22:30:00,1.068,0.934
"4319",2020-10-08 22:40:00,0.67,0.934
"4320",2020-10-08 22:50:00,0.924,1.166
"4321",2020-10-08 23:00:00,0.778,1.018
"4322",2020-10-08 23:10:00,0.862,0.908
"4323",2020-10-08 23:20:00,0.866,0.82
"4324",2020-10-08 23:30:00,0.806,0.878
"4325",2020-10-08 23:40:00,0.844,0.978
"4326",2020-10-08 23:50:00,0.712,0.74
"4327",2020-10-09 00:00:00,0.734,0.938
