Date,Time,Sample Duration,Flow Rate,Laser OK,Flow OK,Temp OK,RH OK,Temp,RH,CO2,VOC,BP,Ch1 Size,Ch1 Count,Ch1 Alarm,Ch2 Size,Ch2 Count,Ch2 Alarm,Ch3 Size,Ch3 Count,Ch3 Alarm,Ch4 Size,Ch4 Count,Ch4 Alarm,Ch5 Size,Ch5 Count,Ch5 Alarm,Ch6 Size,Ch6 Count,Ch6 Alarm,TempF
3/6/2020,12:24:09 PM,120,0.1,1,1,1,1,24.3,30,362,0,100.8125,0.3,20017,0,0.5,1776,0,1,279,0,2.5,118,0,5,33,0,10,18,0,75.74
3/6/2020,12:29:09 PM,120,0.1,1,1,1,1,24.3,30,366,0,100.9375,0.3,20571,0,0.5,1832,0,1,287,0,2.5,112,0,5,40,0,10,18,0,75.74
3/6/2020,12:34:09 PM,120,0.1,1,1,1,1,24.2,30,366,0,100.875,0.3,19713,0,0.5,1934,0,1,273,0,2.5,110,0,5,34,0,10,19,0,75.56
3/6/2020,12:39:09 PM,120,0.1,1,1,1,1,24.3,30,364,0,100.9375,0.3,19145,0,0.5,1928,0,1,257,0,2.5,100,0,5,23,0,10,8,0,75.74
3/6/2020,12:44:09 PM,120,0.1,1,1,1,1,24.1,30,362,0,100.75,0.3,18160,0,0.5,1816,0,1,284,0,2.5,89,0,5,28,0,10,12,0,75.38
3/6/2020,12:49:09 PM,120,0.1,1,1,1,1,24.2,30,362,0,100.9375,0.3,17204,0,0.5,1790,0,1,248,0,2.5,102,0,5,21,0,10,14,0,75.56
3/6/2020,12:54:09 PM,120,0.1,1,1,1,1,24,30,372,0,100.6875,0.3,17554,0,0.5,1807,0,1,335,0,2.5,262,0,5,141,0,10,66,0,75.2
3/6/2020,12:59:09 PM,120,0.1,1,1,1,1,24.2,30,365,0,100.9375,0.3,16709,0,0.5,1788,0,1,273,0,2.5,186,0,5,79,0,10,38,0,75.56
3/6/2020,1:04:09 PM,120,0.1,1,1,1,1,24.2,30,367,0,100.8125,0.3,16344,0,0.5,1706,0,1,297,0,2.5,159,0,5,54,0,10,32,0,75.56
3/6/2020,1:09:09 PM,120,0.1,1,1,1,1,24,30,365,0,100.9375,0.3,15726,0,0.5,1613,0,1,277,0,2.5,147,0,5,52,0,10,27,0,75.2
3/6/2020,1:14:09 PM,120,0.1,1,1,1,1,24.1,30,365,0,100.75,0.3,15195,0,0.5,1528,0,1,274,0,2.5,124,0,5,45,0,10,18,0,75.38
3/6/2020,1:19:09 PM,120,0.1,1,1,1,1,24.1,30,364,0,100.8125,0.3,16224,0,0.5,1771,0,1,316,0,2.5,104,0,5,30,0,10,8,0,75.38
3/6/2020,1:24:09 PM,120,0.1,1,1,1,1,24.2,30,370,0,100.8125,0.3,16685,0,0.5,1845,0,1,329,0,2.5,119,0,5,41,0,10,17,0,75.56
3/6/2020,1:29:09 PM,120,0.1,1,1,1,1,24,30,367,0,100.9375,0.3,15704,0,0.5,1687,0,1,301,0,2.5,126,0,5,44,0,10,14,0,75.2
3/6/2020,1:34:09 PM,120,0.1,1,1,1,1,24.3,30,370,0,100.9375,0.3,15000,0,0.5,1530,0,1,287,0,2.5,181,0,5,70,0,10,24,0,75.74
3/6/2020,1:39:09 PM,120,0.1,1,1,1,1,24.3,30,370,0,100.8125,0.3,14705,0,0.5,1499,0,1,314,0,2.5,160,0,5,38,0,10,25,0,75.74
3/6/2020,1:44:09 PM,120,0.1,1,1,1,1,24,30,373,0,100.6875,0.3,14598,0,0.5,1642,0,1,241,0,2.5,110,0,5,44,0,10,19,0,75.2
3/6/2020,1:49:09 PM,120,0.1,1,1,1,1,24.1,30,371,0,100.6875,0.3,13885,0,0.5,1672,0,1,238,0,2.5,99,0,5,29,0,10,21,0,75.38
3/6/2020,1:54:09 PM,120,0.1,1,1,1,1,24.3,30,372,0,100.6875,0.3,12827,0,0.5,1446,0,1,268,0,2.5,107,0,5,36,0,10,11,0,75.74
3/6/2020,1:59:09 PM,120,0.1,1,1,1,1,24.1,30,374,0,100.6875,0.3,13409,0,0.5,1582,0,1,221,0,2.5,110,0,5,27,0,10,15,0,75.38
3/6/2020,2:04:09 PM,120,0.1,1,1,1,1,24.2,30,374,0,100.8125,0.3,13136,0,0.5,1550,0,1,264,0,2.5,105,0,5,44,0,10,12,0,75.56
3/6/2020,2:09:09 PM,120,0.1,1,1,1,1,24.3,30,376,0,100.5625,0.3,12808,0,0.5,1490,0,1,250,0,2.5,93,0,5,35,0,10,12,0,75.74
3/6/2020,2:14:09 PM,120,0.1,1,1,1,1,23.9,30,371,0,100.6875,0.3,12512,0,0.5,1345,0,1,243,0,2.5,92,0,5,21,0,10,9,0,75.02
3/6/2020,2:19:09 PM,120,0.1,1,1,1,1,24.1,30,368,0,100.5,0.3,12820,0,0.5,1398,0,1,231,0,2.5,76,0,5,21,0,10,10,0,75.38
3/6/2020,2:24:09 PM,120,0.1,1,1,1,1,24.2,30,367,0,100.6875,0.3,12766,0,0.5,1385,0,1,205,0,2.5,79,0,5,29,0,10,14,0,75.56
3/6/2020,2:29:09 PM,120,0.1,1,1,1,1,24.2,30,369,0,100.6875,0.3,13651,0,0.5,1315,0,1,239,0,2.5,91,0,5,37,0,10,12,0,75.56
3/6/2020,2:34:09 PM,120,0.1,1,1,1,1,24.3,30,370,0,100.75,0.3,13310,0,0.5,1281,0,1,212,0,2.5,108,0,5,37,0,10,21,0,75.74
3/6/2020,2:39:09 PM,120,0.1,1,1,1,1,24.4,30,370,0,100.9375,0.3,13532,0,0.5,1209,0,1,249,0,2.5,143,0,5,49,0,10,27,0,75.92
3/6/2020,2:44:09 PM,120,0.1,1,1,1,1,24.1,30,372,0,100.6875,0.3,15303,0,0.5,1223,0,1,237,0,2.5,135,0,5,73,0,10,33,0,75.38
3/6/2020,2:49:09 PM,120,0.1,1,1,1,1,24.1,30,366,0,100.75,0.3,14932,0,0.5,1195,0,1,206,0,2.5,109,0,5,46,0,10,25,0,75.38
3/6/2020,2:54:09 PM,120,0.1,1,1,1,1,24.1,30,364,0,100.75,0.3,15083,0,0.5,1212,0,1,217,0,2.5,115,0,5,30,0,10,17,0,75.38
3/6/2020,2:59:09 PM,120,0.1,1,1,1,1,24.3,30,363,0,100.6875,0.3,15095,0,0.5,1237,0,1,229,0,2.5,109,0,5,36,0,10,16,0,75.74
3/6/2020,3:04:09 PM,120,0.1,1,1,1,1,24.1,30,366,0,100.6875,0.3,14905,0,0.5,1272,0,1,312,0,2.5,233,0,5,84,0,10,53,0,75.38
3/6/2020,3:09:09 PM,120,0.1,1,1,1,1,24.2,30,361,0,100.625,0.3,14599,0,0.5,1220,0,1,255,0,2.5,158,0,5,57,0,10,26,0,75.56
3/6/2020,3:14:09 PM,120,0.1,1,1,1,1,24.1,30,358,0,100.5,0.3,13465,0,0.5,1168,0,1,217,0,2.5,123,0,5,38,0,10,16,0,75.38
3/6/2020,3:19:09 PM,120,0.1,1,1,1,1,24.1,30,359,0,100.6875,0.3,13035,0,0.5,1117,0,1,207,0,2.5,115,0,5,43,0,10,13,0,75.38
3/6/2020,3:24:09 PM,120,0.1,1,1,1,1,24.3,30,357,0,100.8125,0.3,13505,0,0.5,1439,0,1,228,0,2.5,110,0,5,33,0,10,13,0,75.74
3/6/2020,3:29:09 PM,120,0.1,1,1,1,1,24.3,30,356,0,100.5,0.3,13227,0,0.5,1410,0,1,216,0,2.5,109,0,5,28,0,10,11,0,75.74
3/6/2020,3:34:09 PM,120,0.1,1,1,1,1,24.1,30,356,0,100.5625,0.3,12793,0,0.5,1352,0,1,218,0,2.5,92,0,5,21,0,10,19,0,75.38
3/6/2020,3:39:09 PM,120,0.1,1,1,1,1,24.1,30,357,0,100.6875,0.3,12886,0,0.5,1319,0,1,223,0,2.5,113,0,5,26,0,10,20,0,75.38
3/6/2020,3:44:09 PM,120,0.1,1,1,1,1,24.1,30,358,0,100.6875,0.3,12627,0,0.5,1224,0,1,231,0,2.5,110,0,5,54,0,10,24,0,75.38
3/6/2020,3:49:09 PM,120,0.1,1,1,1,1,24.3,29,357,0,100.5,0.3,11344,0,0.5,1125,0,1,241,0,2.5,133,0,5,57,0,10,24,0,75.74
3/6/2020,3:54:09 PM,120,0.1,1,1,1,1,24.2,30,357,0,100.5,0.3,13966,0,0.5,1816,0,1,258,0,2.5,146,0,5,61,0,10,37,0,75.56
3/6/2020,3:59:09 PM,120,0.1,1,1,1,1,24.2,29,356,0,100.5,0.3,16622,0,0.5,2489,0,1,212,0,2.5,123,0,5,35,0,10,17,0,75.56
3/6/2020,4:04:09 PM,120,0.1,1,1,1,1,24.2,29,353,0,100.8125,0.3,15808,0,0.5,2363,0,1,238,0,2.5,141,0,5,44,0,10,17,0,75.56
3/6/2020,4:09:09 PM,120,0.1,1,1,1,1,24.3,29,355,0,100.5,0.3,14187,0,0.5,1976,0,1,242,0,2.5,154,0,5,55,0,10,23,0,75.74
3/6/2020,4:14:09 PM,120,0.1,1,1,1,1,24,29,351,0,100.5,0.3,13198,0,0.5,1776,0,1,203,0,2.5,115,0,5,33,0,10,27,0,75.2
3/6/2020,4:19:09 PM,120,0.1,1,1,1,1,24.1,29,349,0,100.5,0.3,12186,0,0.5,1604,0,1,176,0,2.5,99,0,5,29,0,10,15,0,75.38
3/6/2020,4:24:09 PM,120,0.1,1,1,1,1,24.2,29,353,0,100.5,0.3,12080,0,0.5,1385,0,1,180,0,2.5,135,0,5,46,0,10,18,0,75.56
3/6/2020,4:29:09 PM,120,0.1,1,1,1,1,24.2,29,348,0,100.5,0.3,11497,0,0.5,1265,0,1,198,0,2.5,117,0,5,32,0,10,12,0,75.56
3/6/2020,4:34:09 PM,120,0.1,1,1,1,1,24.2,29,347,0,100.5,0.3,10783,0,0.5,1178,0,1,183,0,2.5,97,0,5,22,0,10,11,0,75.56
3/6/2020,4:39:09 PM,120,0.1,1,1,1,1,24.2,29,344,0,100.5,0.3,10667,0,0.5,1145,0,1,163,0,2.5,87,0,5,28,0,10,15,0,75.56
3/6/2020,4:44:09 PM,120,0.1,1,1,1,1,24.1,29,343,0,100.5,0.3,10278,0,0.5,1071,0,1,146,0,2.5,75,0,5,24,0,10,14,0,75.38
3/6/2020,4:49:09 PM,120,0.1,1,1,1,1,24.1,29,343,0,100.5,0.3,10316,0,0.5,1088,0,1,162,0,2.5,67,0,5,16,0,10,9,0,75.38
3/6/2020,4:54:09 PM,120,0.1,1,1,1,1,24.1,29,343,0,100.5625,0.3,10550,0,0.5,1071,0,1,169,0,2.5,77,0,5,23,0,10,5,0,75.38
3/6/2020,4:59:09 PM,120,0.1,1,1,1,1,24.2,29,341,0,100.5,0.3,10333,0,0.5,1048,0,1,153,0,2.5,68,0,5,19,0,10,14,0,75.56
3/6/2020,5:04:09 PM,120,0.1,1,1,1,1,24.1,29,340,0,100.5,0.3,10290,0,0.5,1074,0,1,175,0,2.5,68,0,5,16,0,10,9,0,75.38
3/6/2020,5:09:09 PM,120,0.1,1,1,1,1,24.2,29,340,0,100.6875,0.3,10472,0,0.5,1019,0,1,166,0,2.5,58,0,5,10,0,10,8,0,75.56
3/6/2020,5:14:09 PM,120,0.1,1,1,1,1,24,29,338,0,100.5,0.3,10999,0,0.5,1078,0,1,141,0,2.5,51,0,5,13,0,10,1,0,75.2
3/6/2020,5:19:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.5,0.3,11269,0,0.5,1094,0,1,176,0,2.5,46,0,5,7,0,10,7,0,75.2
3/6/2020,5:24:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.5,0.3,11422,0,0.5,1128,0,1,194,0,2.5,59,0,5,8,0,10,0,0,75.56
3/6/2020,5:29:09 PM,120,0.1,1,1,1,1,24.3,29,337,0,100.5,0.3,11716,0,0.5,1153,0,1,182,0,2.5,75,0,5,26,0,10,11,0,75.74
3/6/2020,5:34:09 PM,120,0.1,1,1,1,1,24.2,29,335,0,100.5,0.3,12040,0,0.5,1233,0,1,166,0,2.5,50,0,5,19,0,10,6,0,75.56
3/6/2020,5:39:09 PM,120,0.1,1,1,1,1,24.2,29,335,0,100.5,0.3,12414,0,0.5,1217,0,1,162,0,2.5,65,0,5,17,0,10,6,0,75.56
3/6/2020,5:44:09 PM,120,0.1,1,1,1,1,24.2,29,335,0,100.5,0.3,12960,0,0.5,1214,0,1,204,0,2.5,58,0,5,4,0,10,5,0,75.56
3/6/2020,5:49:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.5,0.3,13533,0,0.5,1278,0,1,212,0,2.5,46,0,5,17,0,10,4,0,75.38
3/6/2020,5:54:09 PM,120,0.1,1,1,1,1,24.1,29,334,0,100.6875,0.3,14403,0,0.5,1361,0,1,214,0,2.5,59,0,5,10,0,10,8,0,75.38
3/6/2020,5:59:09 PM,120,0.1,1,1,1,1,24.2,28,333,0,100.5,0.3,15156,0,0.5,1406,0,1,208,0,2.5,59,0,5,11,0,10,2,0,75.56
3/6/2020,6:04:09 PM,120,0.1,1,1,1,1,24.1,28,332,0,100.5,0.3,15119,0,0.5,1419,0,1,200,0,2.5,50,0,5,6,0,10,3,0,75.38
3/6/2020,6:09:09 PM,120,0.1,1,1,1,1,24.3,28,331,0,100.5,0.3,15889,0,0.5,1493,0,1,170,0,2.5,43,0,5,8,0,10,1,0,75.74
3/6/2020,6:14:09 PM,120,0.1,1,1,1,1,24.2,28,330,0,100.5,0.3,15087,0,0.5,1453,0,1,197,0,2.5,50,0,5,2,0,10,2,0,75.56
3/6/2020,6:19:09 PM,120,0.1,1,1,1,1,24.3,28,331,0,100.5,0.3,15003,0,0.5,1445,0,1,182,0,2.5,35,0,5,4,0,10,1,0,75.74
3/6/2020,6:24:09 PM,120,0.1,1,1,1,1,24.3,28,338,0,100.5,0.3,14662,0,0.5,1434,0,1,207,0,2.5,47,0,5,12,0,10,1,0,75.74
3/6/2020,6:29:09 PM,120,0.1,1,1,1,1,24.3,28,336,0,100.625,0.3,14274,0,0.5,1370,0,1,202,0,2.5,55,0,5,5,0,10,1,0,75.74
3/6/2020,6:34:09 PM,120,0.1,1,1,1,1,24.3,28,334,0,100.5,0.3,13967,0,0.5,1350,0,1,181,0,2.5,42,0,5,7,0,10,0,0,75.74
3/6/2020,6:39:09 PM,120,0.1,1,1,1,1,24.3,28,337,0,100.5,0.3,13176,0,0.5,1320,0,1,196,0,2.5,28,0,5,4,0,10,2,0,75.74
3/6/2020,6:44:09 PM,120,0.1,1,1,1,1,24.3,28,337,0,100.5625,0.3,12615,0,0.5,1171,0,1,162,0,2.5,40,0,5,4,0,10,0,0,75.74
3/6/2020,6:49:09 PM,120,0.1,1,1,1,1,24.3,29,337,0,100.5625,0.3,12375,0,0.5,1143,0,1,161,0,2.5,39,0,5,1,0,10,1,0,75.74
3/6/2020,6:54:09 PM,120,0.1,1,1,1,1,24.4,28,336,0,100.5625,0.3,12352,0,0.5,1130,0,1,142,0,2.5,23,0,5,3,0,10,0,0,75.92
3/6/2020,6:59:09 PM,120,0.1,1,1,1,1,24.3,29,337,0,100.5625,0.3,12060,0,0.5,1137,0,1,147,0,2.5,31,0,5,3,0,10,1,0,75.74
3/6/2020,7:04:09 PM,120,0.1,1,1,1,1,24.3,28,337,0,100.625,0.3,12248,0,0.5,1084,0,1,152,0,2.5,22,0,5,2,0,10,1,0,75.74
3/6/2020,7:09:09 PM,120,0.1,1,1,1,1,24.4,29,339,0,100.5,0.3,12204,0,0.5,1121,0,1,134,0,2.5,15,0,5,4,0,10,0,0,75.92
3/6/2020,7:14:09 PM,120,0.1,1,1,1,1,24.3,29,339,0,100.5,0.3,12232,0,0.5,1183,0,1,140,0,2.5,18,0,5,4,0,10,0,0,75.74
3/6/2020,7:19:09 PM,120,0.1,1,1,1,1,24.3,29,338,0,100.5,0.3,12439,0,0.5,1126,0,1,144,0,2.5,18,0,5,1,0,10,0,0,75.74
3/6/2020,7:24:09 PM,120,0.1,1,1,1,1,24.3,29,340,0,100.4375,0.3,12769,0,0.5,1245,0,1,168,0,2.5,27,0,5,0,0,10,3,0,75.74
3/6/2020,7:29:09 PM,120,0.1,1,1,1,1,24.3,29,338,0,100.4375,0.3,12960,0,0.5,1242,0,1,155,0,2.5,26,0,5,1,0,10,0,0,75.74
3/6/2020,7:34:09 PM,120,0.1,1,1,1,1,24.3,29,339,0,100.3125,0.3,13202,0,0.5,1180,0,1,125,0,2.5,28,0,5,0,0,10,0,0,75.74
3/6/2020,7:39:09 PM,120,0.1,1,1,1,1,24.3,29,340,0,100.5625,0.3,13363,0,0.5,1204,0,1,138,0,2.5,25,0,5,2,0,10,0,0,75.74
3/6/2020,7:44:09 PM,120,0.1,1,1,1,1,24.2,29,339,0,100.25,0.3,13723,0,0.5,1332,0,1,132,0,2.5,31,0,5,2,0,10,0,0,75.56
3/6/2020,7:49:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.375,0.3,13740,0,0.5,1291,0,1,165,0,2.5,25,0,5,1,0,10,0,0,75.56
3/6/2020,7:54:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.4375,0.3,13954,0,0.5,1408,0,1,166,0,2.5,24,0,5,1,0,10,0,0,75.56
3/6/2020,7:59:09 PM,120,0.1,1,1,1,1,24,29,342,0,100.375,0.3,15077,0,0.5,1411,0,1,205,0,2.5,113,0,5,55,0,10,51,0,75.2
3/6/2020,8:04:09 PM,120,0.1,1,1,1,1,24.2,29,339,0,100.375,0.3,14618,0,0.5,1356,0,1,162,0,2.5,22,0,5,2,0,10,2,0,75.56
3/6/2020,8:09:09 PM,120,0.1,1,1,1,1,24.1,29,338,0,100.3125,0.3,15187,0,0.5,1346,0,1,176,0,2.5,30,0,5,4,0,10,0,0,75.38
3/6/2020,8:14:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.375,0.3,15284,0,0.5,1450,0,1,189,0,2.5,26,0,5,5,0,10,1,0,75.56
3/6/2020,8:19:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.5,0.3,15585,0,0.5,1484,0,1,216,0,2.5,26,0,5,5,0,10,1,0,75.38
3/6/2020,8:24:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.375,0.3,16269,0,0.5,1480,0,1,160,0,2.5,27,0,5,0,0,10,2,0,75.38
3/6/2020,8:29:09 PM,120,0.1,1,1,1,1,24.1,29,338,0,100.3125,0.3,16346,0,0.5,1573,0,1,177,0,2.5,31,0,5,3,0,10,4,0,75.38
3/6/2020,8:34:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.5,0.3,16857,0,0.5,1587,0,1,195,0,2.5,28,0,5,5,0,10,0,0,75.56
3/6/2020,8:39:09 PM,120,0.1,1,1,1,1,24.2,29,337,0,100.3125,0.3,17557,0,0.5,1577,0,1,210,0,2.5,27,0,5,4,0,10,1,0,75.56
3/6/2020,8:44:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.5,0.3,18118,0,0.5,1656,0,1,212,0,2.5,44,0,5,10,0,10,10,0,75.56
3/6/2020,8:49:09 PM,120,0.1,1,1,1,1,24.1,29,338,0,100.25,0.3,18402,0,0.5,1735,0,1,196,0,2.5,30,0,5,5,0,10,3,0,75.38
3/6/2020,8:54:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.375,0.3,18772,0,0.5,1691,0,1,200,0,2.5,41,0,5,7,0,10,4,0,75.38
3/6/2020,8:59:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.5,0.3,19513,0,0.5,1875,0,1,195,0,2.5,44,0,5,3,0,10,0,0,75.38
3/6/2020,9:04:09 PM,120,0.1,1,1,1,1,24.1,29,338,0,100.25,0.3,19683,0,0.5,1678,0,1,213,0,2.5,35,0,5,5,0,10,1,0,75.38
3/6/2020,9:09:09 PM,120,0.1,1,1,1,1,24.2,29,337,0,100.5,0.3,20407,0,0.5,1839,0,1,233,0,2.5,26,0,5,3,0,10,0,0,75.56
3/6/2020,9:14:09 PM,120,0.1,1,1,1,1,24.2,29,338,0,100.5,0.3,21255,0,0.5,1809,0,1,208,0,2.5,37,0,5,1,0,10,0,0,75.56
3/6/2020,9:19:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.5,0.3,21626,0,0.5,1941,0,1,225,0,2.5,33,0,5,4,0,10,2,0,75.38
3/6/2020,9:24:09 PM,120,0.1,1,1,1,1,24.2,29,337,0,100.5,0.3,21789,0,0.5,1903,0,1,231,0,2.5,33,0,5,4,0,10,0,0,75.56
3/6/2020,9:29:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.25,0.3,22140,0,0.5,1970,0,1,239,0,2.5,36,0,5,8,0,10,1,0,75.38
3/6/2020,9:34:09 PM,120,0.1,1,1,1,1,24.2,29,335,0,100.375,0.3,23368,0,0.5,1977,0,1,207,0,2.5,39,0,5,2,0,10,1,0,75.56
3/6/2020,9:39:09 PM,120,0.1,1,1,1,1,24.2,29,336,0,100.3125,0.3,22900,0,0.5,1979,0,1,225,0,2.5,40,0,5,15,0,10,4,0,75.56
3/6/2020,9:44:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.25,0.3,23772,0,0.5,2049,0,1,217,0,2.5,35,0,5,3,0,10,0,0,75.38
3/6/2020,9:49:09 PM,120,0.1,1,1,1,1,24.2,29,336,0,100.5,0.3,24802,0,0.5,2059,0,1,244,0,2.5,38,0,5,5,0,10,4,0,75.56
3/6/2020,9:54:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.5,0.3,25243,0,0.5,2132,0,1,242,0,2.5,41,0,5,4,0,10,2,0,75.38
3/6/2020,9:59:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.5,0.3,25403,0,0.5,2115,0,1,234,0,2.5,35,0,5,3,0,10,1,0,75.38
3/6/2020,10:04:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.3125,0.3,25673,0,0.5,2041,0,1,233,0,2.5,37,0,5,4,0,10,1,0,75.2
3/6/2020,10:09:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.25,0.3,26812,0,0.5,2092,0,1,252,0,2.5,43,0,5,7,0,10,1,0,75.38
3/6/2020,10:14:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.1875,0.3,27648,0,0.5,2132,0,1,251,0,2.5,39,0,5,7,0,10,3,0,75.38
3/6/2020,10:19:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.4375,0.3,27760,0,0.5,2185,0,1,245,0,2.5,45,0,5,6,0,10,5,0,75.38
3/6/2020,10:24:09 PM,120,0.1,1,1,1,1,24.1,29,335,0,100.5,0.3,28145,0,0.5,2229,0,1,271,0,2.5,43,0,5,7,0,10,2,0,75.38
3/6/2020,10:29:09 PM,120,0.1,1,1,1,1,24.1,29,335,0,100.1875,0.3,29479,0,0.5,2251,0,1,218,0,2.5,36,0,5,5,0,10,1,0,75.38
3/6/2020,10:34:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.3125,0.3,29559,0,0.5,2375,0,1,257,0,2.5,40,0,5,8,0,10,5,0,75.38
3/6/2020,10:39:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.3125,0.3,30379,0,0.5,2289,0,1,263,0,2.5,39,0,5,5,0,10,4,0,75.2
3/6/2020,10:44:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.3125,0.3,30673,0,0.5,2306,0,1,238,0,2.5,41,0,5,8,0,10,2,0,75.38
3/6/2020,10:49:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.3125,0.3,30757,0,0.5,2319,0,1,244,0,2.5,38,0,5,6,0,10,2,0,75.38
3/6/2020,10:54:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.25,0.3,31250,0,0.5,2462,0,1,222,0,2.5,38,0,5,5,0,10,0,0,75.38
3/6/2020,10:59:09 PM,120,0.1,1,1,1,1,24.1,29,337,0,100.25,0.3,31207,0,0.5,2386,0,1,266,0,2.5,43,0,5,7,0,10,0,0,75.38
3/6/2020,11:04:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.3125,0.3,32223,0,0.5,2425,0,1,298,0,2.5,36,0,5,3,0,10,0,0,75.2
3/6/2020,11:09:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.3125,0.3,32438,0,0.5,2500,0,1,220,0,2.5,41,0,5,4,0,10,2,0,75.38
3/6/2020,11:14:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.1875,0.3,33102,0,0.5,2508,0,1,251,0,2.5,30,0,5,2,0,10,0,0,75.2
3/6/2020,11:19:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.1875,0.3,33145,0,0.5,2369,0,1,254,0,2.5,30,0,5,3,0,10,0,0,75.38
3/6/2020,11:24:09 PM,120,0.1,1,1,1,1,24.1,29,335,0,100.25,0.3,33458,0,0.5,2441,0,1,262,0,2.5,30,0,5,2,0,10,0,0,75.38
3/6/2020,11:29:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.125,0.3,33980,0,0.5,2545,0,1,305,0,2.5,37,0,5,4,0,10,0,0,75.38
3/6/2020,11:34:09 PM,120,0.1,1,1,1,1,24.1,29,335,0,100.375,0.3,34379,0,0.5,2598,0,1,262,0,2.5,39,0,5,1,0,10,0,0,75.38
3/6/2020,11:39:09 PM,120,0.1,1,1,1,1,24.1,29,336,0,100.25,0.3,34402,0,0.5,2535,0,1,253,0,2.5,46,0,5,5,0,10,0,0,75.38
3/6/2020,11:44:09 PM,120,0.1,1,1,1,1,24,29,336,0,100.1875,0.3,35614,0,0.5,2664,0,1,269,0,2.5,35,0,5,4,0,10,1,0,75.2
3/6/2020,11:49:09 PM,120,0.1,1,1,1,1,24,29,335,0,100.375,0.3,35965,0,0.5,2676,0,1,229,0,2.5,54,0,5,1,0,10,0,0,75.2
3/6/2020,11:54:09 PM,120,0.1,1,1,1,1,24,29,334,0,99.9375,0.3,36171,0,0.5,2677,0,1,280,0,2.5,39,0,5,2,0,10,0,0,75.2
3/6/2020,11:59:09 PM,120,0.1,1,1,1,1,24,29,335,0,100.25,0.3,37053,0,0.5,2697,0,1,290,0,2.5,55,0,5,2,0,10,0,0,75.2
3/7/2020,12:04:09 AM,120,0.1,1,1,1,1,24,29,334,0,100.25,0.3,37669,0,0.5,2675,0,1,316,0,2.5,56,0,5,3,0,10,0,0,75.2
3/7/2020,12:09:09 AM,120,0.1,1,1,1,1,24,29,333,0,100.125,0.3,37325,0,0.5,2799,0,1,290,0,2.5,44,0,5,3,0,10,0,0,75.2
3/7/2020,12:14:09 AM,120,0.1,1,1,1,1,24,29,333,0,100.25,0.3,38051,0,0.5,2820,0,1,294,0,2.5,42,0,5,2,0,10,0,0,75.2
3/7/2020,12:19:09 AM,120,0.1,1,1,1,1,24,29,333,0,100.25,0.3,38270,0,0.5,2822,0,1,317,0,2.5,52,0,5,2,0,10,0,0,75.2
3/7/2020,12:24:09 AM,120,0.1,1,1,1,1,23.9,29,334,0,100.1875,0.3,39166,0,0.5,2813,0,1,300,0,2.5,40,0,5,4,0,10,0,0,75.02
3/7/2020,12:29:09 AM,120,0.1,1,1,1,1,24,29,333,0,100.25,0.3,40021,0,0.5,2960,0,1,306,0,2.5,39,0,5,1,0,10,0,0,75.2
3/7/2020,12:34:09 AM,120,0.1,1,1,1,1,23.9,29,333,0,100.125,0.3,40407,0,0.5,3041,0,1,317,0,2.5,51,0,5,4,0,10,0,0,75.02
3/7/2020,12:39:09 AM,120,0.1,1,1,1,1,23.9,30,333,0,100.1875,0.3,41566,0,0.5,3007,0,1,330,0,2.5,42,0,5,6,0,10,1,0,75.02
3/7/2020,12:44:09 AM,120,0.1,1,1,1,1,23.9,29,332,0,100.25,0.3,42149,0,0.5,3034,0,1,335,0,2.5,40,0,5,2,0,10,0,0,75.02
