PA_Floor_A,PA_Floor_B,ID_10m,PM25,TempC,RH,CO2
10.18,12.23,9/8/2020 11:00:00 PM,15.309748188,25,20,522.5
34.698,35.024,9/8/2020 11:10:00 PM,15.133560690,25.05,20.5,523.5
50.67,50.926,9/8/2020 11:20:00 PM,15.092442088,25.2,20,516.5
53.794,52.658,9/8/2020 11:30:00 PM,15.859703245,25.35,20,513
57.28,56.33,9/8/2020 11:40:00 PM,16.865395948,25.45,20,510.5
61.964,60.834,9/8/2020 11:50:00 PM,18.410940613,25.55,20,508.5
68.06,65.24,9/9/2020 12:00:00 AM,20.044921042,25.5,20,508.5
71.928,68.644,9/9/2020 12:10:00 AM,21.377737770,25.6,20,509
72.682,70.664,9/9/2020 12:20:00 AM,22.137821944,25.55,20,509
74.41,71.606,9/9/2020 12:30:00 AM,22.425828704,25.65,20,508
75.358,70.25,9/9/2020 12:40:00 AM,21.852318711,25.4,20,507.5
75.246,69.358,9/9/2020 12:50:00 AM,21.643050069,25.25,21,507
73.584,70.228,9/9/2020 1:00:00 AM,21.663244028,25.05,21,508.5
76.07,70.46,9/9/2020 1:10:00 AM,22.143948323,24.95,21,510
77.082,72.344,9/9/2020 1:20:00 AM,22.563338100,25,21,513
74.414,71.904,9/9/2020 1:30:00 AM,22.274739197,25.2,21.5,512.5
71.604,69.754,9/9/2020 1:40:00 AM,21.809279293,25.55,21,511.5
70.706,69.068,9/9/2020 1:50:00 AM,21.925730618,25.85,21,509
69.238,69.812,9/9/2020 2:00:00 AM,21.778987426,25.95,21,506.5
69.814,69.18,9/9/2020 2:10:00 AM,21.613839568,26.05,21,505.5
70.824,67.846,9/9/2020 2:20:00 AM,21.733568554,26.2,21,504
68.236,68.182,9/9/2020 2:30:00 AM,21.146595176,26.2,21,504
68.052,67.7,9/9/2020 2:40:00 AM,21.198924883,26.25,21,502.5
68.084,68.068,9/9/2020 2:50:00 AM,21.367400030,26.25,21,503.5
69.842,68.45,9/9/2020 3:00:00 AM,21.644533833,26.3,22,502.5
70.554,70.312,9/9/2020 3:10:00 AM,21.859376934,26.3,22,504
72.326,71.426,9/9/2020 3:20:00 AM,22.449212074,26.3,22,503
73.968,71.164,9/9/2020 3:30:00 AM,22.742931781,26.3,22,503.5
74.394,72.614,9/9/2020 3:40:00 AM,22.900705945,26.35,22,502.5
74.748,73.03,9/9/2020 3:50:00 AM,23.066088168,26.35,22,503.5
75.478,72.848,9/9/2020 4:00:00 AM,23.109896914,26.3,22,505
76.082,71.85,9/9/2020 4:10:00 AM,23.013139265,26.4,22,504.5
75.42,71.166,9/9/2020 4:20:00 AM,23.258166432,26.4,22,503.5
75.644,70.262,9/9/2020 4:30:00 AM,23.250777102,26.4,22,502.5
76.328,70.366,9/9/2020 4:40:00 AM,23.042402853,26.4,22.5,503
76.116,70.206,9/9/2020 4:50:00 AM,22.740234365,26.35,22.5,504.5
74.434,69.626,9/9/2020 5:00:00 AM,22.612058811,26.4,23,504
73.892,68.276,9/9/2020 5:10:00 AM,22.559855287,26.4,23,505
74.086,68.092,9/9/2020 5:20:00 AM,22.493897162,26.35,23,504.5
71.098,67.232,9/9/2020 5:30:00 AM,22.254567713,26.4,23,504
71.19,66.592,9/9/2020 5:40:00 AM,21.842861406,26.4,23,503.5
72.21,65.344,9/9/2020 5:50:00 AM,21.806492305,26.4,23,503.5
71.61,65.064,9/9/2020 6:00:00 AM,21.350584744,26.4,23,504
69.93,63.882,9/9/2020 6:10:00 AM,21.414515141,26.35,23,503
67.934,62.414,9/9/2020 6:20:00 AM,21.088650330,26.4,23,504
67.21,62.736,9/9/2020 6:30:00 AM,20.986835998,26.4,23,504
67.774,62.646,9/9/2020 6:40:00 AM,20.905799480,26.4,23,502.5
66.912,60.94,9/9/2020 6:50:00 AM,20.617862155,26.4,23,502
65.832,60.426,9/9/2020 7:00:00 AM,20.409478550,26.4,23.5,502.5
65.134,60.11,9/9/2020 7:10:00 AM,20.274401822,26.4,24,502.5
65.156,59.338,9/9/2020 7:20:00 AM,20.127853205,26.4,24,502.5
64.468,59.044,9/9/2020 7:30:00 AM,19.940774470,26.45,24,503
63.034,59.166,9/9/2020 7:40:00 AM,19.882753705,26.45,24,502.5
63.146,57.912,9/9/2020 7:50:00 AM,19.746409603,26.45,24,502.5
62.872,57.278,9/9/2020 8:00:00 AM,19.620424292,26.5,24,502.5
62.49,57.234,9/9/2020 8:10:00 AM,19.632653559,26.4,24,503
62.774,56.73,9/9/2020 8:20:00 AM,19.526218858,26.4,24,502
62.102,55.992,9/9/2020 8:30:00 AM,19.329191484,26.5,24,502
61.668,55.64,9/9/2020 8:40:00 AM,19.221451298,26.45,24,502
61.632,55.226,9/9/2020 8:50:00 AM,19.323785541,26.5,24,502.5
61.102,55.914,9/9/2020 9:00:00 AM,19.237552071,26.5,24,502
61.254,54.72,9/9/2020 9:10:00 AM,19.220299886,26.5,24,502
61.138,54.8,9/9/2020 9:20:00 AM,19.171621863,26.45,24,502.5
60.278,54.682,9/9/2020 9:30:00 AM,19.146943074,26.45,24,502.5
60.376,53.478,9/9/2020 9:40:00 AM,19.132184296,26.45,24,502.5
60.248,53.858,9/9/2020 9:50:00 AM,19.049507016,26.45,24,502.5
60.872,53.862,9/9/2020 10:00:00 AM,18.930419752,26.5,24,503
58.812,53.266,9/9/2020 10:10:00 AM,18.867614325,26.5,24,502.5
59.756,53.268,9/9/2020 10:20:00 AM,18.955149924,26.45,24,503
58.608,53.77,9/9/2020 10:30:00 AM,18.911533338,26.5,24,502
58.39,53.384,9/9/2020 10:40:00 AM,18.739266086,26.45,24,502
58.774,52.81,9/9/2020 10:50:00 AM,18.871177429,26.4,24,502
58.376,53.734,9/9/2020 11:00:00 AM,18.941021655,26.4,24,503
59.782,54.134,9/9/2020 11:10:00 AM,19.258351674,26.5,24,504
60.902,54.708,9/9/2020 11:20:00 AM,19.298484150,26.5,24,503
60.24,54.268,9/9/2020 11:30:00 AM,19.470885112,26.45,24,502.5
59.69,54.412,9/9/2020 11:40:00 AM,19.759415114,26.4,24,503
61.128,54.742,9/9/2020 11:50:00 AM,19.647245372,26.4,24,502.5
59.402,53.538,9/9/2020 12:00:00 PM,19.313522092,26.35,24,502
58.582,53.208,9/9/2020 12:10:00 PM,19.035316330,26.45,24,502
59.326,54.73,9/9/2020 12:20:00 PM,19.029723870,26.25,24,500.5
59.83,53.69,9/9/2020 12:30:00 PM,19.259053780,26.2,23.5,503.5
60.032,53.724,9/9/2020 12:40:00 PM,19.093357052,25.85,23,506
57.922,52.798,9/9/2020 12:50:00 PM,18.549653440,25.65,23,507
57.212,53.396,9/9/2020 1:00:00 PM,18.286455364,25.55,23.5,509
56.652,51.106,9/9/2020 1:10:00 PM,17.975340457,25.5,24,511
56.466,50.588,9/9/2020 1:20:00 PM,17.931290734,25.35,24,512.5
55.872,51.024,9/9/2020 1:30:00 PM,18.013588067,25.25,24,512
56.118,49.904,9/9/2020 1:40:00 PM,17.759567877,25,24,512
56.554,49.588,9/9/2020 1:50:00 PM,17.686751368,24.85,24,510
56.3,48.94,9/9/2020 2:00:00 PM,17.570829005,24.65,24,511
56.86,48.996,9/9/2020 2:10:00 PM,17.275730283,24.7,24.5,511
55.572,48.718,9/9/2020 2:20:00 PM,17.227000343,24.7,25,510.5
54.655,48.915,9/9/2020 2:30:00 PM,17.149335735,24.7,25,511
55.25,48.11,9/9/2020 2:40:00 PM,16.993491821,24.7,25,513
54.9575,49.125,9/9/2020 2:50:00 PM,16.901586592,24.7,25,514
54.525,48.096666667,9/9/2020 3:00:00 PM,16.864320429,24.65,25,516
54.5925,47.8825,9/9/2020 3:10:00 PM,16.830410616,24.7,25,517
54.143333333,47.511666667,9/9/2020 3:20:00 PM,16.725171364,24.65,26,517.5
53.484,45.948,9/9/2020 3:30:00 PM,16.553145189,24.65,26,519.5
52.258,46.146,9/9/2020 3:40:00 PM,16.258945894,24.6,26,519.5
52.384,45.956,9/9/2020 3:50:00 PM,16.142512570,24.65,26,520.5
52.196,44.782,9/9/2020 4:00:00 PM,15.975999300,24.7,26.5,522
51.188,44.626,9/9/2020 4:10:00 PM,15.977727143,24.7,27,523.5
50.516,44.248,9/9/2020 4:20:00 PM,15.803684809,24.65,27,525
49.758,45.06,9/9/2020 4:30:00 PM,15.746335182,24.6,27.5,528
50.832,45.502,9/9/2020 4:40:00 PM,15.760817415,24.55,28,530
50.498,44.262,9/9/2020 4:50:00 PM,15.704936730,24.6,28,530
49.26,43.092,9/9/2020 5:00:00 PM,15.701742412,24.65,28,530
49.128,43.066,9/9/2020 5:10:00 PM,15.671323269,24.75,28,528.5
49.87,42.468,9/9/2020 5:20:00 PM,15.646124747,24.75,28,528.5
49.676,44.206,9/9/2020 5:30:00 PM,15.780485335,24.8,28,525
49.538,43.66,9/9/2020 5:40:00 PM,15.962039369,24.7,28,526.5
48.828,42.276,9/9/2020 5:50:00 PM,15.990719102,24.65,28.5,530
47.94,42.648,9/9/2020 6:00:00 PM,15.760989617,24.6,29,533.5
48.82,42.8,9/9/2020 6:10:00 PM,15.757805570,24.65,30,533.5
49.014,42.692,9/9/2020 6:20:00 PM,15.630904916,24.65,30,533
47.962,42.956,9/9/2020 6:30:00 PM,15.630359707,24.65,31,535
47.938,41.844,9/9/2020 6:40:00 PM,15.508610520,24.6,31.5,537
47.002,42.042,9/9/2020 6:50:00 PM,15.238546127,24.65,32,537.5
46.64,41.798,9/9/2020 7:00:00 PM,15.155111493,24.65,32,536
46.644,42.04,9/9/2020 7:10:00 PM,15.317941119,24.65,32,536
47.426,42.806,9/9/2020 7:20:00 PM,15.511160549,24.65,32,536
46.624,41.482,9/9/2020 7:30:00 PM,15.466064165,24.65,32.5,535
38.296,33.346,9/9/2020 7:40:00 PM,13.078206488,24.65,32,536
30.14,27.412,9/9/2020 7:50:00 PM,10.706002769,24.6,32,539
25.386,22.386,9/9/2020 8:00:00 PM,9.040035963,24.6,32,542
22.218,20.25,9/9/2020 8:10:00 PM,7.845057983,24.6,32,543.5
19.934,17.458,9/9/2020 8:20:00 PM,6.948435462,24.55,32,547.5
17.486,15.72,9/9/2020 8:30:00 PM,6.391678464,24.6,32,551
16.704,14.6,9/9/2020 8:40:00 PM,5.900429116,24.65,32,549
15.138,13.678,9/9/2020 8:50:00 PM,5.539070579,24.65,32,547.5
14.022,12.858,9/9/2020 9:00:00 PM,5.240488129,24.65,32,548
13.49,11.776,9/9/2020 9:10:00 PM,4.976955233,24.65,32,548.5
12.532,11.628,9/9/2020 9:20:00 PM,4.531480882,24.7,32,549
10.77,10.246,9/9/2020 9:30:00 PM,4.273614457,24.7,32,550.5
9.988,9.878,9/9/2020 9:40:00 PM,3.995806008,24.7,32,552.5
9.892,8.476,9/9/2020 9:50:00 PM,3.799569623,24.8,31.5,553.5
9.006,8.334,9/9/2020 10:00:00 PM,3.587396455,24.75,32,552.5
9.114,8.41,9/9/2020 10:10:00 PM,3.516052752,24.6,32,549.5
8.56,7.972,9/9/2020 10:20:00 PM,3.341580764,24.7,32,549
8.316,8.09,9/9/2020 10:30:00 PM,3.243564665,24.8,32,547
8.652,7.992,9/9/2020 10:40:00 PM,3.283255360,24.95,31,544.5
8.46,7.71,9/9/2020 10:50:00 PM,3.204377508,25.2,31,542
8.018,7.23,9/9/2020 11:00:00 PM,3.110119521,25.45,30,538.5
7.576,7.528,9/9/2020 11:10:00 PM,3.135496220,25.65,30,535.5
7.534,7.834,9/9/2020 11:20:00 PM,3.061945799,25.8,30,532
7.574,7.85,9/9/2020 11:30:00 PM,3.012829351,25.85,30,530.5
7.488,7.18,9/9/2020 11:40:00 PM,2.976370882,25.85,30,529
6.48,6.906,9/9/2020 11:50:00 PM,2.774729470,25.9,30,527.5
6.712,7.09,9/10/2020 12:00:00 AM,2.658551868,25.8,30,525.5
6.582,6.52,9/10/2020 12:10:00 AM,2.635091765,25.85,30,524.5
6.17,6.038,9/10/2020 12:20:00 AM,2.504959597,25.9,30,523.5
5.772,5.592,9/10/2020 12:30:00 AM,2.350811744,25.65,30,522
5.706,5.168,9/10/2020 12:40:00 AM,2.274666546,25.4,31,522
5.526,5.266,9/10/2020 12:50:00 AM,2.249951655,25.35,31,521.5
5.266,5.184,9/10/2020 1:00:00 AM,2.175745325,25.15,31,522
4.736,4.946,9/10/2020 1:10:00 AM,2.097241318,25.1,31,521.5
5.204,4.454,9/10/2020 1:20:00 AM,2.129156405,25.15,31,519.5
5.348,5.872,9/10/2020 1:30:00 AM,2.327819355,25.3,30.5,519.5
6.692,5.926,9/10/2020 1:40:00 AM,2.853410484,25.6,30,517
7.252,6.73,9/10/2020 1:50:00 AM,3.122002859,25.7,30,516
7.93,7.494,9/10/2020 2:00:00 AM,3.381421288,25.9,30,513.5
8.68,8.35,9/10/2020 2:10:00 AM,3.628538879,26.05,29.5,511
9.666,9.454,9/10/2020 2:20:00 AM,3.928268953,26.2,29,510
10.59,10.614,9/10/2020 2:30:00 AM,4.404457833,26.3,29,508
11.816,10.914,9/10/2020 2:40:00 AM,4.703698759,26.25,29,507
12.872,11.552,9/10/2020 2:50:00 AM,5.125290449,26.1,29.5,510
12.75,12.372,9/10/2020 3:00:00 AM,5.151814618,26.3,29,508
13.05,13.364,9/10/2020 3:10:00 AM,5.270887593,26.3,29,506.5
14,13.56,9/10/2020 3:20:00 AM,5.635323495,26.4,29,506
15.092,13.762,9/10/2020 3:30:00 AM,5.901368689,26.5,29,504
15.278,15.312,9/10/2020 3:40:00 AM,6.264453543,26.45,29,503
16.964,15.908,9/10/2020 3:50:00 AM,6.407371196,26.4,30,502.5
17.344,15.872,9/10/2020 4:00:00 AM,6.760785660,26.5,30,501.5
17.292,17.42,9/10/2020 4:10:00 AM,6.996032551,26.5,30,502
18.336,17.546,9/10/2020 4:20:00 AM,7.092968961,26.55,30,502.5
18.74,18.732,9/10/2020 4:30:00 AM,7.334445863,26.6,30,503
20.23,19.098,9/10/2020 4:40:00 AM,7.613588249,26.6,30,503
19.48,19.168,9/10/2020 4:50:00 AM,7.774543281,26.6,30,503.5
20.568,19.43,9/10/2020 5:00:00 AM,7.881410151,26.6,30,503
21.484,20.01,9/10/2020 5:10:00 AM,8.042778971,26.55,30,504.5
21.434,20.372,9/10/2020 5:20:00 AM,8.110129103,26.6,30,503.5
21.406,19.994,9/10/2020 5:30:00 AM,8.063831729,26.6,30,503
21.156,20.17,9/10/2020 5:40:00 AM,8.160105697,26.6,30,504.5
21.756,21.686,9/10/2020 5:50:00 AM,8.376209663,26.6,30,505
22.142,21.78,9/10/2020 6:00:00 AM,8.585218463,26.6,30,505
22.66,22.41,9/10/2020 6:10:00 AM,8.851941304,26.6,30,507.5
23.936,22.786,9/10/2020 6:20:00 AM,9.309187556,26.6,31,509
24.732,22.742,9/10/2020 6:30:00 AM,9.690153961,26.6,31,509.5
24.33,22.808,9/10/2020 6:40:00 AM,9.640612054,26.7,31,503.5
25.124,23.356,9/10/2020 6:50:00 AM,9.569915844,26.7,31,501.5
24.824,22.692,9/10/2020 7:00:00 AM,9.556656213,26.8,31,503.5
23.672,23.012,9/10/2020 7:10:00 AM,9.505166108,26.8,31,507
23.466,22.778,9/10/2020 7:20:00 AM,9.410557742,26.75,31,507.5
24.562,21.958,9/10/2020 7:30:00 AM,9.342147779,26.8,31,508.5
23.268,21.928,9/10/2020 7:40:00 AM,9.248620093,26.7,31,509
23.414,22.26,9/10/2020 7:50:00 AM,9.168841797,26.75,31,509
23.292,21.444,9/10/2020 8:00:00 AM,9.012720345,26.75,31,510
23.844,20.97,9/10/2020 8:10:00 AM,9.072553769,26.75,31,510.5
23.718,22.232,9/10/2020 8:20:00 AM,9.154462560,26.7,31,510
23.134,22.216,9/10/2020 8:30:00 AM,9.279358877,26.7,31,509.5
23.504,21.642,9/10/2020 8:40:00 AM,9.269934065,26.7,31,508.5
22.982,21.27,9/10/2020 8:50:00 AM,9.268227274,26.7,31,509.5
22.944,21.254,9/10/2020 9:00:00 AM,9.106233564,26.7,31.5,511
22.414,20.868,9/10/2020 9:10:00 AM,9.015421906,26.7,31,511.5
22.78,21.478,9/10/2020 9:20:00 AM,9.148806081,26.6,32,510
23.844,21.412,9/10/2020 9:30:00 AM,9.232624960,26.65,32,510
23.774,21.74,9/10/2020 9:40:00 AM,9.568530016,26.65,31.5,509
24.82,22.262,9/10/2020 9:50:00 AM,9.821947943,26.65,32,509
25.084,23.016,9/10/2020 10:00:00 AM,10.309600169,26.7,31,508.5
25.714,23.624,9/10/2020 10:10:00 AM,10.573049696,26.7,31,508
26.52,23.754,9/10/2020 10:20:00 AM,10.947758072,26.75,31,508.5
27.246,24.984,9/10/2020 10:30:00 AM,11.480863976,26.7,31,508
26.784,24.978,9/10/2020 10:40:00 AM,11.816089199,26.7,31,507
28.496,25.628,9/10/2020 10:50:00 AM,12.005555423,26.7,31,508
30.19,25.752,9/10/2020 11:00:00 AM,12.385871233,26.8,31,506.5
29.868,27.766,9/10/2020 11:10:00 AM,12.632781663,26.8,31,506.5
31.482,27.856,9/10/2020 11:20:00 AM,13.054634643,26.75,31,505.5
32,27.978,9/10/2020 11:30:00 AM,13.395353347,26.75,31,504.5
32.522,28.092,9/10/2020 11:40:00 AM,13.625360572,26.7,31,505
31.914,28.932,9/10/2020 11:50:00 AM,13.768486658,26.75,31,505.5
31.562,29.034,9/10/2020 12:00:00 PM,13.556476208,26.55,31.5,505
32.006,28.24,9/10/2020 12:10:00 PM,13.610422753,26.6,32,507.5
33.382,29.782,9/10/2020 12:20:00 PM,14.086923850,26.1,32.5,510.5
36.898,32.344,9/10/2020 12:30:00 PM,15.407650537,25.85,33,510.5
39.184,33.792,9/10/2020 12:40:00 PM,15.953694779,25.7,33,512
33.684,28.696,9/10/2020 12:50:00 PM,14.260344650,25.7,34,525.5
29.528,25.602,9/10/2020 1:00:00 PM,12.493291728,25.65,35,535.5
30.264,26.046,9/10/2020 1:10:00 PM,12.315670424,25.95,35,539.5
32.366,28.428,9/10/2020 1:20:00 PM,13.494753672,26,34,535.5
30.774,26.99,9/10/2020 1:30:00 PM,13.096645959,25.6,35,542.5
31.34,27.032,9/10/2020 1:40:00 PM,12.995913859,25.45,36,546.5
30.156,26.378,9/10/2020 1:50:00 PM,13.005069855,25.3,36.5,549
30.136,26.916,9/10/2020 2:00:00 PM,12.995843178,25.1,37,553.5
32.302,27.82,9/10/2020 2:10:00 PM,13.690876586,25.25,36.5,560.5
34.456,29.264,9/10/2020 2:20:00 PM,14.755058785,25.05,36.5,566.5
35.296,31.248,9/10/2020 2:30:00 PM,15.777649634,25.05,36,570.5
35.204,29.296,9/10/2020 2:40:00 PM,15.561549253,25,37,571
33.216,29.07,9/10/2020 2:50:00 PM,14.767370123,25,37,566
36.98,31.422,9/10/2020 3:00:00 PM,15.744657732,24.9,36.5,557.5
39.406,33.802,9/10/2020 3:10:00 PM,16.378828623,24.8,36,551
41.294,35.78,9/10/2020 3:20:00 PM,17.321923264,24.75,36,547
42.654,35.908,9/10/2020 3:30:00 PM,17.963888985,24.7,36,543.5
42.6,36.746,9/10/2020 3:40:00 PM,18.102478603,24.6,36,544
43.468,36.914,9/10/2020 3:50:00 PM,18.366009439,24.6,36,547.5
43.098,37.826,9/10/2020 4:00:00 PM,18.312903793,24.7,36,550.5
43.806,36.694,9/10/2020 4:10:00 PM,18.139160047,24.65,36,551
39.714,34.138,9/10/2020 4:20:00 PM,17.019949123,24.7,36.5,551
36.184,31.144,9/10/2020 4:30:00 PM,15.375604894,24.7,38,554.5
33.088,29.298,9/10/2020 4:40:00 PM,14.233473229,24.7,38.5,555.5
32.114,28.144,9/10/2020 4:50:00 PM,13.517484516,24.7,39,557
30.032,27.214,9/10/2020 5:00:00 PM,12.846056564,24.7,39.5,557
30.204,26.55,9/10/2020 5:10:00 PM,12.374722595,24.7,40,557.5
30.082,25.99,9/10/2020 5:20:00 PM,12.213380192,24.7,41,557
29.392,26.072,9/10/2020 5:30:00 PM,12.113073320,24.75,41,555.5
29.816,26.844,9/10/2020 5:40:00 PM,12.279161894,24.7,41,553
31.018,27.278,9/10/2020 5:50:00 PM,12.569627205,24.7,41,553
31.696,27.95,9/10/2020 6:00:00 PM,12.841723521,24.7,41,552
31.8,28.06,9/10/2020 6:10:00 PM,13.048388691,24.65,41,551
33.578,29.376,9/10/2020 6:20:00 PM,13.310429381,24.6,41,550
29.614,26.814,9/10/2020 6:30:00 PM,12.531018435,24.55,41,548
22.796,20.116,9/10/2020 6:40:00 PM,10.046070935,24.6,41,551
17.742,16.074,9/10/2020 6:50:00 PM,7.944354067,24.6,41,552.5
14.322,12.862,9/10/2020 7:00:00 PM,6.541862874,24.6,40,553
11.84,10.504,9/10/2020 7:10:00 PM,5.261670069,24.6,40,553
9.052,8.308,9/10/2020 7:20:00 PM,4.308386653,24.6,40,554.5
8.108,7.758,9/10/2020 7:30:00 PM,3.683302501,24.55,40,556
7.076,6.848,9/10/2020 7:40:00 PM,3.291513099,24.5,40,559
6.904,5.954,9/10/2020 7:50:00 PM,3.135596368,24.5,40,560
6.896,6.598,9/10/2020 8:00:00 PM,3.040327670,24.5,40,561.5
6.2,5.736,9/10/2020 8:10:00 PM,3.075846287,24.5,40,562.5
6.628,6.196,9/10/2020 8:20:00 PM,3.193100323,24.5,40,564
6.698,6.216,9/10/2020 8:30:00 PM,3.294160937,24.6,39.5,564.5
6.944,6.28,9/10/2020 8:40:00 PM,3.329764218,24.55,39,565.5
6.87,6.268,9/10/2020 8:50:00 PM,3.251334553,24.5,39,565.5
7.222,6.662,9/10/2020 9:00:00 PM,3.371557390,24.5,39,566
7.062,6.734,9/10/2020 9:10:00 PM,3.419161470,24.55,39,565
7.076,6.624,9/10/2020 9:20:00 PM,3.410879146,24.55,39,564
7.062,6.952,9/10/2020 9:30:00 PM,3.521442779,24.6,38.5,565
7.816,7.454,9/10/2020 9:40:00 PM,3.735360189,24.5,38,564.5
8.4,7.95,9/10/2020 9:50:00 PM,4.052427850,24.6,38,565
9.52,8.628,9/10/2020 10:00:00 PM,4.366316625,24.55,38,562.5
9.964,8.444,9/10/2020 10:10:00 PM,4.577448115,24.55,38,561.5
10.246,9.456,9/10/2020 10:20:00 PM,4.571896717,24.6,38,562.5
9.286,8.97,9/10/2020 10:30:00 PM,4.301741532,24.9,37,562.5
9.258,8.706,9/10/2020 10:40:00 PM,4.181282677,25.2,36.5,560
9.032,7.948,9/10/2020 10:50:00 PM,4.054157726,25.55,36,558.5
8.87,8.14,9/10/2020 11:00:00 PM,4.026888255,25.65,36,558
8.464,8.004,9/10/2020 11:10:00 PM,3.978640673,25.7,35.5,558
8.91,8.398,9/10/2020 11:20:00 PM,4.017051256,25.8,35,556.5
8.432,8.322,9/10/2020 11:30:00 PM,3.969172232,25.8,35,556.5
8.462,7.848,9/10/2020 11:40:00 PM,3.808993418,25.8,35,553.5
8.336,7.984,9/10/2020 11:50:00 PM,3.803262648,25.85,35,552.5
8.512,7.932,9/11/2020 12:00:00 AM,3.752094497,25.85,35,551.5
8.938,8.31,9/11/2020 12:10:00 AM,3.943920471,25.8,35,550.5
9.61,9.108,9/11/2020 12:20:00 AM,4.210703822,25.7,35,548
9.628,9.692,9/11/2020 12:30:00 AM,4.289427753,25.45,36,547.5
9.852,8.852,9/11/2020 12:40:00 AM,4.126380694,25.1,36,546.5
8.83,8.406,9/11/2020 12:50:00 AM,3.786559892,25.1,36,544.5
8.392,7.824,9/11/2020 1:00:00 AM,3.671139211,25.05,36,543
7.838,8.198,9/11/2020 1:10:00 AM,3.505602685,25.05,36,540.5
7.954,7.762,9/11/2020 1:20:00 AM,3.460512352,25.35,36,539
8.458,7.966,9/11/2020 1:30:00 AM,3.685218512,25.6,35.5,537.5
9.624,9.332,9/11/2020 1:40:00 AM,4.485295046,25.7,35,533
10.656,10.668,9/11/2020 1:50:00 AM,4.684177540,25.75,35,530.5
12.618,11.194,9/11/2020 2:00:00 AM,5.209445417,25.9,35,527
13.958,13.246,9/11/2020 2:10:00 AM,5.941789482,26.1,35,523.5
14.996,14.322,9/11/2020 2:20:00 AM,6.527740352,26.1,35,520.5
17.616,16.808,9/11/2020 2:30:00 AM,7.335650565,26.2,35,517.5
18.714,18.236,9/11/2020 2:40:00 AM,8.047209391,26.2,35,515.5
22.394,19.79,9/11/2020 2:50:00 AM,8.622232362,26.25,35,514
24.188,22.854,9/11/2020 3:00:00 AM,9.604137898,26.35,35,513.5
26.572,24.042,9/11/2020 3:10:00 AM,10.365865352,26.35,35,509.5
28.2,26.154,9/11/2020 3:20:00 AM,11.583804905,26.4,35,508
31.098,28.618,9/11/2020 3:30:00 AM,12.511781922,26.4,35,507.5
33.736,29.662,9/11/2020 3:40:00 AM,13.362293840,26.45,35,506
35.548,32.754,9/11/2020 3:50:00 AM,14.120745591,26.5,35,504.5
37.276,33.202,9/11/2020 4:00:00 AM,14.742580635,26.4,35,503
38.484,34.34,9/11/2020 4:10:00 AM,15.114227639,26.4,35,502.5
38.952,35.84,9/11/2020 4:20:00 AM,15.541507334,26.4,35,503
39.698,36.426,9/11/2020 4:30:00 AM,16.089814508,26.5,35,502.5
41.56,36.904,9/11/2020 4:40:00 AM,16.649555586,26.6,35,502
43.46,39.36,9/11/2020 4:50:00 AM,17.053126016,26.5,35,502.5
44.122,40.074,9/11/2020 5:00:00 AM,17.452722553,26.55,35,501
45.814,40.594,9/11/2020 5:10:00 AM,18.019413748,26.55,35,501.5
46.52,42.514,9/11/2020 5:20:00 AM,18.431630356,26.5,35,502
48.32,43.538,9/11/2020 5:30:00 AM,18.649924081,26.55,35,502.5
49.092,44.734,9/11/2020 5:40:00 AM,19.145283548,26.6,35,501
50.388,45.308,9/11/2020 5:50:00 AM,19.678192766,26.55,35,502.5
52.298,46.36,9/11/2020 6:00:00 AM,19.856839248,26.6,35,503
51.862,47.814,9/11/2020 6:10:00 AM,20.644607571,26.6,35,503.5
54.504,48.312,9/11/2020 6:20:00 AM,20.887940888,26.65,35,503
55.838,49.528,9/11/2020 6:30:00 AM,21.442417080,26.6,35,502.5
57.088,49.346,9/11/2020 6:40:00 AM,21.827763487,26.65,35,502.5
57.564,51.806,9/11/2020 6:50:00 AM,22.085638708,26.65,35,502.5
59.432,53.444,9/11/2020 7:00:00 AM,22.837442694,26.6,35,504
60.648,54.364,9/11/2020 7:10:00 AM,23.211302441,26.6,35,504
62.934,55.92,9/11/2020 7:20:00 AM,23.821015129,26.65,35,504
64.624,57.064,9/11/2020 7:30:00 AM,24.220908196,26.65,35,504
64.954,58.21,9/11/2020 7:40:00 AM,24.771011707,26.65,35,503.5
67.096,59.722,9/11/2020 7:50:00 AM,25.280280230,26.7,35,502
67.978,59.62,9/11/2020 8:00:00 AM,25.676518129,26.65,35,502
68.084,61.204,9/11/2020 8:10:00 AM,25.980854714,26.65,35,501
69.236,61.228,9/11/2020 8:20:00 AM,26.328206945,26.65,35,501
69.762,62.286,9/11/2020 8:30:00 AM,26.736682882,26.65,35,500.5
70.33,62.196,9/11/2020 8:40:00 AM,26.933558217,26.7,35,500
71.568,63.046,9/11/2020 8:50:00 AM,27.394591794,26.7,35,499.5
72.724,63.59,9/11/2020 9:00:00 AM,27.895920465,26.7,35,499.5
73.966,64.478,9/11/2020 9:10:00 AM,28.427517866,26.7,35,500
76.486,65.174,9/11/2020 9:20:00 AM,29.485942573,26.65,36,499
76.492,67.266,9/11/2020 9:30:00 AM,30.849855507,26.65,36,500
79.076,68.494,9/11/2020 9:40:00 AM,32.404172864,26.6,36,499.5
79.772,70.222,9/11/2020 9:50:00 AM,34.356271607,26.65,36,498
82.316,72.368,9/11/2020 10:00:00 AM,36.383756160,26.7,36,497
83.938,73.598,9/11/2020 10:10:00 AM,37.841380371,26.7,36,497.5
