created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2020-09-19 14:33:57 UTC,7792,1.69,3.51,4.2,18408,0.05,1010.13,,3.51
2020-09-19 14:35:57 UTC,7793,1.8,4.39,5.14,18576,0.05,1010.19,,4.39
2020-09-19 14:37:57 UTC,7794,1.35,3.26,3.77,18408,0.05,1010.19,,3.26
2020-09-19 14:39:57 UTC,7795,1.84,4.3,4.79,18408,0.05,1010.23,,4.3
2020-09-19 14:41:57 UTC,7796,2.25,4.05,5.45,18408,0.05,1010.29,,4.05
2020-09-19 14:43:57 UTC,7797,1.79,3.98,5.6,18408,0.05,1010.3,,3.98
2020-09-19 14:45:57 UTC,7798,1.75,3.95,4.35,18408,0.05,1010.34,,3.95
2020-09-19 14:47:57 UTC,7799,2.08,3.83,4.36,18576,0.05,1010.32,,3.83
2020-09-19 14:49:57 UTC,7800,1.58,3.58,3.95,18576,0.05,1010.3,,3.58
2020-09-19 14:51:57 UTC,7801,1.31,3.33,4,18408,0.05,1010.3,,3.33
2020-09-19 14:53:57 UTC,7802,0.75,2.43,2.86,18408,0.05,1010.3,,2.43
2020-09-19 14:55:57 UTC,7803,1.66,3.43,3.67,18408,0.05,1010.37,,3.43
2020-09-19 14:57:57 UTC,7804,1.66,3.36,5,18408,0.05,1010.35,,3.36
2020-09-19 14:59:57 UTC,7805,1.48,3.34,4.05,18408,0.05,1010.36,,3.34
2020-09-19 15:01:57 UTC,7806,1.75,3.89,4.44,18408,0.05,1010.37,,3.89
2020-09-19 15:03:57 UTC,7807,1.26,3.16,4.54,18408,0.05,1010.38,,3.16
2020-09-19 15:05:57 UTC,7808,1.88,4.92,5.93,18408,0.05,1010.37,,4.92
2020-09-19 15:07:57 UTC,7809,1.43,3.07,3.83,18240,0.05,1010.4,,3.07
2020-09-19 15:09:57 UTC,7810,1.68,3.58,3.81,18408,0.05,1010.38,,3.58
2020-09-19 15:11:57 UTC,7811,1.89,3.57,5.38,18576,0.05,1010.39,,3.57
2020-09-19 15:13:57 UTC,7812,1.66,3.83,5,18576,0.05,1010.37,,3.83
2020-09-19 15:15:57 UTC,7813,1.59,3.71,4.78,18408,0.05,1010.4,,3.71
2020-09-19 15:17:57 UTC,7814,1.32,3.04,3.14,18408,0.05,1010.41,,3.04
2020-09-19 15:19:57 UTC,7815,1.32,3.2,4.34,18408,0.05,1010.43,,3.2
2020-09-19 15:21:57 UTC,7816,1.05,2.4,3.71,18408,0.05,1010.45,,2.4
2020-09-19 15:23:57 UTC,7817,1.88,4.07,4.62,18408,0.05,1010.46,,4.07
2020-09-19 15:25:59 UTC,7818,2.18,4.23,4.7,18744,0.05,1010.42,,4.23
2020-09-19 15:27:57 UTC,7819,1.51,4.09,4.8,18408,0.05,1010.49,,4.09
2020-09-19 15:29:57 UTC,7820,1.14,3.3,4.02,18408,0.05,1010.5,,3.3
2020-09-19 15:32:00 UTC,7821,1.26,3.72,3.98,18744,0.05,1010.49,,3.72
2020-09-19 15:33:57 UTC,7822,2.64,4.83,5.92,18408,0.05,1010.49,,4.83
2020-09-19 15:35:57 UTC,7823,1.15,2.49,2.85,18408,0.05,1010.52,,2.49
2020-09-19 15:37:57 UTC,7824,1.28,3.82,4.33,18576,0.05,1010.58,,3.82
2020-09-19 15:39:58 UTC,7825,1.42,3.53,4.44,18576,0.05,1010.61,,3.53
2020-09-19 15:41:57 UTC,7826,1.22,2.55,3.45,18408,0.05,1010.6,,2.55
2020-09-19 15:43:57 UTC,7827,0.91,2.76,3.76,18408,0.05,1010.64,,2.76
2020-09-19 15:45:57 UTC,7828,1.39,3.33,3.47,18408,0.05,1010.67,,3.33
2020-09-19 15:47:57 UTC,7829,1.4,2.86,2.95,18408,0.05,1010.67,,2.86
2020-09-19 15:49:57 UTC,7830,1.36,2.76,3.47,18408,0.05,1010.67,,2.76
2020-09-19 15:51:57 UTC,7831,1.98,3.57,4.09,18576,0.05,1010.72,,3.57
2020-09-19 15:53:57 UTC,7832,1.54,3.61,4.41,18408,0.05,1010.72,,3.61
2020-09-19 15:55:57 UTC,7833,0.83,2.53,3.38,18408,0.05,1010.7,,2.53
2020-09-19 15:57:57 UTC,7834,1.53,2.71,3.47,18408,0.05,1010.72,,2.71
2020-09-19 15:59:58 UTC,7835,1.4,3.1,3.71,18576,0.05,1010.73,,3.1
2020-09-19 16:01:57 UTC,7836,1.4,2.91,3.18,18408,0.05,1010.75,,2.91
2020-09-19 16:03:57 UTC,7837,1.25,3.3,3.65,18408,0.05,1009.74,,3.3
2020-09-19 16:05:57 UTC,7838,1.07,2.32,2.66,18408,0.05,1010.78,,2.32
2020-09-19 16:07:57 UTC,7839,1.6,2.97,3.47,18240,0.05,1010.82,,2.97
2020-09-19 16:09:57 UTC,7840,0.95,2.47,3.6,18408,0.05,1010.85,,2.47
2020-09-19 16:11:57 UTC,7841,0.96,2.49,3.04,18408,0.05,1010.85,,2.49
2020-09-19 16:13:57 UTC,7842,1.07,2.7,3.28,18408,0.05,1010.88,,2.7
2020-09-19 16:15:57 UTC,7843,1.37,3.2,3.81,18408,0.05,1010.87,,3.2
2020-09-19 16:17:57 UTC,7844,1.23,2.71,2.71,18408,0.05,1010.86,,2.71
2020-09-19 16:19:57 UTC,7845,1.3,3.23,3.89,18408,0.05,1010.9,,3.23
2020-09-19 16:21:57 UTC,7846,1.37,3.23,3.96,18408,0.05,1010.9,,3.23
2020-09-19 16:23:57 UTC,7847,1.07,2.22,2.75,18408,0.05,1010.92,,2.22
2020-09-19 16:25:57 UTC,7848,1.3,3.25,4.44,18408,0.05,1010.88,,3.25
2020-09-19 16:27:57 UTC,7849,1.02,2.4,3.27,18408,0.05,1010.85,,2.4
2020-09-19 16:29:57 UTC,7850,1.05,2.48,3.07,18576,0.05,1010.92,,2.48
2020-09-19 16:31:57 UTC,7851,0.98,2.68,2.83,18408,0.05,1010.91,,2.68
2020-09-19 16:33:57 UTC,7852,1.29,3.29,3.79,18408,0.05,1010.96,,3.29
2020-09-19 16:35:57 UTC,7853,1.27,2.7,3.23,18408,0.05,1010.95,,2.7
2020-09-19 16:37:57 UTC,7854,1.17,2.71,2.71,18408,0.05,1010.95,,2.71
2020-09-19 16:39:57 UTC,7855,0.97,2.32,3.25,18576,0.05,1010.94,,2.32
2020-09-19 16:41:57 UTC,7856,1.16,2.16,3.35,18408,0.05,1010.99,,2.16
2020-09-19 16:43:57 UTC,7857,1.46,2.46,3.11,18576,0.05,1011.02,,2.46
2020-09-19 16:45:57 UTC,7858,0.61,1.86,2.62,18408,0.05,1011.06,,1.86
2020-09-19 16:47:57 UTC,7859,1.31,2.41,2.59,18408,0.05,1011.06,,2.41
2020-09-19 16:49:57 UTC,7860,0.93,2.16,2.69,18408,0.05,1011.06,,2.16
2020-09-19 16:51:57 UTC,7861,1.04,3.18,3.67,18576,0.05,1011.11,,3.18
2020-09-19 16:53:57 UTC,7862,1.02,2.58,2.77,18408,0.05,1011.08,,2.58
2020-09-19 16:55:57 UTC,7863,1.05,2.55,2.83,18408,0.05,1011.11,,2.55
2020-09-19 16:57:57 UTC,7864,1.16,2.17,2.53,18408,0.05,1011.1,,2.17
2020-09-19 16:59:57 UTC,7865,1.4,2.51,2.72,18576,0.05,1011.14,,2.51
2020-09-19 17:01:57 UTC,7866,1.07,2.27,2.46,18576,0.05,1011.12,,2.27
2020-09-19 17:03:57 UTC,7867,0.9,2.31,3.32,18408,0.05,1011.16,,2.31
2020-09-19 17:05:57 UTC,7868,1.43,2.66,3.48,18240,0.05,1011.18,,2.66
2020-09-19 17:07:57 UTC,7869,1.41,2.51,3.73,18240,0.05,1011.19,,2.51
2020-09-19 17:09:57 UTC,7870,0.78,1.76,1.84,18408,0.05,1011.22,,1.76
2020-09-19 17:11:57 UTC,7871,1.12,1.9,3.09,18408,0.05,1011.23,,1.9
2020-09-19 17:13:57 UTC,7872,1.16,3.16,4.05,18408,0.05,1011.21,,3.16
2020-09-19 17:15:57 UTC,7873,1.24,2.61,3.56,18408,0.05,1011.3,,2.61
2020-09-19 17:17:57 UTC,7874,0.98,2.57,3.52,18408,0.05,1011.29,,2.57
2020-09-19 17:19:57 UTC,7875,0.84,1.8,1.98,18408,0.05,1011.38,,1.8
2020-09-19 17:21:57 UTC,7876,0.83,2.58,3.22,18408,0.05,1011.38,,2.58
2020-09-19 17:23:57 UTC,7877,0.81,1.86,2.95,18408,0.05,1011.4,,1.86
2020-09-19 17:25:57 UTC,7878,0.84,1.91,2.11,18576,0.05,1011.45,,1.91
2020-09-19 17:27:57 UTC,7879,0.68,2,2.68,18408,0.05,1011.45,,2
2020-09-19 17:29:57 UTC,7880,0.95,2.47,3.05,18408,0.05,1011.51,,2.47
2020-09-19 17:31:57 UTC,7881,0.95,2.66,3.53,18576,0.05,1011.45,,2.66
2020-09-19 17:33:57 UTC,7882,0.97,2.38,2.98,18408,0.05,1011.47,,2.38
2020-09-19 17:35:57 UTC,7883,1.52,2.77,3.48,18408,0.05,1011.5,,2.77
2020-09-19 17:37:57 UTC,7884,0.95,2.11,2.89,18408,0.05,1011.5,,2.11
2020-09-19 17:39:57 UTC,7885,0.59,1.88,2.37,18576,0.05,1011.57,,1.88
2020-09-19 17:41:57 UTC,7886,1.34,3.17,3.5,18408,0.05,1011.56,,3.17
2020-09-19 17:43:57 UTC,7887,0.91,1.34,1.79,18408,0.05,1011.55,,1.34
2020-09-19 17:45:57 UTC,7888,0.72,1.57,2.02,18408,0.05,1011.5,,1.57
2020-09-19 17:47:57 UTC,7889,1.25,2.95,4.03,18576,0.05,1011.51,,2.95
2020-09-19 17:49:57 UTC,7890,1.07,2.65,3.37,18576,0.05,1011.57,,2.65
2020-09-19 17:51:57 UTC,7891,0.62,1.77,2.07,18408,0.05,1011.57,,1.77
2020-09-19 17:53:57 UTC,7892,0.95,2.29,3.41,18408,0.05,1011.56,,2.29
2020-09-19 17:55:57 UTC,7893,0.71,2.31,2.31,18408,0.05,1011.53,,2.31
2020-09-19 17:57:57 UTC,7894,1.02,2.53,3.39,18408,0.05,1011.58,,2.53
2020-09-19 17:59:57 UTC,7895,0.95,2.2,3.04,18408,0.05,1011.61,,2.2
2020-09-19 18:01:57 UTC,7896,0.77,1.86,2.25,18408,0.05,1011.59,,1.86
2020-09-19 18:03:57 UTC,7897,0.72,1.69,2.09,18408,0.05,1011.58,,1.69
2020-09-19 18:05:58 UTC,7898,1.23,2.95,3.46,18408,0.05,1011.51,,2.95
2020-09-19 18:07:57 UTC,7899,0.93,2.21,2.61,18240,0.05,1011.46,,2.21
2020-09-19 18:09:57 UTC,7900,0.68,1.98,2.27,18408,0.05,1011.49,,1.98
2020-09-19 18:11:58 UTC,7901,0.91,2.14,2.31,18464,0.05,1011.47,,2.14
2020-09-19 18:13:57 UTC,7902,1.1,2.31,2.85,18408,0.05,1011.53,,2.31
2020-09-19 18:15:59 UTC,7903,0.82,1.68,2.12,18744,0.05,1011.5,,1.68
2020-09-19 18:17:57 UTC,7904,1.05,2.23,2.93,18240,0.05,1011.5,,2.23
2020-09-19 18:19:57 UTC,7905,1.2,2.54,3.75,18408,0.05,1011.49,,2.54
2020-09-19 18:21:57 UTC,7906,0.83,1.74,2.47,18408,0.05,1011.49,,1.74
2020-09-19 18:23:57 UTC,7907,1.45,2.69,3.4,18408,0.05,1011.59,,2.69
2020-09-19 18:25:58 UTC,7908,0.95,2.29,3.61,18576,0.05,1011.55,,2.29
2020-09-19 18:27:58 UTC,7909,0.48,1.12,1.66,18408,0.05,1011.6,,1.12
2020-09-19 18:29:58 UTC,7910,1.2,2.29,2.95,18576,0.05,1011.56,,2.29
2020-09-19 18:31:57 UTC,7911,0.85,1.81,2.19,18408,0.05,1011.62,,1.81
2020-09-19 18:33:57 UTC,7912,0.78,1.6,1.75,18408,0.05,1011.58,,1.6
2020-09-19 18:35:58 UTC,7913,1.4,2.76,3.62,18576,0.05,1011.59,,2.76
2020-09-19 18:37:57 UTC,7914,0.62,1.48,2.22,18576,0.05,1011.57,,1.48
2020-09-19 18:39:58 UTC,7915,0.92,2.2,2.54,18576,0.05,1011.59,,2.2
2020-09-19 18:41:58 UTC,7916,1.21,2.09,2.33,18408,0.05,1011.57,,2.09
2020-09-19 18:43:57 UTC,7917,0.49,1.18,1.18,18408,0.05,1011.63,,1.18
2020-09-19 18:45:57 UTC,7918,1.19,2.07,3.24,18408,0.05,1011.58,,2.07
2020-09-19 18:47:57 UTC,7919,1.17,1.97,2.4,18408,0.05,1011.57,,1.97
2020-09-19 18:49:57 UTC,7920,0.61,2.16,2.61,18408,0.05,1011.62,,2.16
2020-09-19 18:51:57 UTC,7921,0.96,2.18,2.66,18408,0.05,1011.61,,2.18
2020-09-19 18:53:57 UTC,7922,0.98,2.25,2.47,18408,0.05,1011.56,,2.25
2020-09-19 18:55:57 UTC,7923,1.07,2.14,3.02,18408,0.05,1011.59,,2.14
2020-09-19 18:57:57 UTC,7924,0.95,1.76,2.81,18408,0.05,1011.62,,1.76
2020-09-19 18:59:57 UTC,7925,1.14,2.18,2.86,18408,0.05,1011.57,,2.18
2020-09-19 19:01:57 UTC,7926,0.62,1.1,1.69,18408,0.05,1011.61,,1.1
2020-09-19 19:03:58 UTC,7927,0.86,1.53,1.98,18576,0.05,1011.63,,1.53
2020-09-19 19:05:57 UTC,7928,0.81,1.64,2,18240,0.05,1011.59,,1.64
2020-09-19 19:07:57 UTC,7929,0.42,1.51,2.02,18240,0.05,1011.59,,1.51
2020-09-19 19:09:57 UTC,7930,1.18,2.16,2.16,18408,0.05,1011.6,,2.16
2020-09-19 19:11:57 UTC,7931,0.66,1.62,1.86,18408,0.05,1011.6,,1.62
2020-09-19 19:13:57 UTC,7932,1.1,1.98,2.05,18408,0.05,1011.57,,1.98
2020-09-19 19:15:57 UTC,7933,1.51,2.3,2.35,18408,0.05,1011.53,,2.3
2020-09-19 19:17:57 UTC,7934,1.02,1.98,2.43,18408,0.05,1011.55,,1.98
2020-09-19 19:19:57 UTC,7935,0.41,2,2.25,18408,0.05,1011.57,,2
2020-09-19 19:21:57 UTC,7936,1.4,1.98,2.21,18408,0.05,1011.22,,1.98
2020-09-19 19:23:57 UTC,7937,1.14,2.2,2.61,18408,0.05,1011.61,,2.2
2020-09-19 19:25:57 UTC,7938,0.79,1.77,1.98,18408,0.05,1011.56,,1.77
2020-09-19 19:27:57 UTC,7939,1.31,1.95,1.95,18408,0.05,1011.56,,1.95
2020-09-19 19:29:57 UTC,7940,0.59,1.69,1.97,18576,0.05,1011.54,,1.69
2020-09-19 19:31:57 UTC,7941,0.73,1.42,1.83,18408,0.05,1011.63,,1.42
2020-09-19 19:33:57 UTC,7942,1.04,2.04,2.44,18408,0.05,1011.66,,2.04
2020-09-19 19:35:57 UTC,7943,0.66,1.7,1.7,18576,0.05,1011.66,,1.7
2020-09-19 19:37:57 UTC,7944,0.8,1.76,2.07,18408,0.05,1011.69,,1.76
2020-09-19 19:39:57 UTC,7945,0.67,2.07,2.07,18576,0.05,1011.72,,2.07
2020-09-19 19:41:57 UTC,7946,0.33,0.88,1.3,18408,0.05,1011.69,,0.88
2020-09-19 19:43:57 UTC,7947,0.48,1.48,1.48,18408,0.05,1011.69,,1.48
2020-09-19 19:45:57 UTC,7948,0.37,1.36,1.69,18408,0.05,1011.73,,1.36
2020-09-19 19:47:57 UTC,7949,0.68,1.31,1.31,18408,0.05,1011.23,,1.31
2020-09-19 19:49:58 UTC,7950,0.98,1.61,1.82,18576,0.05,1011.69,,1.61
2020-09-19 19:51:57 UTC,7951,0.95,2.05,2.05,18408,0.05,1011.68,,2.05
2020-09-19 19:53:57 UTC,7952,0.24,1.24,1.6,18408,0.05,1011.64,,1.24
2020-09-19 19:55:58 UTC,7953,0.79,1.63,1.95,18576,0.05,1011.74,,1.63
2020-09-19 19:57:57 UTC,7954,0.73,1.36,1.46,18408,0.05,1011.77,,1.36
2020-09-19 19:59:58 UTC,7955,0.62,1.45,1.95,18408,0.05,1011.68,,1.45
2020-09-19 20:01:57 UTC,7956,1.16,2.34,2.34,18408,0.05,1011.76,,2.34
2020-09-19 20:03:57 UTC,7957,0.71,1.86,2.14,18408,0.05,1011.75,,1.86
2020-09-19 20:05:57 UTC,7958,0.93,1.59,1.59,18408,0.05,1011.83,,1.59
2020-09-19 20:07:57 UTC,7959,0.96,1.91,2.26,18128,0.05,1011.81,,1.91
2020-09-19 20:09:58 UTC,7960,0.6,1.02,1.02,18576,0.05,1011.84,,1.02
2020-09-19 20:11:57 UTC,7961,0.81,1.67,1.76,18576,0.05,1011.8,,1.67
2020-09-19 20:13:57 UTC,7962,0.98,2.09,2.21,18576,0.05,1011.82,,2.09
2020-09-19 20:15:58 UTC,7963,1.05,2.05,2.42,18576,0.05,1011.86,,2.05
2020-09-19 20:17:57 UTC,7964,0.8,2.33,2.33,18408,0.05,1011.84,,2.33
2020-09-19 20:19:57 UTC,7965,1.37,2.03,2.07,18408,0.05,1011.86,,2.03
2020-09-19 20:21:57 UTC,7966,0.59,0.95,1.17,18408,0.05,1011.89,,0.95
2020-09-19 20:23:57 UTC,7967,0.82,1.39,1.48,18408,0.05,1011.87,,1.39
2020-09-19 20:25:57 UTC,7968,0.78,1.47,1.47,18408,0.05,1011.9,,1.47
2020-09-19 20:27:57 UTC,7969,0.43,1.16,1.16,18408,0.05,1011.88,,1.16
2020-09-19 20:29:57 UTC,7970,1.45,2.33,2.67,18408,0.05,1011.85,,2.33
2020-09-19 20:31:58 UTC,7971,0.98,1.98,2.16,18576,0.05,1011.81,,1.98
2020-09-19 20:33:57 UTC,7972,0.68,1.62,1.64,18408,0.05,1011.83,,1.62
2020-09-19 20:35:57 UTC,7973,0.93,1.4,1.65,18408,0.05,1011.78,,1.4
2020-09-19 20:37:57 UTC,7974,0.64,1.34,1.66,18408,0.05,1011.77,,1.34
2020-09-19 20:40:00 UTC,7975,0.7,1.6,1.95,18744,0.05,1011.77,,1.6
2020-09-19 20:41:57 UTC,7976,1.02,1.68,2.09,18240,0.05,1011.77,,1.68
2020-09-19 20:43:57 UTC,7977,0.56,1.28,2.58,18408,0.05,1011.77,,1.28
2020-09-19 20:45:57 UTC,7978,0.4,0.97,0.97,18408,0.05,1011.79,,0.97
2020-09-19 20:47:58 UTC,7979,1.29,2.36,2.68,18576,0.05,1011.77,,2.36
2020-09-19 20:49:58 UTC,7980,0.75,1.5,1.5,18576,0.05,1011.76,,1.5
2020-09-19 20:51:57 UTC,7981,0.29,0.64,0.82,18408,0.05,1010.95,,0.64
2020-09-19 20:54:00 UTC,7982,0.95,1.57,1.76,18744,0.05,1011.75,,1.57
2020-09-19 20:55:57 UTC,7983,0.88,1.73,2.93,18576,0.05,1011.71,,1.73
2020-09-19 20:57:57 UTC,7984,0.37,1.18,1.72,18576,0.05,1011.69,,1.18
2020-09-19 20:59:57 UTC,7985,0.56,1.49,1.67,18408,0.05,1011.74,,1.49
2020-09-19 21:01:57 UTC,7986,0.58,1.49,1.68,18408,0.05,1011.71,,1.49
2020-09-19 21:03:57 UTC,7987,0.59,1.24,1.44,18576,0.05,1011.69,,1.24
2020-09-19 21:05:58 UTC,7988,0.68,1.59,1.71,18408,0.05,1011.7,,1.59
2020-09-19 21:07:57 UTC,7989,0.63,1.19,1.33,18240,0.05,1011.66,,1.19
2020-09-19 21:09:57 UTC,7990,0.65,1.42,1.68,18408,0.05,1011.68,,1.42
2020-09-19 21:11:57 UTC,7991,0.29,1.28,2.81,18408,0.05,1011.66,,1.28
2020-09-19 21:13:58 UTC,7992,0.8,1.36,1.64,18576,0.05,1011.72,,1.36
2020-09-19 21:15:57 UTC,7993,0.39,1.18,1.34,18408,0.05,1011.71,,1.18
2020-09-19 21:17:57 UTC,7994,0.7,1.49,1.77,18408,0.05,1011.75,,1.49
2020-09-19 21:19:57 UTC,7995,0.81,1.31,1.31,18408,0.05,1011.75,,1.31
2020-09-19 21:21:57 UTC,7996,0.65,1.68,2.5,18576,0.05,1011.68,,1.68
2020-09-19 21:23:57 UTC,7997,0.44,1.24,1.55,18408,0.05,1011.69,,1.24
2020-09-19 21:25:57 UTC,7998,0.47,1.11,1.72,18408,0.05,1011.69,,1.11
2020-09-19 21:27:57 UTC,7999,0.54,1.59,1.75,18408,0.05,1011.63,,1.59
2020-09-19 21:29:57 UTC,8000,0.63,1.49,1.92,18408,0.05,1011.62,,1.49
2020-09-19 21:31:57 UTC,8001,0.51,1.07,1.77,18408,0.05,1011.61,,1.07
2020-09-19 21:33:57 UTC,8002,0.62,1.46,1.62,18576,0.05,1011.61,,1.46
2020-09-19 21:35:57 UTC,8003,0.88,1.9,2.9,18408,0.05,1011.58,,1.9
2020-09-19 21:37:57 UTC,8004,0.57,1.21,1.21,18408,0.05,1011.59,,1.21
2020-09-19 21:39:57 UTC,8005,0.89,1.42,1.7,18408,0.05,1011.55,,1.42
2020-09-19 21:41:57 UTC,8006,1.27,1.88,2.23,18408,0.05,1011.55,,1.88
2020-09-19 21:43:58 UTC,8007,0.64,1.64,2.12,18576,0.05,1011.56,,1.64
2020-09-19 21:45:58 UTC,8008,0.21,0.97,0.97,18408,0.05,1011.59,,0.97
2020-09-19 21:47:57 UTC,8009,0.84,1.84,2.16,18408,0.05,1011.61,,1.84
2020-09-19 21:49:57 UTC,8010,0.96,1.69,1.95,18408,0.05,1011.55,,1.69
2020-09-19 21:51:57 UTC,8011,0.6,1.54,1.88,18408,0.05,1011.57,,1.54
2020-09-19 21:53:57 UTC,8012,1.24,2.45,2.64,18408,0.05,1011.53,,2.45
2020-09-19 21:55:58 UTC,8013,0.9,1.83,2.55,18576,0.05,1011.54,,1.83
2020-09-19 21:57:58 UTC,8014,0.46,1.29,1.71,18408,0.05,1011.5,,1.29
2020-09-19 21:59:57 UTC,8015,0.82,1.34,1.34,18576,0.05,1011.51,,1.34
2020-09-19 22:01:58 UTC,8016,0.8,1.42,1.78,18576,0.05,1011.56,,1.42
2020-09-19 22:03:57 UTC,8017,0.58,1.58,1.89,18408,0.05,1011.58,,1.58
2020-09-19 22:05:57 UTC,8018,0.51,1.37,1.37,18240,0.05,1011.52,,1.37
2020-09-19 22:07:57 UTC,8019,0.38,0.68,1.73,18240,0.05,1011.53,,0.68
2020-09-19 22:09:58 UTC,8020,0.62,0.97,1.05,18576,0.05,1011.59,,0.97
2020-09-19 22:11:57 UTC,8021,0.93,1.53,1.53,18408,0.05,1011.62,,1.53
2020-09-19 22:13:57 UTC,8022,0.51,1.49,1.72,18408,0.05,1008.47,,1.49
2020-09-19 22:15:57 UTC,8023,0.64,1.39,1.59,18408,0.05,1011.61,,1.39
2020-09-19 22:17:57 UTC,8024,0.66,1.41,1.41,18408,0.05,1011.6,,1.41
2020-09-19 22:19:57 UTC,8025,0.35,1.12,1.47,18408,0.05,1011.59,,1.12
2020-09-19 22:21:57 UTC,8026,0.46,1.14,1.51,18408,0.05,1011.54,,1.14
2020-09-19 22:23:57 UTC,8027,1,1.79,1.82,18408,0.05,1011.35,,1.79
2020-09-19 22:25:57 UTC,8028,0.62,0.97,1.4,18576,0.05,1011.54,,0.97
2020-09-19 22:27:57 UTC,8029,0.86,1.68,2.03,18408,0.05,1011.47,,1.68
2020-09-19 22:29:57 UTC,8030,0.64,1.42,1.83,18408,0.05,1011.48,,1.42
2020-09-19 22:31:57 UTC,8031,0.59,0.89,1,18576,0.05,1011.48,,0.89
2020-09-19 22:33:57 UTC,8032,0.44,1.65,1.84,18408,0.05,1011.46,,1.65
2020-09-19 22:35:57 UTC,8033,0.65,1.39,1.4,18576,0.05,1011.41,,1.39
2020-09-19 22:37:57 UTC,8034,0.76,1.5,1.93,18408,0.05,1011.21,,1.5
2020-09-19 22:39:57 UTC,8035,0.84,1.86,2.48,18576,0.05,1011.38,,1.86
2020-09-19 22:41:57 UTC,8036,0.29,1.07,1.07,18408,0.05,1011.36,,1.07
2020-09-19 22:43:57 UTC,8037,0.62,1.34,1.34,18408,0.05,1011.36,,1.34
2020-09-19 22:45:57 UTC,8038,0.86,1.31,1.31,18576,0.05,1011.34,,1.31
2020-09-19 22:47:57 UTC,8039,0.67,1.04,1.46,18408,0.05,1011.36,,1.04
2020-09-19 22:49:57 UTC,8040,0.54,1.21,1.7,18408,0.05,1011.35,,1.21
2020-09-19 22:51:57 UTC,8041,0.51,1.39,1.74,18408,0.05,1011.33,,1.39
2020-09-19 22:53:57 UTC,8042,0.71,1.07,1.36,18576,0.05,1011.32,,1.07
2020-09-19 22:55:57 UTC,8043,0.69,1.59,1.68,18408,0.05,1011.39,,1.59
2020-09-19 22:57:57 UTC,8044,1.07,1.42,2.36,18408,0.05,1011.39,,1.42
2020-09-19 22:59:57 UTC,8045,0.59,1.34,1.98,18408,0.05,1011.37,,1.34
2020-09-19 23:01:57 UTC,8046,0.86,1.92,2.15,18576,0.05,1011.37,,1.92
2020-09-19 23:03:57 UTC,8047,0.56,1.39,1.63,18408,0.05,1011.34,,1.39
2020-09-19 23:05:57 UTC,8048,0.36,0.7,1.02,18408,0.05,1011.34,,0.7
2020-09-19 23:07:57 UTC,8049,0.64,1.43,1.68,18240,0.05,1011.35,,1.43
2020-09-19 23:09:57 UTC,8050,0.54,1.51,1.98,18408,0.05,1011.34,,1.51
2020-09-19 23:11:58 UTC,8051,0.22,0.95,1.1,18576,0.05,1011.27,,0.95
2020-09-19 23:13:57 UTC,8052,0.65,1.14,1.25,18240,0.05,1011.29,,1.14
2020-09-19 23:15:57 UTC,8053,0.5,1.22,1.41,18408,0.05,1011.22,,1.22
2020-09-19 23:17:57 UTC,8054,0.54,1.27,1.59,18408,0.05,1011.2,,1.27
2020-09-19 23:19:57 UTC,8055,0.81,1.9,1.93,18576,0.05,1011.19,,1.9
2020-09-19 23:21:57 UTC,8056,0.95,2,2.65,18408,0.05,1011.14,,2
2020-09-19 23:23:57 UTC,8057,0.71,1.62,1.96,18408,0.05,1011.2,,1.62
2020-09-19 23:25:57 UTC,8058,0.86,1.33,1.62,18408,0.05,1011.16,,1.33
2020-09-19 23:27:58 UTC,8059,0.78,1.55,1.91,18576,0.05,1011.18,,1.55
2020-09-19 23:29:57 UTC,8060,0.37,1.46,1.88,18408,0.05,1011.23,,1.46
2020-09-19 23:31:58 UTC,8061,0.88,1.55,2.3,18576,0.05,1011.18,,1.55
2020-09-19 23:33:57 UTC,8062,0.72,1.07,1.18,18408,0.05,1011.24,,1.07
2020-09-19 23:35:57 UTC,8063,0.47,1.29,1.41,18408,0.05,1011.19,,1.29
2020-09-19 23:37:57 UTC,8064,1.02,1.93,2.83,18408,0.05,1011.16,,1.93
2020-09-19 23:39:57 UTC,8065,0.61,1.46,1.79,18576,0.05,1011.16,,1.46
2020-09-19 23:41:57 UTC,8066,0.43,1.16,1.62,18408,0.05,1011.17,,1.16
2020-09-19 23:43:57 UTC,8067,0.93,2.41,2.64,18408,0.05,1010.35,,2.41
2020-09-19 23:45:57 UTC,8068,1.14,2.41,2.91,18408,0.05,1011.21,,2.41
2020-09-19 23:47:57 UTC,8069,1.23,1.89,2.07,18408,0.05,1011.17,,1.89
2020-09-19 23:49:57 UTC,8070,0.51,1.19,1.65,18408,0.05,1011.19,,1.19
2020-09-19 23:51:57 UTC,8071,0.89,1.4,1.77,18576,0.05,1011.27,,1.4
2020-09-19 23:53:57 UTC,8072,0.53,1.61,1.66,18576,0.05,1011.26,,1.61
2020-09-19 23:55:57 UTC,8073,0.77,1.32,1.32,18576,0.05,1011.26,,1.32
2020-09-19 23:57:58 UTC,8074,0.71,1.8,2.22,18576,0.05,1011.25,,1.8
2020-09-19 23:59:57 UTC,8075,0.74,1.5,1.72,18408,0.05,1011.29,,1.5
